t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
2.632000,0.422816,-0.007109,0.033860,0.316403,0.001799,-0.008641,0.316403,-0.001799,0.008641,0.362497,-0.007224,-0.041266,0.206260,0.001044,-0.005906,9.193690,-0.009989,9.193685,-0.009988,0.167592,0.168729,0.167592,0.168729,0.060319,0.000115,0.060319,0.075126,0.110143,0.000755,-0.002735
2.668000,0.434368,-0.007437,0.034162,0.320767,0.001795,-0.008407,0.320767,-0.001795,0.008407,0.369407,-0.007475,-0.041459,0.208634,0.001031,-0.005708,9.293224,-0.008962,9.293225,-0.008963,0.169291,0.170303,0.169291,0.170303,0.064961,0.000038,0.064961,0.075621,0.112133,0.000764,-0.002699
2.700000,0.446077,-0.007775,0.034456,0.325138,0.001790,-0.008174,0.325138,-0.001790,0.008174,0.376397,-0.007732,-0.041646,0.211026,0.001018,-0.005513,9.393229,-0.007953,9.393217,-0.007956,0.170982,0.171873,0.170982,0.171873,0.069680,-0.000043,0.069680,0.076102,0.114112,0.000772,-0.002661
2.732000,0.457944,-0.008122,0.034742,0.329518,0.001785,-0.007944,0.329518,-0.001785,0.007944,0.383466,-0.007993,-0.041827,0.213435,0.001004,-0.005321,9.493695,-0.006961,9.493685,-0.006958,0.172666,0.173439,0.172666,0.173439,0.074478,-0.000129,0.074478,0.076569,0.116083,0.000781,-0.002623
2.768000,0.469968,-0.008477,0.035019,0.333910,0.001777,-0.007715,0.333910,-0.001777,0.007715,0.390616,-0.008260,-0.042001,0.215862,0.000990,-0.005133,9.594613,-0.005985,9.594625,-0.005989,0.174342,0.175002,0.174342,0.175002,0.079352,-0.000217,0.079352,0.077020,0.118048,0.000787,-0.002582
2.800000,0.482150,-0.008842,0.035288,0.338298,0.001769,-0.007487,0.338298,-0.001769,0.007487,0.397847,-0.008532,-0.042169,0.218305,0.000976,-0.004948,9.695974,-0.005025,9.695969,-0.005031,0.176010,0.176560,0.176010,0.176560,0.084303,-0.000310,0.084304,0.077457,0.119993,0.000793,-0.002539
2.832000,0.482150,-0.008842,0.035288,0.338298,0.001769,-0.007487,0.338298,-0.001769,0.007487,0.405160,-0.008808,-0.042331,0.220765,0.000962,-0.004765,9.797768,-0.004079,9.797773,-0.004084,0.177671,0.178114,0.177671,0.178114,0.076990,-0.000034,0.076990,0.077619,0.117533,0.000807,-0.002722
2.868000,0.494490,-0.009216,0.035549,0.342685,0.001759,-0.007261,0.342685,-0.001759,0.007261,0.412555,-0.009090,-0.042487,0.223242,0.000947,-0.004586,9.899986,-0.003149,9.899969,-0.003150,0.179324,0.179663,0.179324,0.179663,0.081935,-0.000126,0.081935,0.078036,0.119443,0.000812,-0.002675
2.900000,0.506988,-0.009600,0.035802,0.347076,0.001749,-0.007036,0.347076,-0.001749,0.007036,0.420032,-0.009377,-0.042636,0.225735,0.000933,-0.004409,10.002618,-0.002232,10.002615,-0.002229,0.180970,0.181208,0.180970,0.181208,0.086956,-0.000223,0.086956,0.078438,0.121341,0.000816,-0.002627
2.932000,0.519643,-0.009992,0.036047,0.351457,0.001737,-0.006814,0.351457,-0.001737,0.006814,0.427593,-0.009670,-0.042780,0.228243,0.000918,-0.004236,10.105657,-0.001329,10.105672,-0.001331,0.182608,0.182749,0.182608,0.182749,0.092050,-0.000322,0.092051,0.078827,0.123214,0.000819,-0.002578
2.968000,0.532457,-0.010394,0.036284,0.355847,0.001724,-0.006593,0.355847,-0.001724,0.006593,0.435237,-0.009967,-0.042919,0.230767,0.000903,-0.004065,10.209092,-0.000439,10.209070,-0.000437,0.184238,0.184284,0.184238,0.184284,0.097220,-0.000427,0.097221,0.079203,0.125080,0.000821,-0.002528
3.000000,0.545428,-0.010805,0.036513,0.360245,0.001709,-0.006373,0.360245,-0.001709,0.006373,0.442966,-0.010270,-0.043051,0.233307,0.000888,-0.003897,10.312914,0.000438,10.312899,0.000441,0.185861,0.185815,0.185861,0.185815,0.102462,-0.000535,0.102463,0.079564,0.126938,0.000821,-0.002476
3.032000,0.558557,-0.011225,0.036734,0.364645,0.001694,-0.006156,0.364645,-0.001694,0.006156,0.450779,-0.010577,-0.043179,0.235862,0.000872,-0.003731,10.417115,0.001303,10.417089,0.001304,0.187476,0.187341,0.187476,0.187341,0.107778,-0.000648,0.107780,0.079913,0.128783,0.000822,-0.002425
3.068000,0.571845,-0.011655,0.036947,0.369057,0.001677,-0.005939,0.369057,-0.001677,0.005939,0.458678,-0.010890,-0.043300,0.238431,0.000857,-0.003568,10.521686,0.002156,10.521698,0.002150,0.189084,0.188863,0.189084,0.188863,0.113167,-0.000765,0.113170,0.080247,0.130626,0.000820,-0.002371
3.100000,0.585292,-0.012094,0.037153,0.373470,0.001660,-0.005724,0.373470,-0.001660,0.005724,0.466663,-0.011208,-0.043416,0.241015,0.000841,-0.003408,10.626617,0.002998,10.626620,0.002989,0.190684,0.190379,0.190684,0.190379,0.118629,-0.000886,0.118632,0.080569,0.132455,0.000819,-0.002316
3.132000,0.598897,-0.012542,0.037351,0.377878,0.001641,-0.005512,0.377878,-0.001641,0.005512,0.474733,-0.011532,-0.043527,0.243614,0.000825,-0.003251,10.731900,0.003828,10.731882,0.003831,0.192277,0.191889,0.192277,0.191889,0.124164,-0.001010,0.124168,0.080878,0.134264,0.000816,-0.002261
3.168000,0.612661,-0.012999,0.037541,0.382287,0.001621,-0.005301,0.382287,-0.001621,0.005301,0.482891,-0.011860,-0.043633,0.246226,0.000809,-0.003095,10.837525,0.004647,10.837510,0.004645,0.193862,0.193395,0.193862,0.193395,0.129770,-0.001139,0.129775,0.081174,0.136061,0.000812,-0.002206
3.200000,0.626583,-0.013466,0.037724,0.386687,0.001600,-0.005091,0.386687,-0.001600,0.005091,0.491135,-0.012194,-0.043734,0.248853,0.000793,-0.002943,10.943484,0.005456,10.943464,0.005460,0.195440,0.194895,0.195440,0.194895,0.135448,-0.001272,0.135454,0.081458,0.137834,0.000807,-0.002148
3.232000,0.640663,-0.013942,0.037900,0.391085,0.001578,-0.004883,0.391085,-0.001578,0.004883,0.499467,-0.012533,-0.043829,0.251492,0.000776,-0.002792,11.049768,0.006255,11.049771,0.006246,0.197010,0.196391,0.197010,0.196391,0.141196,-0.001409,0.141203,0.081729,0.139593,0.000802,-0.002091
3.268000,0.654901,-0.014427,0.038068,0.395492,0.001555,-0.004677,0.395492,-0.001555,0.004677,0.507888,-0.012877,-0.043920,0.254146,0.000760,-0.002644,11.156369,0.007045,11.156356,0.007043,0.198573,0.197880,0.198573,0.197880,0.147013,-0.001550,0.147021,0.081988,0.141346,0.000795,-0.002033
3.300000,0.654901,-0.014427,0.038068,0.395492,0.001555,-0.004677,0.395492,-0.001555,0.004677,0.516396,-0.013226,-0.044006,0.256812,0.000743,-0.002499,11.263277,0.007824,11.263279,0.007830,0.200129,0.199364,0.200129,0.199364,0.138505,-0.001201,0.138510,0.082074,0.138680,0.000812,-0.002178
3.332000,0.669298,-0.014922,0.038228,0.399894,0.001531,-0.004473,0.399894,-0.001531,0.004473,0.524994,-0.013580,-0.044086,0.259491,0.000726,-0.002355,11.370484,0.008595,11.370500,0.008597,0.201677,0.200843,0.201677,0.200843,0.144304,-0.001342,0.144310,0.082314,0.140403,0.000805,-0.002118
3.368000,0.683853,-0.015425,0.038381,0.404306,0.001506,-0.004270,0.404306,-0.001506,0.004270,0.533681,-0.013940,-0.044163,0.262182,0.000709,-0.002214,11.477981,0.009356,11.477976,0.009352,0.203217,0.202316,0.203217,0.202316,0.150172,-0.001485,0.150179,0.082544,0.142124,0.000797,-0.002056
3.400000,0.698567,-0.015938,0.038527,0.408725,0.001480,-0.004068,0.408725,-0.001480,0.004068,0.542458,-0.014305,-0.044234,0.264886,0.000692,-0.002075,11.585760,0.010109,11.585733,0.010107,0.204750,0.203783,0.204750,0.203783,0.156109,-0.001633,0.156118,0.082761,0.143839,0.000788,-0.001993
3.432000,0.713440,-0.016460,0.038666,0.413133,0.001453,-0.003868,0.413133,-0.001453,0.003868,0.551325,-0.014675,-0.044301,0.267601,0.000674,-0.001937,11.693811,0.010854,11.693802,0.010850,0.206276,0.205245,0.206276,0.205245,0.162115,-0.001785,0.162125,0.082967,0.145532,0.000779,-0.001931
3.468000,0.728471,-0.016992,0.038798,0.417542,0.001425,-0.003669,0.417542,-0.001425,0.003669,0.560283,-0.015050,-0.044363,0.270329,0.000657,-0.001802,11.802128,0.011590,11.802138,0.011592,0.207795,0.206701,0.207795,0.206701,0.168188,-0.001942,0.168199,0.083161,0.147213,0.000768,-0.001867
3.500000,0.743660,-0.017532,0.038923,0.421943,0.001396,-0.003472,0.421943,-0.001396,0.003472,0.569332,-0.015430,-0.044421,0.273068,0.000639,-0.001669,11.910700,0.012319,11.910698,0.012321,0.209306,0.208151,0.209306,0.208151,0.174328,-0.002102,0.174341,0.083344,0.148875,0.000757,-0.001803
3.532000,0.759007,-0.018082,0.039040,0.426334,0.001366,-0.003277,0.426334,-0.001366,0.003277,0.578472,-0.015816,-0.044475,0.275818,0.000622,-0.001538,12.019519,0.013040,12.019511,0.013048,0.210810,0.209595,0.210810,0.209595,0.180535,-0.002266,0.180549,0.083515,0.150516,0.000744,-0.001739
3.568000,0.774512,-0.018640,0.039151,0.430728,0.001335,-0.003083,0.430728,-0.001335,0.003083,0.587703,-0.016206,-0.044524,0.278579,0.000604,-0.001409,12.128578,0.013754,12.128568,0.013751,0.212306,0.211034,0.212306,0.211034,0.186809,-0.002434,0.186825,0.083675,0.152149,0.000731,-0.001674
3.600000,0.790175,-0.019208,0.039254,0.435118,0.001303,-0.002890,0.435118,-0.001303,0.002890,0.597027,-0.016602,-0.044568,0.281351,0.000586,-0.001282,12.237867,0.014460,12.237863,0.014452,0.213795,0.212467,0.213795,0.212467,0.193148,-0.002606,0.193165,0.083822,0.153767,0.000717,-0.001608
3.632000,0.805995,-0.019784,0.039351,0.439509,0.001271,-0.002699,0.439509,-0.001271,0.002699,0.606443,-0.017003,-0.044609,0.284134,0.000568,-0.001157,12.347379,0.015160,12.347350,0.015160,0.215277,0.213893,0.215277,0.213893,0.199552,-0.002781,0.199572,0.083960,0.155375,0.000703,-0.001542
3.668000,0.821974,-0.020370,0.039441,0.443906,0.001237,-0.002509,0.443906,-0.001237,0.002509,0.615952,-0.017409,-0.044646,0.286927,0.000549,-0.001033,12.457105,0.015853,12.457096,0.015854,0.216752,0.215314,0.216752,0.215314,0.206022,-0.002961,0.206043,0.084087,0.156979,0.000688,-0.001476
3.700000,0.838111,-0.020964,0.039524,0.448294,0.001202,-0.002320,0.448294,-0.001202,0.002320,0.625554,-0.017820,-0.044678,0.289729,0.000531,-0.000911,12.567036,0.016539,12.567056,0.016544,0.218220,0.216729,0.218220,0.216729,0.212557,-0.003144,0.212580,0.084202,0.158565,0.000671,-0.001409
3.732000,0.838111,-0.020964,0.039524,0.448294,0.001202,-0.002320,0.448294,-0.001202,0.002320,0.635250,-0.018236,-0.044706,0.292542,0.000512,-0.000791,12.677165,0.017220,12.677185,0.017219,0.219680,0.218138,0.219680,0.218138,0.202861,-0.002728,0.202879,0.084230,0.155752,0.000690,-0.001529
3.768000,0.854405,-0.021567,0.039601,0.452677,0.001167,-0.002133,0.452677,-0.001167,0.002133,0.645039,-0.018658,-0.044731,0.295364,0.000494,-0.000672,12.787483,0.017894,12.787474,0.017901,0.221133,0.219540,0.221133,0.219540,0.209366,-0.002909,0.209386,0.084332,0.157313,0.000673,-0.001461
3.800000,0.870856,-0.022179,0.039670,0.457058,0.001131,-0.001947,0.457058,-0.001131,0.001947,0.654923,-0.019084,-0.044751,0.298196,0.000475,-0.000555,12.897983,0.018562,12.897992,0.018568,0.222579,0.220937,0.222579,0.220937,0.215933,-0.003095,0.215955,0.084421,0.158862,0.000656,-0.001392
3.832000,0.887465,-0.022799,0.039734,0.461420,0.001093,-0.001762,0.461420,-0.001093,0.001762,0.664901,-0.019515,-0.044768,0.301036,0.000456,-0.000440,13.008655,0.019224,13.008654,0.019218,0.224017,0.222328,0.224017,0.222328,0.222564,-0.003284,0.222588,0.084502,0.160384,0.000637,-0.001322
3.868000,0.904230,-0.023428,0.039790,0.465782,0.001055,-0.001579,0.465782,-0.001055,0.001579,0.674973,-0.019952,-0.044780,0.303886,0.000437,-0.000326,13.119492,0.019881,13.119490,0.019886,0.225449,0.223712,0.225449,0.223712,0.229257,-0.003476,0.229283,0.084570,0.161896,0.000618,-0.001253
3.900000,0.921152,-0.024066,0.039840,0.470141,0.001016,-0.001396,0.470141,-0.001016,0.001396,0.685141,-0.020393,-0.044789,0.306744,0.000418,-0.000214,13.230487,0.020533,13.230494,0.020527,0.226873,0.225091,0.226873,0.225091,0.236011,-0.003673,0.236039,0.084629,0.163397,0.000598,-0.001182
3.932000,0.938230,-0.024712,0.039883,0.474491,0.000977,-0.001215,0.474491,-0.000977,0.001215,0.695404,-0.020840,-0.044795,0.309610,0.000398,-0.000103,13.341630,0.021179,13.341617,0.021173,0.228290,0.226463,0.228290,0.226463,0.242826,-0.003872,0.242857,0.084678,0.164881,0.000579,-0.001112
3.968000,0.955465,-0.025367,0.039920,0.478845,0.000936,-0.001035,0.478845,-0.000936,0.001035,0.705762,-0.021291,-0.044796,0.312485,0.000379,0.000007,13.452914,0.021820,13.452931,0.021825,0.229701,0.227829,0.229701,0.227829,0.249703,-0.004076,0.249736,0.084716,0.166360,0.000557,-0.001042
4.000000,0.972856,-0.026029,0.039951,0.483194,0.000895,-0.000856,0.483194,-0.000895,0.000856,0.716216,-0.021747,-0.044794,0.315367,0.000359,0.000115,13.564331,0.022457,13.564348,0.022459,0.231104,0.229189,0.231104,0.229189,0.256640,-0.004282,0.256675,0.084745,0.167827,0.000536,-0.000971
4.032000,0.990403,-0.026700,0.039975,0.487532,0.000852,-0.000678,0.487532,-0.000852,0.000678,0.726767,-0.022208,-0.044789,0.318257,0.000339,0.000221,13.675873,0.023088,13.675900,0.023088,0.232500,0.230543,0.232500,0.230543,0.263636,-0.004492,0.263674,0.084764,0.169275,0.000513,-0.000899
4.068000,1.008105,-0.027380,0.039992,0.491866,0.000809,-0.000501,0.491866,-0.000809,0.000501,0.737413,-0.022675,-0.044780,0.321154,0.000320,0.000326,13.787532,0.023715,13.787538,0.023722,0.233889,0.231890,0.233889,0.231890,0.270692,-0.004705,0.270733,0.084772,0.170712,0.000489,-0.000827
4.100000,1.025963,-0.028067,0.040004,0.496184,0.000766,-0.000325,0.496184,-0.000766,0.000325,0.748156,-0.023146,-0.044767,0.324059,0.000300,0.000430,13.899301,0.024338,13.899337,0.024337,0.235271,0.233232,0.235271,0.233232,0.277807,-0.004921,0.277851,0.084771,0.172125,0.000466,-0.000755
4.132000,1.043976,-0.028762,0.040009,0.500490,0.000721,-0.000046,0.500490,-0.000721,0.000046,0.758996,-0.023621,-0.044751,0.326971,0.000279,0.000533,14.011171,0.024957,14.011205,0.024958,0.236646,0.234567,0.236646,0.234567,0.284980,-0.005141,0.285027,0.084760,0.173519,0.000442,-0.000579
4.168000,1.062144,-0.029465,0.040008,0.504794,0.000675,-0.000000,0.504794,-0.000675,0.000000,0.769934,-0.024102,-0.044731,0.329889,0.000259,0.000635,14.123135,0.025571,14.123135,0.025560,0.238013,0.235896,0.238013,0.235896,0.292210,-0.005363,0.292259,0.084739,0.174905,0.000416,-0.000635
4.200000,1.062144,-0.029465,0.040008,0.504794,0.000675,-0.000000,0.504794,-0.000675,0.000000,0.780968,-0.024588,-0.044708,0.332814,0.000239,0.000735,14.235186,0.026181,14.235160,0.026178,0.239374,0.237218,0.239374,0.237218,0.281176,-0.004877,0.281218,0.084716,0.171980,0.000436,-0.000735
4.232000,1.080466,-0.030176,0.040000,0.509082,0.000629,0.000158,0.509082,-0.000629,-0.000158,0.792100,-0.025078,-0.044682,0.335745,0.000218,0.000834,14.347315,0.026788,14.347313,0.026777,0.240728,0.238535,0.240728,0.238535,0.288366,-0.005098,0.288411,0.084682,0.173337,0.000411,-0.000676
4.268000,1.098942,-0.030894,0.039986,0.513371,0.000582,0.000369,0.513371,-0.000582,-0.000369,0.803329,-0.025573,-0.044653,0.338682,0.000198,0.000932,14.459514,0.027391,14.459546,0.027393,0.242076,0.239845,0.242076,0.239845,0.295613,-0.005321,0.295661,0.084639,0.174689,0.000384,-0.000563
4.300000,1.117572,-0.031620,0.039967,0.517660,0.000534,0.000541,0.517660,-0.000534,-0.000541,0.814657,-0.026073,-0.044620,0.341625,0.000177,0.001029,14.571778,0.027990,14.571807,0.027989,0.243416,0.241149,0.243416,0.241149,0.302915,-0.005547,0.302966,0.084587,0.176035,0.000357,-0.000488
4.332000,1.136356,-0.032354,0.039941,0.521931,0.000486,0.000711,0.521931,-0.000486,-0.000711,0.826082,-0.026577,-0.044584,0.344574,0.000156,0.001125,14.684096,0.028586,14.684089,0.028589,0.244749,0.242446,0.244749,0.242446,0.310274,-0.005777,0.310328,0.084525,0.177357,0.000330,-0.000414
4.368000,1.155293,-0.033094,0.039909,0.526199,0.000436,0.000881,0.526199,-0.000436,-0.000881,0.837606,-0.027086,-0.044545,0.347528,0.000135,0.001219,14.796464,0.029178,14.796468,0.029169,0.246075,0.243738,0.246075,0.243738,0.317687,-0.006008,0.317744,0.084454,0.178671,0.000301,-0.000338
4.400000,1.174383,-0.033842,0.039870,0.530452,0.000386,0.001050,0.530452,-0.000386,-0.001050,0.849228,-0.027600,-0.044503,0.350487,0.000114,0.001313,14.908871,0.029767,14.908894,0.029765,0.247395,0.245023,0.247395,0.245023,0.325155,-0.006242,0.325215,0.084373,0.179965,0.000272,-0.000263
4.432000,1.193625,-0.034598,0.039826,0.534687,0.000335,0.001218,0.534687,-0.000335,-0.001218,0.860949,-0.028118,-0.044458,0.353451,0.000093,0.001406,15.021313,0.030353,15.021272,0.030353,0.248707,0.246301,0.248707,0.246301,0.332676,-0.006480,0.332740,0.084284,0.181236,0.000242,-0.000188
4.468000,1.213020,-0.035360,0.039776,0.538915,0.000284,0.001386,0.538915,-0.000284,-0.001386,0.872769,-0.028641,-0.044409,0.356420,0.000071,0.001498,15.133780,0.030936,15.133767,0.030932,0.250013,0.247574,0.250013,0.247574,0.340251,-0.006719,0.340317,0.084185,0.182495,0.000213,-0.000112
4.500000,1.232566,-0.036129,0.039720,0.543130,0.000231,0.001553,0.543130,-0.000231,-0.001553,0.884687,-0.029168,-0.044358,0.359393,0.000050,0.001588,15.246266,0.031517,15.246242,0.031515,0.251312,0.248840,0.251312,0.248840,0.347879,-0.006961,0.347948,0.084078,0.183737,0.000181,-0.000035
4.532000,1.252263,-0.036905,0.039658,0.547334,0.000178,0.001719,0.547334,-0.000178,-0.001719,0.896705,-0.029700,-0.044303,0.362371,0.000028,0.001678,15.358763,0.032094,15.358775,0.032102,0.252605,0.250100,0.252605,0.250100,0.355558,-0.007205,0.355631,0.083961,0.184963,0.000150,0.000041
4.568000,1.272111,-0.037687,0.039589,0.551538,0.000124,0.001885,0.551538,-0.000124,-0.001885,0.908822,-0.030236,-0.044246,0.365352,0.000006,0.001767,15.471264,0.032669,15.471271,0.032667,0.253890,0.251354,0.253890,0.251354,0.363289,-0.007451,0.363366,0.083835,0.186186,0.000118,0.000118
4.600000,1.292110,-0.038476,0.039515,0.555725,0.000070,0.002050,0.555725,-0.000070,-0.002050,0.921038,-0.030777,-0.044186,0.368338,-0.000016,0.001855,15.583762,0.033241,15.583766,0.033248,0.255169,0.252601,0.255169,0.252601,0.371072,-0.007699,0.371152,0.083701,0.187387,0.000086,0.000195
4.632000,1.292110,-0.038476,0.039515,0.555725,0.000070,0.002050,0.555725,-0.000070,-0.002050,0.933353,-0.031322,-0.044122,0.371327,-0.000038,0.001942,15.696249,0.033811,15.696251,0.033820,0.256441,0.253842,0.256441,0.253842,0.358757,-0.007154,0.358829,0.083637,0.184398,0.000108,0.000108
4.668000,1.312260,-0.039271,0.039435,0.559903,0.000014,0.002214,0.559903,-0.000014,-0.002214,0.945769,-0.031871,-0.044056,0.374319,-0.000060,0.002029,15.808718,0.034379,15.808719,0.034382,0.257706,0.255077,0.257706,0.255077,0.366491,-0.007400,0.366565,0.083491,0.185584,0.000074,0.000185
4.700000,1.332559,-0.040073,0.039349,0.564073,-0.000042,0.002378,0.564073,0.000042,-0.002378,0.958284,-0.032425,-0.043987,0.377315,-0.000082,0.002114,15.921163,0.034944,15.921162,0.034935,0.258964,0.256306,0.258964,0.256306,0.374275,-0.007648,0.374353,0.083336,0.186758,0.000040,0.000264
4.732000,1.353007,-0.040880,0.039257,0.568218,-0.000098,0.002541,0.568218,0.000098,-0.002541,0.970899,-0.032983,-0.043915,0.380314,-0.000105,0.002199,16.033576,0.035507,16.033572,0.035503,0.260216,0.257528,0.260216,0.257528,0.382108,-0.007897,0.382190,0.083172,0.187904,0.000007,0.000342
4.768000,1.373604,-0.041694,0.039160,0.572355,-0.000156,0.002704,0.572355,0.000156,-0.002704,0.983613,-0.033545,-0.043840,0.383315,-0.000127,0.002283,16.145950,0.036068,16.145940,0.036062,0.261461,0.258744,0.261461,0.258744,0.389991,-0.008149,0.390076,0.083000,0.189040,-0.000029,0.000421
4.800000,1.394349,-0.042514,0.039056,0.576479,-0.000214,0.002867,0.576479,0.000214,-0.002867,0.996428,-0.034111,-0.043763,0.386320,-0.000150,0.002367,16.258278,0.036628,16.258306,0.036624,0.262700,0.259954,0.262700,0.259954,0.397921,-0.008403,0.398010,0.082819,0.190159,-0.000064,0.000500
4.832000,1.415242,-0.043339,0.038947,0.580585,-0.000273,0.003029,0.580585,0.000273,-0.003029,1.009343,-0.034682,-0.043683,0.389326,-0.000173,0.002449,16.370553,0.037185,16.370569,0.037189,0.263932,0.261157,0.263932,0.261157,0.405899,-0.008657,0.405992,0.082630,0.191259,-0.000100,0.000580
4.868000,1.436283,-0.044169,0.038832,0.584687,-0.000333,0.003190,0.584687,0.000333,-0.003190,1.022358,-0.035256,-0.043600,0.392335,-0.000196,0.002531,16.482769,0.037741,16.482767,0.037743,0.265157,0.262354,0.265157,0.262354,0.413925,-0.008913,0.414021,0.082432,0.192352,-0.000137,0.000659
4.900000,1.457470,-0.045005,0.038711,0.588777,-0.000393,0.003351,0.588777,0.000393,-0.003351,1.035473,-0.035835,-0.043514,0.395345,-0.000219,0.002612,16.594917,0.038295,16.594939,0.038300,0.266376,0.263545,0.266376,0.263545,0.421997,-0.009170,0.422097,0.082225,0.193432,-0.000174,0.000739
4.932000,1.478805,-0.045847,0.038584,0.592851,-0.000454,0.003512,0.592851,0.000454,-0.003512,1.048689,-0.036417,-0.043425,0.398358,-0.000242,0.002693,16.706992,0.038847,16.707031,0.038846,0.267588,0.264730,0.267588,0.264730,0.430116,-0.009430,0.430219,0.082009,0.194493,-0.000212,0.000819
4.968000,1.500285,-0.046693,0.038451,0.596917,-0.000516,0.003672,0.596917,0.000516,-0.003672,1.062005,-0.037004,-0.043334,0.401371,-0.000265,0.002773,16.818987,0.039398,16.818987,0.039395,0.268793,0.265908,0.268793,0.265908,0.438280,-0.009689,0.438387,0.081785,0.195546,-0.000251,0.000899
5.000000,1.521911,-0.047544,0.038313,0.600961,-0.000579,0.003832,0.600961,0.000579,-0.003832,1.075421,-0.037594,-0.043241,0.404387,-0.000289,0.002852,16.930894,0.039947,16.930895,0.039947,0.269992,0.267080,0.269992,0.267080,0.446490,-0.009950,0.446601,0.081554,0.196574,-0.000290,0.000980
5.032000,1.543682,-0.048400,0.038169,0.604987,-0.000642,0.003992,0.604987,0.000642,-0.003992,1.088938,-0.038188,-0.043144,0.407403,-0.000313,0.002931,17.042707,0.040495,17.042698,0.040487,0.271184,0.268246,0.271184,0.268246,0.454744,-0.010212,0.454858,0.081313,0.197584,-0.000329,0.001061
5.068000,1.565597,-0.049261,0.038019,0.609003,-0.000706,0.004152,0.609003,0.000706,-0.004152,1.102555,-0.038786,-0.043045,0.410420,-0.000336,0.003009,17.154420,0.041042,17.154391,0.041044,0.272370,0.269405,0.272370,0.269405,0.463042,-0.010475,0.463161,0.081064,0.198583,-0.000370,0.001143
5.100000,1.565597,-0.049261,0.038019,0.609003,-0.000706,0.004152,0.609003,0.000706,-0.004152,1.116273,-0.039388,-0.042944,0.413438,-0.000360,0.003087,17.266025,0.041588,17.266059,0.041590,0.273550,0.270559,0.273550,0.270559,0.449324,-0.009873,0.449433,0.080963,0.195565,-0.000346,0.001065
5.132000,1.587656,-0.050126,0.037864,0.612996,-0.000770,0.004311,0.612996,0.000770,-0.004311,1.130091,-0.039993,-0.042839,0.416457,-0.000384,0.003164,17.377516,0.042133,17.377505,0.042123,0.274722,0.271706,0.274722,0.271706,0.457565,-0.010133,0.457677,0.080703,0.196539,-0.000386,0.001147
