t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
6.766667,1.548165,-0.079689,-0.040205,0.575744,-0.001996,0.004536,23.417140,0.053081,11.810649,11.606491,0.379542,0.375411
6.800000,1.567398,-0.080527,-0.040053,0.579285,-0.001986,0.004610,23.539368,0.053890,11.873319,11.666049,0.380803,0.376620
6.833333,1.586748,-0.081367,-0.039898,0.582813,-0.001976,0.004684,23.660954,0.054707,11.935684,11.725271,0.382055,0.377819
6.866667,1.606215,-0.082209,-0.039741,0.586328,-0.001966,0.004760,23.781887,0.055532,11.997736,11.784151,0.383297,0.379008
6.900000,1.625800,-0.083051,-0.039581,0.589829,-0.001957,0.004836,23.902157,0.056365,12.059473,11.842685,0.384529,0.380187
6.933333,1.645501,-0.083895,-0.039418,0.593318,-0.001947,0.004913,24.021754,0.057205,12.120888,11.900867,0.385752,0.381356
6.966667,1.665319,-0.084740,-0.039253,0.596792,-0.001938,0.004990,24.140668,0.058054,12.181976,11.958692,0.386966,0.382516
7.000000,1.685252,-0.085585,-0.039085,0.600253,-0.001930,0.005069,24.258887,0.058910,12.242732,12.016155,0.388170,0.383665
7.033333,1.705300,-0.086432,-0.038915,0.603699,-0.001921,0.005148,24.376403,0.059774,12.303152,12.073251,0.389364,0.384804
7.066667,1.725462,-0.087279,-0.038742,0.607130,-0.001913,0.005228,24.493205,0.060646,12.363230,12.129975,0.390548,0.385933
7.100000,1.745740,-0.088127,-0.038567,0.610546,-0.001905,0.005309,24.609282,0.061526,12.422961,12.186321,0.391723,0.387052
7.133333,1.766130,-0.088975,-0.038388,0.613948,-0.001898,0.005391,24.724626,0.062414,12.482340,12.242285,0.392888,0.388161
7.166667,1.786634,-0.089824,-0.038207,0.617334,-0.001891,0.005474,24.839224,0.063310,12.541362,12.297862,0.394043,0.389259
7.200000,1.807251,-0.090673,-0.038023,0.620704,-0.001884,0.005557,24.953068,0.064214,12.600022,12.353046,0.395189,0.390348
7.233333,1.827980,-0.091523,-0.037837,0.624058,-0.001878,0.005641,25.066158,0.065126,12.658321,12.407837,0.396325,0.391426
7.266667,1.848820,-0.092372,-0.037647,0.627395,-0.001872,0.005726,25.178576,0.066046,12.716299,12.462277,0.397451,0.392495
7.300000,1.869771,-0.093222,-0.037455,0.630717,-0.001866,0.005812,25.290336,0.066974,12.773964,12.516372,0.398569,0.393555
7.333333,1.890833,-0.094071,-0.037260,0.634022,-0.001861,0.005899,25.401436,0.067910,12.831315,12.570122,0.399679,0.394605
7.366667,1.912005,-0.094920,-0.037062,0.637311,-0.001857,0.005987,25.511872,0.068855,12.888349,12.623523,0.400780,0.395647
7.400000,1.933287,-0.095769,-0.036861,0.640583,-0.001853,0.006075,25.621641,0.069808,12.945066,12.676575,0.401872,0.396680
7.433333,1.954677,-0.096617,-0.036657,0.643838,-0.001849,0.006165,25.730739,0.070769,13.001464,12.729275,0.402955,0.397703
7.466667,1.976176,-0.097465,-0.036450,0.647077,-0.001846,0.006255,25.839163,0.071739,13.057540,12.781623,0.404030,0.398718
7.500000,1.997782,-0.098312,-0.036240,0.650299,-0.001844,0.006346,25.946910,0.072717,13.113294,12.833615,0.405097,0.399723
7.533333,2.019496,-0.099159,-0.036027,0.653503,-0.001841,0.006438,26.053976,0.073703,13.168724,12.885252,0.406155,0.400720
7.566667,2.041316,-0.100004,-0.035810,0.656691,-0.001840,0.006531,26.160359,0.074697,13.223828,12.936530,0.407204,0.401708
7.600000,2.063243,-0.100849,-0.035591,0.659862,-0.001839,0.006625,26.266054,0.075701,13.278605,12.987449,0.408245,0.402686
7.633333,2.085275,-0.101692,-0.035369,0.663015,-0.001839,0.006719,26.371059,0.076712,13.333053,13.038006,0.409278,0.403656
7.666667,2.107412,-0.102534,-0.035143,0.666151,-0.001839,0.006815,26.475370,0.077732,13.387170,13.088200,0.410302,0.404617
7.700000,2.129653,-0.103375,-0.034915,0.669270,-0.001840,0.006911,26.578984,0.078761,13.440955,13.138029,0.411317,0.405569
7.733333,2.151998,-0.104214,-0.034683,0.672371,-0.001841,0.007009,26.681898,0.079798,13.494406,13.187492,0.412324,0.406512
7.766667,2.174446,-0.105052,-0.034447,0.675455,-0.001843,0.007107,26.784108,0.080843,13.547521,13.236586,0.413323,0.407447
7.800000,2.196997,-0.105888,-0.034209,0.678521,-0.001846,0.007206,26.885611,0.081897,13.600300,13.285311,0.414313,0.408372
7.833333,2.219650,-0.106722,-0.033967,0.681569,-0.001849,0.007306,26.986404,0.082960,13.652740,13.333664,0.415295,0.409289
7.866667,2.242404,-0.107554,-0.033722,0.684599,-0.001853,0.007407,27.086483,0.084031,13.704840,13.381643,0.416269,0.410197
7.900000,2.265260,-0.108384,-0.033473,0.687612,-0.001858,0.007509,27.185845,0.085111,13.756597,13.429248,0.417234,0.411096
7.933333,2.288215,-0.109212,-0.033221,0.690606,-0.001863,0.007612,27.284487,0.086199,13.808012,13.476476,0.418191,0.411987
7.966667,2.311270,-0.110037,-0.032966,0.693582,-0.001869,0.007716,27.382406,0.087296,13.859081,13.523325,0.419140,0.412868
8.000000,2.334425,-0.110860,-0.032707,0.696541,-0.001876,0.007821,27.479598,0.088402,13.909803,13.569795,0.420080,0.413741
8.033333,2.357677,-0.111681,-0.032444,0.699480,-0.001883,0.007927,27.576060,0.089517,13.960177,13.615882,0.421012,0.414605
8.066667,2.381028,-0.112498,-0.032178,0.702402,-0.001892,0.008033,27.671789,0.090640,14.010202,13.661587,0.421936,0.415461
8.100000,2.404476,-0.113313,-0.031909,0.705304,-0.001901,0.008141,27.766781,0.091772,14.059875,13.706906,0.422852,0.416307
8.133333,2.428020,-0.114125,-0.031635,0.708189,-0.001911,0.008250,27.861033,0.092912,14.109194,13.751839,0.423759,0.417145
8.166667,2.451660,-0.114934,-0.031359,0.711054,-0.001921,0.008359,27.954542,0.094062,14.158159,13.796383,0.424658,0.417975
8.200000,2.475396,-0.115739,-0.031078,0.713901,-0.001933,0.008470,28.047305,0.095220,14.206768,13.840537,0.425549,0.418795
8.233333,2.499227,-0.116542,-0.030794,0.716729,-0.001945,0.008582,28.139318,0.096387,14.255019,13.884299,0.426432,0.419607
8.266667,2.523151,-0.117340,-0.030506,0.719538,-0.001958,0.008694,28.230578,0.097563,14.302910,13.927668,0.427307,0.420411
8.300000,2.547169,-0.118135,-0.030214,0.722328,-0.001972,0.008808,28.321082,0.098748,14.350440,13.970641,0.428173,0.421206
8.333333,2.571280,-0.118926,-0.029919,0.725099,-0.001987,0.008923,28.410826,0.099941,14.397608,14.013218,0.429032,0.421992
8.366667,2.595483,-0.119714,-0.029619,0.727851,-0.002003,0.009038,28.499808,0.101144,14.444411,14.055397,0.429882,0.422769
8.400000,2.619778,-0.120497,-0.029316,0.730583,-0.002020,0.009155,28.588024,0.102355,14.490848,14.097175,0.430724,0.423538
8.433333,2.644164,-0.121276,-0.029009,0.733297,-0.002037,0.009272,28.675470,0.103575,14.536918,14.138552,0.431558,0.424298
8.466667,2.668640,-0.122050,-0.028698,0.735990,-0.002056,0.009391,28.762144,0.104805,14.582619,14.179525,0.432384,0.425050
8.500000,2.693206,-0.122821,-0.028383,0.738664,-0.002075,0.009511,28.848042,0.106043,14.627949,14.220093,0.433201,0.425793
8.533333,2.717860,-0.123586,-0.028064,0.741319,-0.002096,0.009631,28.933161,0.107290,14.672907,14.260254,0.434011,0.426528
8.566667,2.742603,-0.124347,-0.027741,0.743953,-0.002117,0.009753,29.017498,0.108546,14.717491,14.300007,0.434813,0.427254
8.600000,2.767434,-0.125103,-0.027414,0.746568,-0.002140,0.009876,29.101050,0.109811,14.761700,14.339350,0.435606,0.427971
8.633333,2.792352,-0.125854,-0.027082,0.749163,-0.002163,0.010000,29.183812,0.111085,14.805532,14.378281,0.436392,0.428680
8.666667,2.817356,-0.126599,-0.026747,0.751738,-0.002188,0.010125,29.265783,0.112368,14.848985,14.416799,0.437169,0.429380
8.700000,2.842445,-0.127340,-0.026408,0.754292,-0.002213,0.010251,29.346959,0.113661,14.892058,14.454901,0.437938,0.430072
8.733333,2.867620,-0.128075,-0.026064,0.756827,-0.002240,0.010378,29.427336,0.114962,14.934749,14.492587,0.438700,0.430755
8.766667,2.892879,-0.128804,-0.025716,0.759341,-0.002267,0.010506,29.506911,0.116273,14.977057,14.529855,0.439453,0.431430
8.800000,2.918222,-0.129527,-0.025363,0.761835,-0.002296,0.010635,29.585682,0.117592,15.018980,14.566702,0.440198,0.432096
8.833333,2.943648,-0.130245,-0.025007,0.764309,-0.002326,0.010765,29.663644,0.118921,15.060516,14.603128,0.440936,0.432754
8.866667,2.969156,-0.130956,-0.024646,0.766762,-0.002357,0.010896,29.740796,0.120259,15.101665,14.639131,0.441665,0.433403
8.900000,2.994746,-0.131662,-0.024280,0.769194,-0.002389,0.011029,29.817132,0.121606,15.142424,14.674708,0.442386,0.434043
8.933333,3.020416,-0.132360,-0.023910,0.771605,-0.002422,0.011162,29.892651,0.122962,15.182792,14.709859,0.443100,0.434675
8.966667,3.046167,-0.133053,-0.023536,0.773996,-0.002456,0.011297,29.967349,0.124328,15.222767,14.744582,0.443805,0.435299
9.000000,3.071998,-0.133738,-0.023157,0.776366,-0.002491,0.011432,30.041223,0.125703,15.262347,14.778875,0.444503,0.435914
9.033333,3.097907,-0.134417,-0.022774,0.778715,-0.002528,0.011569,30.114269,0.127087,15.301532,14.812737,0.445192,0.436521
9.066667,3.123894,-0.135089,-0.022386,0.781043,-0.002566,0.011707,30.186485,0.128480,15.340320,14.846165,0.445874,0.437119
9.100000,3.149959,-0.135754,-0.021993,0.783349,-0.002604,0.011846,30.257867,0.129883,15.378708,14.879158,0.446547,0.437708
9.133333,3.176101,-0.136411,-0.021596,0.785635,-0.002645,0.011986,30.328412,0.131295,15.416696,14.911715,0.447213,0.438289
9.166667,3.202319,-0.137061,-0.021194,0.787899,-0.002686,0.012127,30.398117,0.132716,15.454282,14.943834,0.447870,0.438862
9.200000,3.228612,-0.137703,-0.020788,0.790141,-0.002728,0.012270,30.466978,0.134147,15.491464,14.975514,0.448520,0.439426
9.233333,3.254979,-0.138338,-0.020376,0.792362,-0.002772,0.012413,30.534993,0.135587,15.528242,15.006751,0.449162,0.439981
9.266667,3.281421,-0.138964,-0.019960,0.794562,-0.002817,0.012558,30.602158,0.137037,15.564612,15.037546,0.449796,0.440528
9.300000,3.307936,-0.139583,-0.019539,0.796739,-0.002863,0.012703,30.668471,0.138496,15.600574,15.067897,0.450421,0.441067
9.333333,3.334523,-0.140193,-0.019113,0.798895,-0.002911,0.012850,30.733927,0.139965,15.636127,15.097801,0.451039,0.441597
9.366667,3.361182,-0.140795,-0.018682,0.801029,-0.002960,0.012999,30.798525,0.141443,15.671268,15.127257,0.451649,0.442118
9.400000,3.387911,-0.141388,-0.018247,0.803142,-0.003010,0.013148,30.862260,0.142931,15.705996,15.156263,0.452252,0.442631
9.433333,3.414712,-0.141972,-0.017806,0.805232,-0.003061,0.013298,30.925129,0.144428,15.740310,15.184818,0.452846,0.443136
9.466667,3.441581,-0.142547,-0.017360,0.807300,-0.003114,0.013450,30.987130,0.145935,15.774209,15.212921,0.453432,0.443632
9.500000,3.468520,-0.143114,-0.016909,0.809345,-0.003168,0.013603,31.048258,0.147451,15.807689,15.240569,0.454010,0.444119
9.533333,3.495526,-0.143671,-0.016453,0.811369,-0.003223,0.013756,31.108512,0.148977,15.840751,15.267761,0.454581,0.444598
9.566667,3.522600,-0.144219,-0.015992,0.813370,-0.003280,0.013912,31.167888,0.150513,15.873392,15.294496,0.455143,0.445068
9.600000,3.549740,-0.144757,-0.015526,0.815348,-0.003337,0.014068,31.226383,0.152059,15.905612,15.320771,0.455698,0.445530
9.633333,3.576946,-0.145285,-0.015054,0.817304,-0.003397,0.014225,31.283993,0.153614,15.937408,15.346585,0.456245,0.445984
9.666667,3.604217,-0.145803,-0.014577,0.819237,-0.003457,0.014384,31.340716,0.155179,15.968779,15.371937,0.456783,0.446428
9.700000,3.631552,-0.146311,-0.014095,0.821148,-0.003519,0.014544,31.396548,0.156754,15.999724,15.396824,0.457314,0.446865
9.733333,3.658951,-0.146809,-0.013608,0.823036,-0.003582,0.014705,31.451486,0.158338,16.030240,15.421246,0.457837,0.447292
9.766667,3.686413,-0.147297,-0.013115,0.824900,-0.003647,0.014868,31.505528,0.159933,16.060328,15.445200,0.458352,0.447712
9.800000,3.713936,-0.147774,-0.012617,0.826742,-0.003713,0.015031,31.558670,0.161538,16.089984,15.468686,0.458859,0.448122
9.833333,3.741521,-0.148240,-0.012113,0.828561,-0.003780,0.015196,31.610908,0.163152,16.119208,15.491700,0.459359,0.448524
9.866667,3.769167,-0.148695,-0.011604,0.830356,-0.003849,0.015362,31.662241,0.164776,16.147998,15.514243,0.459850,0.448918
9.900000,3.796871,-0.149138,-0.011089,0.832129,-0.003919,0.015529,31.712664,0.166411,16.176353,15.536311,0.460333,0.449302
9.933333,3.824635,-0.149571,-0.010568,0.833877,-0.003990,0.015698,31.762175,0.168055,16.204271,15.557904,0.460809,0.449679
9.966667,3.852457,-0.149992,-0.010042,0.835603,-0.004063,0.015867,31.810770,0.169710,16.231751,15.579020,0.461276,0.450046
10.000000,3.880336,-0.150401,-0.009510,0.837305,-0.004137,0.016038,31.858447,0.171375,16.258791,15.599657,0.461736,0.450406
10.033333,3.908272,-0.150798,-0.008973,0.838983,-0.004212,0.016211,31.905203,0.173050,16.285390,15.619813,0.462188,0.450756
10.066667,3.936263,-0.151184,-0.008430,0.840638,-0.004289,0.016384,31.951034,0.174735,16.311546,15.639488,0.462632,0.451098
10.100000,3.964310,-0.151557,-0.007881,0.842268,-0.004367,0.016559,31.995937,0.176430,16.337258,15.658679,0.463067,0.451431
10.133333,3.992410,-0.151917,-0.007326,0.843875,-0.004447,0.016735,32.039910,0.178136,16.362525,15.677385,0.463495,0.451756
10.166667,4.020564,-0.152265,-0.006765,0.845458,-0.004528,0.016912,32.082949,0.179852,16.387345,15.695604,0.463915,0.452072
10.200000,4.048771,-0.152600,-0.006198,0.847017,-0.004610,0.017091,32.125051,0.181579,16.411716,15.713335,0.464327,0.452379
10.233333,4.077029,-0.152922,-0.005626,0.848552,-0.004694,0.017271,32.166214,0.183316,16.435638,15.730576,0.464731,0.452677
10.266667,4.105338,-0.153231,-0.005047,0.850063,-0.004779,0.017452,32.206433,0.185064,16.459108,15.747325,0.465128,0.452967
10.300000,4.133697,-0.153527,-0.004462,0.851549,-0.004865,0.017635,32.245707,0.186822,16.482126,15.763581,0.465516,0.453248
10.333333,4.162105,-0.153809,-0.003871,0.853011,-0.004953,0.017818,32.284032,0.188591,16.504690,15.779342,0.465896,0.453521
10.366667,4.190562,-0.154077,-0.003274,0.854448,-0.005042,0.018003,32.321405,0.190370,16.526799,15.794606,0.466268,0.453784
10.400000,4.219067,-0.154332,-0.002671,0.855861,-0.005132,0.018190,32.357823,0.192160,16.548451,15.809373,0.466632,0.454039
10.433333,4.247618,-0.154572,-0.002062,0.857249,-0.005224,0.018378,32.393284,0.193961,16.569644,15.823639,0.466989,0.454286
10.466667,4.276216,-0.154798,-0.001446,0.858613,-0.005317,0.018567,32.427783,0.195773,16.590378,15.837405,0.467337,0.454523
10.500000,4.304858,-0.155009,-0.000824,0.859952,-0.005411,0.018757,32.461319,0.197596,16.610651,15.850668,0.467677,0.454752
10.533333,4.333545,-0.155205,-0.000195,0.861266,-0.005506,0.018949,32.493888,0.199429,16.630462,15.863426,0.468010,0.454972
10.566667,4.362276,-0.155387,0.000440,0.862554,-0.005603,0.019142,32.525488,0.201274,16.649810,15.875678,0.468334,0.455183
10.600000,4.391049,-0.155554,0.001081,0.863818,-0.005701,0.019336,32.556115,0.203130,16.668692,15.887423,0.468651,0.455385
10.633333,4.419864,-0.155705,0.001729,0.865057,-0.005801,0.019532,32.585766,0.204997,16.687108,15.898658,0.468959,0.455578
10.666667,4.448720,-0.155841,0.002383,0.866270,-0.005901,0.019729,32.614439,0.206875,16.705056,15.909383,0.469259,0.455763
10.700000,4.477616,-0.155961,0.003044,0.867459,-0.006003,0.019927,32.642130,0.208765,16.722536,15.919595,0.469551,0.455938
10.733333,4.506551,-0.156065,0.003711,0.868621,-0.006106,0.020127,32.668837,0.210666,16.739545,15.929293,0.469836,0.456105
10.766667,4.535525,-0.156153,0.004386,0.869759,-0.006211,0.020328,32.694557,0.212578,16.756082,15.938475,0.470112,0.456263
10.800000,4.564536,-0.156224,0.005067,0.870870,-0.006316,0.020531,32.719287,0.214502,16.772146,15.947140,0.470380,0.456412
10.833333,4.593584,-0.156280,0.005754,0.871956,-0.006423,0.020735,32.743024,0.216437,16.787737,15.955287,0.470640,0.456552
10.866667,4.622667,-0.156318,0.006449,0.873017,-0.006531,0.020940,32.765836,0.218383,16.802885,15.962951,0.470893,0.456683
10.900000,4.651786,-0.156340,0.007150,0.874052,-0.006639,0.021147,32.787761,0.220339,16.817610,15.970151,0.471138,0.456807
10.933333,4.680939,-0.156344,0.007859,0.875061,-0.006750,0.021355,32.808803,0.222306,16.831912,15.976891,0.471377,0.456923
10.966667,4.710125,-0.156331,0.008574,0.876045,-0.006861,0.021564,32.828965,0.224282,16.845794,15.983171,0.471608,0.457030
11.000000,4.739343,-0.156300,0.009296,0.877003,-0.006974,0.021775,32.848250,0.226268,16.859257,15.988993,0.471832,0.457130
11.033333,4.768593,-0.156252,0.010026,0.877936,-0.007088,0.021987,32.866662,0.228265,16.872302,15.994360,0.472049,0.457222
11.066667,4.797874,-0.156186,0.010762,0.878844,-0.007203,0.022201,32.884203,0.230271,16.884930,15.999272,0.472259,0.457307
11.100000,4.827184,-0.156102,0.011506,0.879727,-0.007319,0.022415,32.900877,0.232287,16.897145,16.003732,0.472462,0.457383
11.133333,4.856524,-0.155999,0.012257,0.880585,-0.007437,0.022632,32.916687,0.234313,16.908946,16.007741,0.472658,0.457452
11.166667,4.885892,-0.155878,0.013015,0.881418,-0.007557,0.022849,32.931637,0.236349,16.920336,16.011301,0.472847,0.457513
11.200000,4.915286,-0.155738,0.013780,0.882226,-0.007677,0.023068,32.945729,0.238395,16.931316,16.014413,0.473029,0.457566
11.233333,4.944708,-0.155579,0.014553,0.883010,-0.007799,0.023289,32.958966,0.240450,16.941887,16.017079,0.473205,0.457612
11.266667,4.974155,-0.155401,0.015333,0.883768,-0.007922,0.023510,32.971353,0.242515,16.952052,16.019301,0.473373,0.457650
11.300000,5.003627,-0.155204,0.016120,0.884503,-0.008047,0.023733,32.982892,0.244590,16.961811,16.021081,0.473535,0.457680
11.333333,5.033122,-0.154987,0.016915,0.885212,-0.008173,0.023958,32.993586,0.246674,16.971166,16.022420,0.473690,0.457703
11.366667,5.062641,-0.154751,0.017717,0.885897,-0.008301,0.024183,33.003439,0.248768,16.980120,16.023320,0.473839,0.457719
11.400000,5.092182,-0.154494,0.018527,0.886558,-0.008430,0.024410,33.012454,0.250871,16.988672,16.023782,0.473980,0.457727
11.433333,5.121745,-0.154217,0.019344,0.887195,-0.008561,0.024639,33.020635,0.252985,16.996826,16.023809,0.474115,0.457727
11.466667,5.151328,-0.153921,0.020170,0.887807,-0.008693,0.024869,33.027984,0.255107,17.004582,16.023401,0.474244,0.457720
11.500000,5.180932,-0.153603,0.021002,0.888396,-0.008827,0.025100,33.034504,0.257239,17.011943,16.022562,0.474366,0.457706
11.533333,5.210554,-0.153265,0.021843,0.888960,-0.008962,0.025332,33.040200,0.259381,17.018909,16.021291,0.474481,0.457684
11.566667,5.240194,-0.152906,0.022691,0.889500,-0.009098,0.025566,33.045074,0.261531,17.025482,16.019592,0.474590,0.457655
11.600000,5.269852,-0.152526,0.023547,0.890017,-0.009236,0.025801,33.049129,0.263692,17.031664,16.017465,0.474692,0.457618
11.633333,5.299527,-0.152124,0.024411,0.890510,-0.009376,0.026037,33.052370,0.265862,17.037457,16.014913,0.474788,0.457575
11.666667,5.329217,-0.151702,0.025283,0.890979,-0.009517,0.026275,33.054798,0.268041,17.042862,16.011936,0.474877,0.457524
11.700000,5.358922,-0.151257,0.026163,0.891425,-0.009660,0.026514,33.056418,0.270229,17.047881,16.008538,0.474960,0.457465
11.733333,5.388641,-0.150791,0.027051,0.891847,-0.009804,0.026754,33.057233,0.272427,17.052515,16.004719,0.475037,0.457400
11.766667,5.418374,-0.150302,0.027947,0.892246,-0.009950,0.026996,33.057246,0.274634,17.056766,16.000481,0.475107,0.457327
11.800000,5.448119,-0.149792,0.028851,0.892622,-0.010098,0.027239,33.056461,0.276850,17.060635,15.995826,0.475171,0.457248
11.833333,5.477877,-0.149258,0.029763,0.892974,-0.010247,0.027483,33.054880,0.279076,17.064125,15.990755,0.475228,0.457161
11.866667,5.507645,-0.148703,0.030683,0.893303,-0.010397,0.027729,33.052507,0.281311,17.067237,15.985270,0.475280,0.457066
11.900000,5.537423,-0.148124,0.031611,0.893609,-0.010549,0.027976,33.049346,0.283555,17.069972,15.979374,0.475325,0.456965
11.933333,5.567211,-0.147523,0.032548,0.893893,-0.010703,0.028224,33.045399,0.285809,17.072332,15.973067,0.475364,0.456857
11.966667,5.597007,-0.146898,0.033493,0.894153,-0.010858,0.028474,33.040670,0.288072,17.074319,15.966351,0.475397,0.456742
12.000000,5.626812,-0.146250,0.034446,0.894391,-0.011015,0.028724,33.035163,0.290344,17.075935,15.959228,0.475424,0.456620
12.033333,5.656623,-0.145578,0.035408,0.894606,-0.011173,0.028977,33.028881,0.292625,17.077181,15.951700,0.475444,0.456490
12.066667,5.686441,-0.144883,0.036378,0.894798,-0.011333,0.029230,33.021827,0.294916,17.078059,15.943768,0.475459,0.456354
12.100000,5.716264,-0.144164,0.037356,0.894968,-0.011495,0.029485,33.014004,0.297215,17.078570,15.935434,0.475467,0.456211
12.133333,5.746092,-0.143420,0.038344,0.895115,-0.011658,0.029741,33.005417,0.299524,17.078717,15.926700,0.475469,0.456061
