t,x,y,psi,u,v,r,tau_u,tau_r,tau_v,T1,T2,jerk_x,jerk_y
95.533333,29.250236,5.585163,-2.607794,0.597971,0.000000,-0.045180,22.793048,-0.328458,-0.570802,10.764874,12.028174,0.002722,-0.002258
95.566667,29.233050,5.575023,-2.609293,0.599244,0.000000,-0.044803,22.839862,-0.325518,-0.567246,10.793935,12.045927,0.002760,-0.002243
95.600000,29.215813,5.564888,-2.610781,0.600518,0.000000,-0.044428,22.886630,-0.322598,-0.563696,10.822935,12.063695,0.002798,-0.002228
95.633333,29.198525,5.554756,-2.612255,0.601791,-0.000000,-0.044056,22.933349,-0.319697,-0.560153,10.851873,12.081476,0.002837,-0.002213
95.666667,29.181185,5.544629,-2.613718,0.603064,-0.000000,-0.043685,22.980018,-0.316815,-0.556618,10.880749,12.099269,0.002876,-0.002198
95.700000,29.163793,5.534505,-2.615168,0.604337,0.000000,-0.043317,23.026632,-0.313953,-0.553089,10.909561,12.117071,0.002915,-0.002182
95.733333,29.146350,5.524386,-2.616605,0.605609,-0.000000,-0.042951,23.073190,-0.311110,-0.549568,10.938308,12.134883,0.002954,-0.002167
95.766667,29.128857,5.514270,-2.618031,0.606881,0.000000,-0.042587,23.119690,-0.308286,-0.546054,10.966988,12.152702,0.002993,-0.002151
95.800000,29.111311,5.504158,-2.619444,0.608153,-0.000000,-0.042225,23.166127,-0.305481,-0.542548,10.995601,12.170527,0.003032,-0.002135
95.833333,29.093715,5.494049,-2.620846,0.609424,0.000000,-0.041865,23.212501,-0.302695,-0.539049,11.024145,12.188357,0.003072,-0.002119
95.866667,29.076069,5.483944,-2.622235,0.610694,0.000000,-0.041507,23.258808,-0.299928,-0.535559,11.052619,12.206189,0.003111,-0.002102
95.900000,29.058371,5.473842,-2.623613,0.611964,0.000000,-0.041152,23.305046,-0.297181,-0.532076,11.081022,12.224024,0.003151,-0.002086
95.933333,29.040623,5.463744,-2.624979,0.613233,-0.000000,-0.040799,23.351212,-0.294452,-0.528601,11.109353,12.241859,0.003191,-0.002069
95.966667,29.022824,5.453649,-2.626333,0.614501,0.000000,-0.040447,23.397303,-0.291741,-0.525135,11.137610,12.259693,0.003231,-0.002052
96.000000,29.004975,5.443557,-2.627675,0.615768,0.000000,-0.040098,23.443318,-0.289050,-0.521676,11.165794,12.277524,0.003272,-0.002035
96.033333,28.987076,5.433469,-2.629006,0.617035,0.000000,-0.039751,23.489253,-0.286377,-0.518226,11.193901,12.295352,0.003312,-0.002018
96.066667,28.969126,5.423383,-2.630326,0.618300,0.000000,-0.039407,23.535105,-0.283723,-0.514785,11.221931,12.313174,0.003353,-0.002001
96.100000,28.951127,5.413300,-2.631633,0.619564,0.000000,-0.039064,23.580873,-0.281087,-0.511352,11.249884,12.330989,0.003393,-0.001983
96.133333,28.933077,5.403221,-2.632930,0.620827,0.000000,-0.038723,23.626554,-0.278470,-0.507927,11.277757,12.348796,0.003434,-0.001966
96.166667,28.914978,5.393144,-2.634215,0.622089,0.000000,-0.038385,23.672145,-0.275871,-0.504512,11.305551,12.366594,0.003475,-0.001948
96.200000,28.896829,5.383070,-2.635489,0.623350,0.000000,-0.038049,23.717643,-0.273291,-0.501105,11.333262,12.384381,0.003516,-0.001930
96.233333,28.878631,5.372998,-2.636751,0.624609,-0.000000,-0.037714,23.763046,-0.270728,-0.497708,11.360891,12.402155,0.003558,-0.001912
96.266667,28.860384,5.362929,-2.638003,0.625867,-0.000000,-0.037382,23.808351,-0.268184,-0.494319,11.388437,12.419915,0.003599,-0.001893
96.300000,28.842087,5.352863,-2.639244,0.627123,0.000000,-0.037053,23.853556,-0.265658,-0.490940,11.415897,12.437659,0.003641,-0.001875
96.333333,28.823741,5.342799,-2.640473,0.628378,0.000000,-0.036725,23.898659,-0.263150,-0.487570,11.443271,12.455387,0.003683,-0.001856
96.366667,28.805346,5.332738,-2.641692,0.629631,0.000000,-0.036399,23.943655,-0.260660,-0.484209,11.470559,12.473097,0.003725,-0.001837
96.400000,28.786902,5.322679,-2.642900,0.630882,0.000000,-0.036075,23.988544,-0.258188,-0.480858,11.497757,12.490787,0.003767,-0.001818
96.433333,28.768409,5.312622,-2.644097,0.632131,0.000000,-0.035754,24.033322,-0.255733,-0.477516,11.524867,12.508456,0.003809,-0.001799
96.466667,28.749868,5.302567,-2.645283,0.633379,0.000000,-0.035434,24.077987,-0.253296,-0.474184,11.551885,12.526102,0.003852,-0.001780
96.500000,28.731279,5.292515,-2.646459,0.634625,-0.000000,-0.035117,24.122536,-0.250877,-0.470861,11.578812,12.543724,0.003894,-0.001761
96.533333,28.712641,5.282465,-2.647625,0.635868,0.000000,-0.034802,24.166966,-0.248475,-0.467549,11.605646,12.561321,0.003937,-0.001741
96.566667,28.693955,5.272416,-2.648779,0.637110,0.000000,-0.034489,24.211276,-0.246091,-0.464246,11.632385,12.578890,0.003980,-0.001721
96.600000,28.675221,5.262370,-2.649924,0.638349,0.000000,-0.034178,24.255461,-0.243724,-0.460953,11.659030,12.596431,0.004023,-0.001701
96.633333,28.656439,5.252325,-2.651058,0.639586,-0.000000,-0.033868,24.299521,-0.241375,-0.457670,11.685578,12.613943,0.004066,-0.001681
96.666667,28.637610,5.242283,-2.652182,0.640821,0.000000,-0.033561,24.343451,-0.239043,-0.454397,11.712028,12.631423,0.004109,-0.001661
96.700000,28.618733,5.232242,-2.653295,0.642054,-0.000000,-0.033257,24.387250,-0.236727,-0.451135,11.738380,12.648870,0.004153,-0.001640
96.733333,28.599809,5.222203,-2.654399,0.643284,0.000000,-0.032954,24.430915,-0.234429,-0.447883,11.764632,12.666283,0.004197,-0.001620
96.766667,28.580837,5.212165,-2.655492,0.644512,-0.000000,-0.032653,24.474443,-0.232148,-0.444641,11.790783,12.683660,0.004240,-0.001599
96.800000,28.561819,5.202129,-2.656576,0.645737,0.000000,-0.032354,24.517832,-0.229884,-0.441409,11.816832,12.701000,0.004284,-0.001578
96.833333,28.542753,5.192094,-2.657649,0.646959,0.000000,-0.032057,24.561079,-0.227636,-0.438188,11.842777,12.718301,0.004328,-0.001557
96.866667,28.523641,5.182061,-2.658713,0.648179,-0.000000,-0.031762,24.604181,-0.225406,-0.434977,11.868618,12.735563,0.004373,-0.001535
96.900000,28.504482,5.172030,-2.659767,0.649396,-0.000000,-0.031470,24.647136,-0.223191,-0.431777,11.894354,12.752782,0.004417,-0.001514
96.933333,28.485277,5.161999,-2.660811,0.650610,-0.000000,-0.031179,24.689941,-0.220994,-0.428588,11.919982,12.769959,0.004462,-0.001492
96.966667,28.466025,5.151970,-2.661845,0.651821,-0.000000,-0.030890,24.732594,-0.218813,-0.425410,11.945503,12.787091,0.004506,-0.001471
97.000000,28.446728,5.141943,-2.662870,0.653029,-0.000000,-0.030604,24.775092,-0.216648,-0.422242,11.970915,12.804177,0.004551,-0.001449
97.033333,28.427384,5.131916,-2.663885,0.654234,0.000000,-0.030319,24.817432,-0.214500,-0.419085,11.996216,12.821216,0.004596,-0.001427
97.066667,28.407995,5.121891,-2.664891,0.655436,-0.000000,-0.030036,24.859611,-0.212368,-0.415939,12.021406,12.838205,0.004642,-0.001404
97.100000,28.388560,5.111866,-2.665888,0.656635,-0.000000,-0.029755,24.901628,-0.210252,-0.412804,12.046484,12.855144,0.004687,-0.001382
97.133333,28.369080,5.101843,-2.666875,0.657830,0.000000,-0.029476,24.943479,-0.208152,-0.409681,12.071447,12.872032,0.004732,-0.001359
97.166667,28.349554,5.091821,-2.667853,0.659022,0.000000,-0.029200,24.985162,-0.206068,-0.406568,12.096296,12.888866,0.004778,-0.001336
97.200000,28.329984,5.081799,-2.668822,0.660211,0.000000,-0.028925,25.026674,-0.204000,-0.403466,12.121029,12.905645,0.004824,-0.001313
97.233333,28.310368,5.071779,-2.669781,0.661396,-0.000000,-0.028652,25.068012,-0.201948,-0.400376,12.145645,12.922367,0.004870,-0.001290
97.266667,28.290708,5.061759,-2.670732,0.662577,-0.000000,-0.028381,25.109174,-0.199911,-0.397297,12.170142,12.939032,0.004916,-0.001267
97.300000,28.271003,5.051740,-2.671673,0.663755,0.000000,-0.028111,25.150157,-0.197891,-0.394229,12.194520,12.955637,0.004962,-0.001244
97.333333,28.251254,5.041722,-2.672606,0.664930,0.000000,-0.027844,25.190959,-0.195885,-0.391173,12.218777,12.972182,0.005009,-0.001220
97.366667,28.231461,5.031704,-2.673530,0.666100,0.000000,-0.027579,25.231576,-0.193896,-0.388128,12.242912,12.988664,0.005055,-0.001196
97.400000,28.211624,5.021687,-2.674445,0.667267,0.000000,-0.027316,25.272007,-0.191921,-0.385095,12.266924,13.005083,0.005102,-0.001172
97.433333,28.191743,5.011671,-2.675351,0.668429,-0.000000,-0.027054,25.312248,-0.189962,-0.382073,12.290812,13.021436,0.005149,-0.001148
97.466667,28.171818,5.001655,-2.676248,0.669588,0.000000,-0.026795,25.352297,-0.188019,-0.379063,12.314574,13.037723,0.005196,-0.001124
97.500000,28.151850,4.991640,-2.677137,0.670743,0.000000,-0.026537,25.392151,-0.186090,-0.376064,12.338210,13.053941,0.005243,-0.001100
97.533333,28.131839,4.981625,-2.678017,0.671893,-0.000000,-0.026281,25.431807,-0.184176,-0.373078,12.361718,13.070089,0.005290,-0.001075
97.566667,28.111785,4.971611,-2.678889,0.673040,-0.000000,-0.026027,25.471264,-0.182278,-0.370102,12.385097,13.086166,0.005338,-0.001050
97.600000,28.091688,4.961597,-2.679752,0.674182,-0.000000,-0.025775,25.510517,-0.180394,-0.367139,12.408346,13.102171,0.005386,-0.001025
97.633333,28.071548,4.951583,-2.680607,0.675319,0.000000,-0.025525,25.549565,-0.178526,-0.364188,12.431464,13.118101,0.005433,-0.001000
97.666667,28.051366,4.941570,-2.681454,0.676452,0.000000,-0.025276,25.588405,-0.176672,-0.361248,12.454449,13.133955,0.005481,-0.000975
97.700000,28.031142,4.931557,-2.682292,0.677581,-0.000000,-0.025030,25.627033,-0.174832,-0.358321,12.477301,13.149732,0.005529,-0.000950
97.733333,28.010876,4.921544,-2.683123,0.678705,0.000000,-0.024785,25.665448,-0.173007,-0.355405,12.500018,13.165431,0.005578,-0.000924
97.766667,27.990568,4.911532,-2.683945,0.679825,0.000000,-0.024542,25.703647,-0.171197,-0.352501,12.522598,13.181049,0.005626,-0.000898
97.800000,27.970218,4.901519,-2.684759,0.680940,0.000000,-0.024301,25.741627,-0.169401,-0.349610,12.545042,13.196585,0.005675,-0.000872
97.833333,27.949827,4.891507,-2.685565,0.682050,0.000000,-0.024061,25.779385,-0.167620,-0.346730,12.567346,13.212039,0.005723,-0.000846
97.866667,27.929395,4.881495,-2.686363,0.683155,0.000000,-0.023824,25.816918,-0.165853,-0.343863,12.589511,13.227407,0.005772,-0.000820
97.900000,27.908922,4.871483,-2.687153,0.684255,0.000000,-0.023588,25.854225,-0.164100,-0.341008,12.611536,13.242689,0.005821,-0.000794
97.933333,27.888408,4.861471,-2.687935,0.685350,0.000000,-0.023354,25.891301,-0.162361,-0.338165,12.633418,13.257883,0.005871,-0.000767
97.966667,27.867853,4.851459,-2.688710,0.686441,0.000000,-0.023122,25.928145,-0.160636,-0.335334,12.655157,13.272988,0.005920,-0.000740
98.000000,27.847258,4.841447,-2.689477,0.687526,0.000000,-0.022891,25.964754,-0.158925,-0.332516,12.676751,13.288002,0.005969,-0.000714
98.033333,27.826624,4.831435,-2.690236,0.688605,-0.000000,-0.022662,26.001124,-0.157228,-0.329710,12.698200,13.302924,0.006019,-0.000686
98.066667,27.805949,4.821423,-2.690988,0.689680,0.000000,-0.022435,26.037254,-0.155545,-0.326916,12.719502,13.317752,0.006069,-0.000659
98.100000,27.785234,4.811411,-2.691732,0.690749,0.000000,-0.022210,26.073140,-0.153876,-0.324135,12.740655,13.332485,0.006119,-0.000632
98.133333,27.764481,4.801399,-2.692468,0.691813,0.000000,-0.021986,26.108780,-0.152220,-0.321366,12.761659,13.347121,0.006169,-0.000604
98.166667,27.743688,4.791386,-2.693197,0.692871,-0.000000,-0.021765,26.144171,-0.150578,-0.318610,12.782513,13.361658,0.006219,-0.000577
98.200000,27.722856,4.781374,-2.693919,0.693924,0.000000,-0.021544,26.179310,-0.148949,-0.315866,12.803214,13.376095,0.006270,-0.000549
98.233333,27.701985,4.771361,-2.694634,0.694971,0.000000,-0.021326,26.214194,-0.147334,-0.313135,12.823763,13.390431,0.006320,-0.000521
98.266667,27.681076,4.761348,-2.695341,0.696012,-0.000000,-0.021109,26.248822,-0.145732,-0.310416,12.844157,13.404665,0.006371,-0.000492
98.300000,27.660128,4.751335,-2.696041,0.697047,-0.000000,-0.020894,26.283189,-0.144143,-0.307710,12.864396,13.418793,0.006422,-0.000464
98.333333,27.639143,4.741322,-2.696734,0.698077,0.000000,-0.020681,26.317294,-0.142568,-0.305016,12.884478,13.432816,0.006473,-0.000436
98.366667,27.618119,4.731308,-2.697420,0.699100,-0.000000,-0.020469,26.351133,-0.141006,-0.302336,12.904402,13.446731,0.006524,-0.000407
98.400000,27.597058,4.721294,-2.698099,0.700118,-0.000000,-0.020259,26.384703,-0.139456,-0.299668,12.924166,13.460537,0.006575,-0.000378
98.433333,27.575960,4.711280,-2.698770,0.701129,-0.000000,-0.020050,26.418003,-0.137920,-0.297012,12.943770,13.474232,0.006627,-0.000349
98.466667,27.554825,4.701266,-2.699435,0.702135,0.000000,-0.019843,26.451028,-0.136397,-0.294370,12.963213,13.487815,0.006678,-0.000320
98.500000,27.533653,4.691251,-2.700093,0.703134,-0.000000,-0.019638,26.483777,-0.134886,-0.291740,12.982492,13.501285,0.006730,-0.000290
98.533333,27.512444,4.681236,-2.700744,0.704126,0.000000,-0.019435,26.516246,-0.133388,-0.289123,13.001607,13.514639,0.006782,-0.000261
98.566667,27.491199,4.671221,-2.701389,0.705113,-0.000000,-0.019233,26.548434,-0.131903,-0.286518,13.020556,13.527877,0.006834,-0.000231
98.600000,27.469918,4.661205,-2.702027,0.706093,-0.000000,-0.019032,26.580336,-0.130431,-0.283927,13.039339,13.540997,0.006887,-0.000201
98.633333,27.448601,4.651189,-2.702658,0.707066,-0.000000,-0.018833,26.611950,-0.128971,-0.281349,13.057953,13.553996,0.006939,-0.000171
98.666667,27.427249,4.641173,-2.703282,0.708033,-0.000000,-0.018636,26.643273,-0.127524,-0.278783,13.076399,13.566875,0.006992,-0.000141
98.700000,27.405861,4.631156,-2.703900,0.708993,0.000000,-0.018441,26.674303,-0.126089,-0.276231,13.094673,13.579630,0.007044,-0.000111
98.733333,27.384439,4.621139,-2.704512,0.709946,0.000000,-0.018246,26.705036,-0.124666,-0.273691,13.112776,13.592261,0.007097,-0.000080
98.766667,27.362981,4.611121,-2.705117,0.710892,0.000000,-0.018054,26.735471,-0.123256,-0.271164,13.130705,13.604766,0.007150,-0.000049
98.800000,27.341489,4.601104,-2.705715,0.711832,0.000000,-0.017863,26.765603,-0.121858,-0.268651,13.148460,13.617144,0.007203,-0.000019
98.833333,27.319963,4.591085,-2.706307,0.712764,0.000000,-0.017674,26.795431,-0.120472,-0.266150,13.166039,13.629392,0.007257,0.000012
98.866667,27.298403,4.581067,-2.706893,0.713690,0.000000,-0.017486,26.824951,-0.119098,-0.263663,13.183441,13.641510,0.007310,0.000044
98.900000,27.276809,4.571048,-2.707473,0.714608,-0.000000,-0.017299,26.854160,-0.117736,-0.261189,13.200664,13.653496,0.007364,0.000075
98.933333,27.255181,4.561029,-2.708047,0.715519,0.000000,-0.017115,26.883056,-0.116386,-0.258727,13.217708,13.665348,0.007418,0.000106
98.966667,27.233521,4.551009,-2.708614,0.716423,-0.000000,-0.016931,26.911635,-0.115048,-0.256279,13.234571,13.677064,0.007472,0.000138
99.000000,27.211827,4.540989,-2.709175,0.717319,0.000000,-0.016749,26.939896,-0.113722,-0.253844,13.251252,13.688644,0.007526,0.000170
99.033333,27.190101,4.530969,-2.709731,0.718208,0.000000,-0.016569,26.967834,-0.112408,-0.251423,13.267749,13.700086,0.007580,0.000202
99.066667,27.168343,4.520948,-2.710280,0.719089,0.000000,-0.016390,26.995448,-0.111105,-0.249014,13.284061,13.711387,0.007634,0.000234
99.100000,27.146552,4.510927,-2.710823,0.719963,-0.000000,-0.016213,27.022734,-0.109814,-0.246619,13.300187,13.722547,0.007689,0.000267
99.133333,27.124730,4.500906,-2.711361,0.720829,0.000000,-0.016037,27.049690,-0.108534,-0.244237,13.316125,13.733565,0.007744,0.000299
99.166667,27.102877,4.490884,-2.711893,0.721688,0.000000,-0.015863,27.076312,-0.107266,-0.241868,13.331875,13.744437,0.007799,0.000332
99.200000,27.080992,4.480862,-2.712418,0.722538,-0.000000,-0.015690,27.102597,-0.106010,-0.239513,13.347434,13.755163,0.007854,0.000365
99.233333,27.059076,4.470840,-2.712939,0.723381,0.000000,-0.015518,27.128543,-0.104764,-0.237171,13.362801,13.765742,0.007909,0.000398
99.266667,27.037130,4.460817,-2.713453,0.724215,0.000000,-0.015348,27.154147,-0.103531,-0.234842,13.377976,13.776171,0.007964,0.000431
99.300000,27.015153,4.450795,-2.713962,0.725042,-0.000000,-0.015179,27.179406,-0.102308,-0.232526,13.392957,13.786449,0.008020,0.000464
99.333333,26.993146,4.440772,-2.714465,0.725860,0.000000,-0.015012,27.204317,-0.101097,-0.230224,13.407742,13.796575,0.008075,0.000497
99.366667,26.971110,4.430748,-2.714963,0.726671,0.000000,-0.014846,27.228877,-0.099896,-0.227936,13.422330,13.806547,0.008131,0.000531
99.400000,26.949044,4.420725,-2.715455,0.727473,0.000000,-0.014682,27.253083,-0.098707,-0.225660,13.436720,13.816363,0.008187,0.000565
99.433333,26.926949,4.410701,-2.715941,0.728266,-0.000000,-0.014519,27.276932,-0.097529,-0.223399,13.450910,13.826022,0.008243,0.000599
99.466667,26.904825,4.400678,-2.716423,0.729051,0.000000,-0.014357,27.300422,-0.096362,-0.221150,13.464899,13.835522,0.008299,0.000633
99.500000,26.882673,4.390654,-2.716898,0.729828,-0.000000,-0.014197,27.323548,-0.095206,-0.218915,13.478686,13.844862,0.008356,0.000667
99.533333,26.860492,4.380630,-2.717369,0.730596,-0.000000,-0.014038,27.346310,-0.094061,-0.216694,13.492269,13.854040,0.008412,0.000702
99.566667,26.838284,4.370605,-2.717834,0.731355,0.000000,-0.013881,27.368702,-0.092926,-0.214486,13.505647,13.863055,0.008469,0.000737
99.600000,26.816048,4.360581,-2.718294,0.732106,0.000000,-0.013725,27.390723,-0.091802,-0.212292,13.518819,13.871904,0.008526,0.000771
99.633333,26.793785,4.350557,-2.718749,0.732848,0.000000,-0.013570,27.412369,-0.090689,-0.210111,13.531782,13.880587,0.008583,0.000806
99.666667,26.771495,4.340533,-2.719199,0.733580,0.000000,-0.013417,27.433638,-0.089587,-0.207944,13.544537,13.889102,0.008640,0.000841
99.700000,26.749178,4.330509,-2.719644,0.734304,0.000000,-0.013265,27.454527,-0.088495,-0.205790,13.557080,13.897446,0.008697,0.000877
99.733333,26.726835,4.320484,-2.720083,0.735019,0.000000,-0.013114,27.475032,-0.087414,-0.203650,13.569412,13.905619,0.008755,0.000912
99.766667,26.704466,4.310460,-2.720518,0.735725,-0.000000,-0.012965,27.495150,-0.086343,-0.201524,13.581531,13.913620,0.008813,0.000948
99.800000,26.682071,4.300436,-2.720948,0.736421,0.000000,-0.012816,27.514879,-0.085283,-0.199411,13.593434,13.921445,0.008870,0.000984
99.833333,26.659651,4.290412,-2.721373,0.737108,0.000000,-0.012670,27.534216,-0.084233,-0.197312,13.605121,13.929094,0.008928,0.001020
99.866667,26.637206,4.280389,-2.721792,0.737786,-0.000000,-0.012524,27.553157,-0.083194,-0.195227,13.616591,13.936566,0.008986,0.001056
99.900000,26.614736,4.270365,-2.722207,0.738454,-0.000000,-0.012380,27.571699,-0.082164,-0.193155,13.627841,13.943858,0.009045,0.001092
99.933333,26.592242,4.260342,-2.722618,0.739113,0.000000,-0.012237,27.589840,-0.081145,-0.191097,13.638871,13.950969,0.009103,0.001129
99.966667,26.569724,4.250320,-2.723023,0.739762,0.000000,-0.012096,27.607577,-0.080137,-0.189053,13.649679,13.957897,0.009162,0.001165
100.000000,26.547182,4.240297,-2.723424,0.740401,-0.000000,-0.011956,27.624905,-0.079138,-0.187022,13.660264,13.964642,0.009220,0.001202
100.033333,26.524617,4.230275,-2.723820,0.741031,0.000000,-0.011817,27.641824,-0.078150,-0.185006,13.670624,13.971200,0.009279,0.001239
100.066667,26.502029,4.220253,-2.724212,0.741650,0.000000,-0.011679,27.658328,-0.077171,-0.183003,13.680758,13.977571,0.009338,0.001276
100.100000,26.479418,4.210232,-2.724599,0.742260,-0.000000,-0.011543,27.674416,-0.076203,-0.181013,13.690664,13.983752,0.009397,0.001313
100.133333,26.456785,4.200212,-2.724981,0.742860,0.000000,-0.011407,27.690084,-0.075245,-0.179038,13.700340,13.989743,0.009457,0.001351
100.166667,26.434130,4.190192,-2.725359,0.743449,-0.000000,-0.011273,27.705329,-0.074296,-0.177077,13.709787,13.995542,0.009516,0.001388
100.200000,26.411454,4.180172,-2.725733,0.744029,-0.000000,-0.011141,27.720148,-0.073358,-0.175129,13.719001,14.001147,0.009576,0.001426
100.233333,26.388756,4.170154,-2.726102,0.744598,-0.000000,-0.011009,27.734538,-0.072429,-0.173195,13.727982,14.006556,0.009636,0.001464
100.266667,26.366038,4.160136,-2.726467,0.745157,0.000000,-0.010879,27.748496,-0.071511,-0.171275,13.736728,14.011768,0.009695,0.001502
100.300000,26.343298,4.150119,-2.726827,0.745705,0.000000,-0.010750,27.762019,-0.070602,-0.169369,13.745237,14.016782,0.009756,0.001541
100.333333,26.320539,4.140103,-2.727184,0.746243,-0.000000,-0.010622,27.775104,-0.069702,-0.167477,13.753509,14.021595,0.009816,0.001579
100.366667,26.297760,4.130087,-2.727536,0.746770,-0.000000,-0.010496,27.787747,-0.068813,-0.165599,13.761541,14.026206,0.009876,0.001618
100.400000,26.274962,4.120073,-2.727883,0.747287,-0.000000,-0.010371,27.799945,-0.067933,-0.163735,13.769332,14.030613,0.009937,0.001656
100.433333,26.252144,4.110060,-2.728227,0.747792,0.000000,-0.010246,27.811696,-0.067063,-0.161884,13.776881,14.034815,0.009997,0.001695
