t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
10.068000,5.260050,-0.091985,-0.031092,0.933086,-0.011426,0.021994,0.933086,0.011426,-0.021994,4.180241,-0.128546,-0.001161,0.780989,-0.006105,0.014478,22.225041,0.077518,22.225014,0.077523,0.368351,0.362163,0.368351,0.362163,1.079809,0.036561,1.080428,-0.029931,0.152097,-0.005321,0.007516
10.100000,5.293708,-0.091339,-0.031890,0.934925,-0.011536,0.022150,0.934925,0.011536,-0.022150,4.206298,-0.128775,-0.000675,0.782447,-0.006164,0.014583,22.266189,0.078014,22.266193,0.078018,0.368795,0.362573,0.368795,0.362573,1.087410,0.037436,1.088054,-0.031215,0.152478,-0.005372,0.007567
10.136000,5.327430,-0.090668,-0.032693,0.936743,-0.011646,0.022308,0.936743,0.011646,-0.022308,4.232404,-0.128992,-0.000185,0.783888,-0.006225,0.014689,22.306693,0.078515,22.306732,0.078513,0.369232,0.362976,0.369232,0.362976,1.095026,0.038324,1.095696,-0.032508,0.152855,-0.005421,0.007619
10.168000,5.361216,-0.089971,-0.033502,0.938535,-0.011756,0.022464,0.938535,0.011756,-0.022464,4.258557,-0.129199,0.000308,0.785311,-0.006285,0.014796,22.346552,0.079020,22.346583,0.079019,0.369662,0.363371,0.369662,0.363371,1.102659,0.039228,1.103357,-0.033810,0.153224,-0.005471,0.007668
10.200000,5.395066,-0.089249,-0.034317,0.940302,-0.011867,0.022621,0.940302,0.011867,-0.022621,4.284758,-0.129395,0.000805,0.786716,-0.006346,0.014903,22.385762,0.079529,22.385791,0.079526,0.370085,0.363759,0.370085,0.363759,1.110308,0.040146,1.111033,-0.035122,0.153586,-0.005521,0.007718
10.236000,5.428977,-0.088501,-0.035137,0.942048,-0.011978,0.022780,0.942048,0.011978,-0.022780,4.311005,-0.129580,0.001305,0.788104,-0.006407,0.015011,22.424320,0.080042,22.424306,0.080045,0.370501,0.364139,0.370501,0.364139,1.117972,0.041079,1.118727,-0.036442,0.153944,-0.005571,0.007769
10.268000,5.462950,-0.087727,-0.035963,0.943768,-0.012089,0.022938,0.943768,0.012089,-0.022938,4.337298,-0.129754,0.001809,0.789474,-0.006469,0.015120,22.462224,0.080560,22.462224,0.080551,0.370910,0.364513,0.370910,0.364513,1.125652,0.042027,1.126437,-0.037772,0.154294,-0.005620,0.007818
10.300000,5.496984,-0.086927,-0.036795,0.945464,-0.012201,0.023096,0.945464,0.012201,-0.023096,4.363637,-0.129916,0.002317,0.790827,-0.006531,0.015230,22.499471,0.081082,22.499494,0.081081,0.371313,0.364879,0.371313,0.364879,1.133347,0.042989,1.134162,-0.039112,0.154637,-0.005670,0.007866
10.336000,5.531077,-0.086100,-0.037633,0.947139,-0.012313,0.023257,0.947139,0.012313,-0.023257,4.390021,-0.130067,0.002828,0.792161,-0.006593,0.015340,22.536059,0.081609,22.536066,0.081599,0.371708,0.365238,0.371708,0.365238,1.141056,0.043967,1.141903,-0.040461,0.154978,-0.005720,0.007917
10.368000,5.531077,-0.086100,-0.037633,0.947139,-0.012313,0.023257,0.947139,0.012313,-0.023257,4.416449,-0.130206,0.003343,0.793478,-0.006656,0.015451,22.571985,0.082140,22.571988,0.082141,0.372097,0.365589,0.372097,0.365589,1.114628,0.044106,1.115500,-0.040976,0.153661,-0.005657,0.007806
10.400000,5.565229,-0.085246,-0.038476,0.948784,-0.012425,0.023416,0.948784,0.012425,-0.023416,4.442920,-0.130334,0.003862,0.794777,-0.006719,0.015563,22.607247,0.082676,22.607258,0.082683,0.372479,0.365933,0.372479,0.365933,1.122309,0.045088,1.123214,-0.042338,0.154007,-0.005706,0.007853
10.436000,5.599439,-0.084365,-0.039325,0.950406,-0.012538,0.023575,0.950406,0.012538,-0.023575,4.469435,-0.130450,0.004384,0.796058,-0.006783,0.015676,22.641843,0.083216,22.641825,0.083212,0.372853,0.366270,0.372853,0.366270,1.130004,0.046085,1.130943,-0.043709,0.154348,-0.005755,0.007899
10.468000,5.633705,-0.083456,-0.040180,0.952005,-0.012651,0.023738,0.952005,0.012651,-0.023738,4.495992,-0.130553,0.004911,0.797321,-0.006847,0.015789,22.675769,0.083761,22.675737,0.083765,0.373221,0.366599,0.373221,0.366599,1.137713,0.047097,1.138687,-0.045091,0.154684,-0.005804,0.007949
10.500000,5.668027,-0.082520,-0.041041,0.953575,-0.012764,0.023898,0.953575,0.012764,-0.023898,4.522591,-0.130645,0.005441,0.798566,-0.006911,0.015904,22.709024,0.084311,22.709040,0.084306,0.373582,0.366922,0.373582,0.366922,1.145436,0.048125,1.146447,-0.046482,0.155009,-0.005853,0.007994
10.536000,5.702404,-0.081556,-0.041907,0.955124,-0.012877,0.024059,0.955124,0.012877,-0.024059,4.549231,-0.130724,0.005975,0.799793,-0.006976,0.016019,22.741607,0.084866,22.741588,0.084871,0.373936,0.367236,0.373936,0.367236,1.153173,0.049168,1.154221,-0.047882,0.155331,-0.005901,0.008040
10.568000,5.736836,-0.080564,-0.042779,0.956648,-0.012991,0.024224,0.956648,0.012991,-0.024224,4.575912,-0.130791,0.006513,0.801003,-0.007041,0.016135,22.773513,0.085426,22.773524,0.085423,0.374283,0.367544,0.374283,0.367544,1.160924,0.050227,1.162010,-0.049292,0.155645,-0.005950,0.008089
10.600000,5.771320,-0.079543,-0.043658,0.958146,-0.013105,0.024385,0.958146,0.013105,-0.024385,4.602633,-0.130846,0.007054,0.802194,-0.007106,0.016252,22.804743,0.085991,22.804751,0.085987,0.374623,0.367844,0.374623,0.367844,1.168687,0.051303,1.169812,-0.050712,0.155952,-0.005999,0.008133
10.636000,5.805857,-0.078494,-0.044542,0.959622,-0.013219,0.024548,0.959622,0.013219,-0.024548,4.629394,-0.130888,0.007600,0.803367,-0.007172,0.016370,22.835293,0.086560,22.835267,0.086564,0.374956,0.368136,0.374956,0.368136,1.176463,0.052394,1.177629,-0.052142,0.156255,-0.006047,0.008178
10.668000,5.840445,-0.077416,-0.045432,0.961070,-0.013333,0.024714,0.961070,0.013333,-0.024714,4.656193,-0.130917,0.008150,0.804522,-0.007238,0.016489,22.865161,0.087135,22.865167,0.087127,0.375282,0.368422,0.375282,0.368422,1.184252,0.053501,1.185460,-0.053582,0.156548,-0.006095,0.008225
10.700000,5.875083,-0.076309,-0.046328,0.962492,-0.013448,0.024877,0.962492,0.013448,-0.024877,4.683031,-0.130933,0.008703,0.805659,-0.007305,0.016608,22.894347,0.087715,22.894305,0.087714,0.375601,0.368699,0.375601,0.368699,1.192052,0.054624,1.193303,-0.055031,0.156833,-0.006143,0.008269
10.736000,5.909771,-0.075172,-0.047229,0.963891,-0.013563,0.025041,0.963891,0.013563,-0.025041,4.709906,-0.130936,0.009261,0.806778,-0.007372,0.016729,22.922848,0.088300,22.922874,0.088302,0.375914,0.368970,0.375914,0.368970,1.199865,0.055764,1.201160,-0.056490,0.157113,-0.006191,0.008312
10.768000,5.944507,-0.074006,-0.048137,0.965261,-0.013678,0.025209,0.965261,0.013678,-0.025209,4.736818,-0.130927,0.009823,0.807879,-0.007440,0.016850,22.950662,0.088890,22.950678,0.088888,0.376219,0.369233,0.376219,0.369233,1.207689,0.056921,1.209029,-0.057960,0.157382,-0.006238,0.008359
10.800000,5.979290,-0.072810,-0.049051,0.966607,-0.013793,0.025374,0.966607,0.013793,-0.025374,4.763766,-0.130903,0.010388,0.808961,-0.007508,0.016972,22.977788,0.089486,22.977764,0.089487,0.376517,0.369488,0.376517,0.369488,1.215524,0.058093,1.216912,-0.059439,0.157646,-0.006285,0.008402
10.836000,5.979290,-0.072810,-0.049051,0.966607,-0.013793,0.025374,0.966607,0.013793,-0.025374,4.790751,-0.130867,0.010958,0.810025,-0.007576,0.017095,23.004225,0.090087,23.004229,0.090097,0.376809,0.369736,0.376809,0.369736,1.188539,0.058057,1.189956,-0.060009,0.156582,-0.006217,0.008279
10.868000,6.014121,-0.071584,-0.049971,0.967931,-0.013909,0.025539,0.967931,0.013909,-0.025539,4.817770,-0.130817,0.011532,0.811072,-0.007645,0.017219,23.029970,0.090693,23.029973,0.090694,0.377093,0.369977,0.377093,0.369977,1.196351,0.059233,1.197816,-0.061503,0.156859,-0.006264,0.008320
10.900000,6.048996,-0.070328,-0.050897,0.969226,-0.014025,0.025709,0.969226,0.014025,-0.025709,4.844824,-0.130753,0.012110,0.812100,-0.007714,0.017344,23.055023,0.091305,23.054997,0.091304,0.377370,0.370210,0.377370,0.370210,1.204172,0.060425,1.205687,-0.063007,0.157126,-0.006311,0.008365
10.936000,6.083917,-0.069041,-0.051828,0.970499,-0.014141,0.025875,0.970499,0.014141,-0.025875,4.871912,-0.130675,0.012693,0.813109,-0.007783,0.017470,23.079382,0.091923,23.079396,0.091925,0.377641,0.370436,0.377641,0.370436,1.212005,0.061634,1.213571,-0.064521,0.157390,-0.006358,0.008405
10.968000,6.118881,-0.067723,-0.052766,0.971746,-0.014257,0.026043,0.971746,0.014257,-0.026043,4.899033,-0.130584,0.013279,0.814101,-0.007853,0.017597,23.103045,0.092546,23.103022,0.092545,0.377904,0.370654,0.377904,0.370654,1.219848,0.062861,1.221467,-0.066045,0.157645,-0.006404,0.008446
11.000000,6.153888,-0.066374,-0.053710,0.972966,-0.014374,0.026214,0.972966,0.014374,-0.026214,4.926187,-0.130478,0.013870,0.815074,-0.007924,0.017725,23.126013,0.093174,23.126021,0.093178,0.378161,0.370865,0.378161,0.370865,1.227701,0.064104,1.229374,-0.067580,0.157892,-0.006450,0.008489
11.036000,6.188937,-0.064994,-0.054661,0.974161,-0.014490,0.026382,0.974161,0.014490,-0.026382,4.953374,-0.130358,0.014465,0.816029,-0.007995,0.017854,23.148282,0.093809,23.148246,0.093809,0.378410,0.371068,0.378410,0.371068,1.235563,0.065364,1.237291,-0.069126,0.158132,-0.006495,0.008528
11.068000,6.224027,-0.063582,-0.055617,0.975330,-0.014607,0.026551,0.975330,0.014607,-0.026551,4.980591,-0.130224,0.015065,0.816966,-0.008066,0.017984,23.169853,0.094449,23.169843,0.094453,0.378653,0.371264,0.378653,0.371264,1.243436,0.066642,1.245221,-0.070682,0.158364,-0.006541,0.008567
11.100000,6.259157,-0.062139,-0.056579,0.976471,-0.014724,0.026724,0.976471,0.014724,-0.026724,5.007840,-0.130075,0.015668,0.817884,-0.008138,0.018114,23.190725,0.095095,23.190761,0.095095,0.378889,0.371453,0.378889,0.371453,1.251317,0.067936,1.253159,-0.072247,0.158587,-0.006586,0.008610
11.136000,6.294325,-0.060663,-0.057548,0.977589,-0.014842,0.026894,0.977589,0.014842,-0.026894,5.035118,-0.129912,0.016277,0.818784,-0.008210,0.018246,23.210896,0.095747,23.210901,0.095737,0.379117,0.371634,0.379117,0.371634,1.259207,0.069249,1.261110,-0.073825,0.158805,-0.006632,0.008648
11.168000,6.329532,-0.059156,-0.058522,0.978681,-0.014959,0.027065,0.978681,0.014959,-0.027065,5.062427,-0.129734,0.016889,0.819666,-0.008282,0.018379,23.230365,0.096405,23.230361,0.096404,0.379339,0.371807,0.379339,0.371807,1.267105,0.070578,1.269069,-0.075411,0.159015,-0.006677,0.008686
11.200000,6.364775,-0.057615,-0.059503,0.979747,-0.015077,0.027240,0.979747,0.015077,-0.027240,5.089764,-0.129541,0.017506,0.820529,-0.008355,0.018513,23.249133,0.097069,23.249139,0.097069,0.379554,0.371973,0.379554,0.371973,1.275011,0.071926,1.277038,-0.077009,0.159218,-0.006722,0.008727
11.236000,6.400055,-0.056042,-0.060490,0.980790,-0.015195,0.027412,0.980790,0.015195,-0.027412,5.117130,-0.129333,0.018128,0.821374,-0.008429,0.018648,23.267197,0.097740,23.267187,0.097746,0.379762,0.372131,0.379762,0.372131,1.282925,0.073291,1.285017,-0.078618,0.159416,-0.006766,0.008764
11.268000,6.400055,-0.056042,-0.060490,0.980790,-0.015195,0.027412,0.980790,0.015195,-0.027412,5.144523,-0.129110,0.018754,0.822201,-0.008502,0.018783,23.284559,0.098416,23.284552,0.098423,0.379963,0.372282,0.379963,0.372282,1.255532,0.073068,1.257656,-0.079244,0.158589,-0.006693,0.008629
11.300000,6.435370,-0.054437,-0.061484,0.981805,-0.015313,0.027585,0.981805,0.015313,-0.027585,5.171944,-0.128872,0.019385,0.823010,-0.008577,0.018920,23.301216,0.099099,23.301233,0.099098,0.380157,0.372426,0.380157,0.372426,1.263426,0.074435,1.265617,-0.080869,0.158795,-0.006736,0.008665
11.336000,6.470719,-0.052798,-0.062484,0.982794,-0.015432,0.027762,0.982794,0.015432,-0.027762,5.199391,-0.128618,0.020020,0.823800,-0.008651,0.019058,23.317168,0.099788,23.317180,0.099786,0.380344,0.372562,0.380344,0.372562,1.271328,0.075820,1.273587,-0.082504,0.158994,-0.006781,0.008704
11.368000,6.506101,-0.051125,-0.063490,0.983758,-0.015550,0.027935,0.983758,0.015550,-0.027935,5.226864,-0.128349,0.020660,0.824571,-0.008726,0.019197,23.332416,0.100483,23.332394,0.100484,0.380524,0.372690,0.380524,0.372690,1.279237,0.077224,1.281566,-0.084150,0.159187,-0.006824,0.008738
11.400000,6.541515,-0.049419,-0.064502,0.984694,-0.015669,0.028110,0.984694,0.015669,-0.028110,5.254363,-0.128064,0.021305,0.825325,-0.008802,0.019337,23.346958,0.101185,23.346921,0.101182,0.380697,0.372811,0.380697,0.372811,1.287152,0.078645,1.289553,-0.085807,0.159369,-0.006867,0.008773
11.436000,6.576961,-0.047680,-0.065521,0.985606,-0.015788,0.028289,0.985606,0.015788,-0.028289,5.281886,-0.127764,0.021954,0.826060,-0.008878,0.019478,23.360795,0.101894,23.360812,0.101892,0.380864,0.372925,0.380864,0.372925,1.295075,0.080084,1.297549,-0.087475,0.159546,-0.006910,0.008811
11.468000,6.612437,-0.045906,-0.066546,0.986492,-0.015907,0.028465,0.986492,0.015907,-0.028465,5.309433,-0.127447,0.022608,0.826776,-0.008955,0.019621,23.373926,0.102609,23.373917,0.102601,0.381023,0.373031,0.381023,0.373031,1.303004,0.081541,1.305553,-0.089154,0.159716,-0.006952,0.008844
11.500000,6.647942,-0.044098,-0.067577,0.987352,-0.016026,0.028642,0.987352,0.016026,-0.028642,5.337003,-0.127115,0.023267,0.827475,-0.009032,0.019764,23.386351,0.103330,23.386335,0.103334,0.381176,0.373129,0.381176,0.373129,1.310939,0.083017,1.313565,-0.090844,0.159877,-0.006994,0.008878
11.536000,6.683475,-0.042255,-0.068615,0.988188,-0.016146,0.028823,0.988188,0.016146,-0.028823,5.364597,-0.126766,0.023930,0.828155,-0.009109,0.019909,23.398070,0.104059,23.398065,0.104065,0.381322,0.373220,0.381322,0.373220,1.318878,0.084511,1.321583,-0.092545,0.160033,-0.007037,0.008914
11.568000,6.719036,-0.040378,-0.069660,0.988997,-0.016265,0.029000,0.988997,0.016265,-0.029000,5.392212,-0.126400,0.024599,0.828816,-0.009187,0.020054,23.409083,0.104794,23.409106,0.104796,0.381461,0.373304,0.381461,0.373304,1.326824,0.086022,1.329610,-0.094259,0.160181,-0.007078,0.008946
11.600000,6.754623,-0.038465,-0.070711,0.989780,-0.016385,0.029180,0.989780,0.016385,-0.029180,5.419849,-0.126019,0.025272,0.829460,-0.009265,0.020201,23.419391,0.105536,23.419409,0.105538,0.381593,0.373380,0.381593,0.373380,1.334774,0.087554,1.337643,-0.095983,0.160320,-0.007120,0.008979
11.636000,6.790236,-0.036518,-0.071768,0.990537,-0.016505,0.029364,0.990537,0.016505,-0.029364,5.447507,-0.125621,0.025950,0.830085,-0.009344,0.020349,23.428992,0.106286,23.428973,0.106292,0.381718,0.373448,0.381718,0.373448,1.342729,0.089103,1.345682,-0.097718,0.160452,-0.007161,0.009015
11.668000,6.825873,-0.034535,-0.072832,0.991268,-0.016625,0.029543,0.991268,0.016625,-0.029543,5.475186,-0.125206,0.026634,0.830691,-0.009423,0.020498,23.437889,0.107042,23.437896,0.107032,0.381836,0.373510,0.381836,0.373510,1.350687,0.090671,1.353727,-0.099466,0.160577,-0.007202,0.009045
11.700000,6.825873,-0.034535,-0.072832,0.991268,-0.016625,0.029543,0.991268,0.016625,-0.029543,5.502884,-0.124774,0.027322,0.831280,-0.009503,0.020648,23.446080,0.107805,23.446080,0.107809,0.381948,0.373563,0.381948,0.373563,1.322989,0.090239,1.326063,-0.100154,0.159988,-0.007122,0.008895
11.736000,6.861533,-0.032516,-0.073902,0.991972,-0.016745,0.029726,0.991972,0.016745,-0.029726,5.530601,-0.124325,0.028015,0.831850,-0.009583,0.020799,23.453567,0.108576,23.453573,0.108585,0.382053,0.373609,0.382053,0.373609,1.330932,0.091809,1.334095,-0.101917,0.160122,-0.007162,0.008927
11.768000,6.897216,-0.030462,-0.074980,0.992652,-0.016866,0.029912,0.992652,0.016866,-0.029912,5.558336,-0.123859,0.028714,0.832401,-0.009663,0.020952,23.460349,0.109353,23.460375,0.109359,0.382151,0.373648,0.382151,0.373648,1.338880,0.093397,1.342134,-0.103694,0.160251,-0.007203,0.008960
11.800000,6.932921,-0.028372,-0.076063,0.993306,-0.016987,0.030093,0.993306,0.016987,-0.030093,5.586089,-0.123376,0.029417,0.832935,-0.009745,0.021106,23.466428,0.110138,23.466437,0.110144,0.382242,0.373679,0.382242,0.373679,1.346832,0.095004,1.350178,-0.105480,0.160371,-0.007242,0.008987
11.836000,6.968646,-0.026246,-0.077154,0.993935,-0.017107,0.030279,0.993935,0.017107,-0.030279,5.613860,-0.122875,0.030126,0.833450,-0.009826,0.021260,23.471803,0.110931,23.471807,0.110929,0.382326,0.373703,0.382326,0.373703,1.354786,0.096629,1.358227,-0.107280,0.160485,-0.007281,0.009019
11.868000,7.004390,-0.024083,-0.078251,0.994538,-0.017228,0.030467,0.994538,0.017228,-0.030467,5.641647,-0.122357,0.030840,0.833947,-0.009908,0.021417,23.476477,0.111731,23.476486,0.111737,0.382404,0.373719,0.382404,0.373719,1.362743,0.098274,1.366282,-0.109091,0.160591,-0.007320,0.009050
11.900000,7.040154,-0.021883,-0.079355,0.995115,-0.017350,0.030651,0.995115,0.017350,-0.030651,5.669450,-0.121821,0.031559,0.834426,-0.009991,0.021574,23.480448,0.112538,23.480473,0.112544,0.382475,0.373728,0.382475,0.373728,1.370704,0.099938,1.374342,-0.110914,0.160689,-0.007359,0.009077
11.936000,7.075934,-0.019647,-0.080465,0.995667,-0.017471,0.030839,0.995667,0.017471,-0.030839,5.697269,-0.121267,0.032283,0.834886,-0.010074,0.021733,23.483719,0.113354,23.483718,0.113362,0.382539,0.373729,0.382539,0.373729,1.378665,0.101620,1.382406,-0.112748,0.160781,-0.007397,0.009106
11.968000,7.111732,-0.017374,-0.081583,0.996192,-0.017592,0.031030,0.996192,0.017592,-0.031030,5.725102,-0.120695,0.033013,0.835329,-0.010157,0.021893,23.486290,0.114176,23.486271,0.114179,0.382596,0.373723,0.382596,0.373723,1.386630,0.103321,1.390474,-0.114596,0.160863,-0.007435,0.009137
12.000000,7.147545,-0.015063,-0.082707,0.996691,-0.017714,0.031216,0.996691,0.017714,-0.031216,5.752949,-0.120106,0.033748,0.835753,-0.010241,0.022054,23.488163,0.115007,23.488181,0.115007,0.382647,0.373710,0.382647,0.373710,1.394596,0.105043,1.398546,-0.116455,0.160938,-0.007473,0.009162
12.036000,7.183373,-0.012715,-0.083838,0.997165,-0.017836,0.031408,0.997165,0.017836,-0.031408,5.780810,-0.119498,0.034489,0.836159,-0.010325,0.022216,23.489337,0.115845,23.489349,0.115847,0.382691,0.373689,0.382691,0.373689,1.402563,0.106783,1.406622,-0.118327,0.161006,-0.007511,0.009192
12.068000,7.219214,-0.010329,-0.084976,0.997613,-0.017958,0.031601,0.997613,0.017958,-0.031601,5.808683,-0.118871,0.035235,0.836547,-0.010410,0.022380,23.489815,0.116692,23.489825,0.116684,0.382728,0.373661,0.382728,0.373661,1.410531,0.108542,1.414701,-0.120211,0.161066,-0.007548,0.009221
12.100000,7.255069,-0.007906,-0.086121,0.998037,-0.018080,0.031790,0.998037,0.018080,-0.031790,5.836569,-0.118227,0.035986,0.836916,-0.010496,0.022545,23.489597,0.117546,23.489609,0.117546,0.382759,0.373625,0.382759,0.373625,1.418500,0.110321,1.422783,-0.122107,0.161121,-0.007584,0.009245
12.136000,7.290935,-0.005444,-0.087273,0.998435,-0.018203,0.031985,0.998435,0.018203,-0.031985,5.864467,-0.117563,0.036743,0.837268,-0.010581,0.022711,23.488686,0.118409,23.488700,0.118406,0.382783,0.373582,0.382783,0.373582,1.426468,0.112119,1.430867,-0.124016,0.161167,-0.007622,0.009274
12.168000,7.290935,-0.005444,-0.087273,0.998435,-0.018203,0.031985,0.998435,0.018203,-0.031985,5.892375,-0.116881,0.037506,0.837601,-0.010668,0.022879,23.487081,0.119279,23.487049,0.119277,0.382800,0.373531,0.382800,0.373531,1.398560,0.111437,1.402992,-0.124779,0.160834,-0.007535,0.009106
12.200000,7.326812,-0.002944,-0.088432,0.998807,-0.018325,0.032180,0.998807,0.018325,-0.032180,5.920294,-0.116180,0.038274,0.837917,-0.010755,0.023048,23.484785,0.120158,23.484756,0.120159,0.382811,0.373473,0.382811,0.373473,1.406518,0.113236,1.411068,-0.126706,0.160890,-0.007570,0.009132
12.236000,7.362698,-0.000406,-0.089597,0.999155,-0.018448,0.032373,0.999155,0.018448,-0.032373,5.948222,-0.115460,0.039048,0.838214,-0.010842,0.023218,23.481799,0.121046,23.481820,0.121052,0.382816,0.373408,0.382816,0.373408,1.414476,0.115054,1.419148,-0.128645,0.160941,-0.007606,0.009155
12.268000,7.398594,0.002171,-0.090770,0.999476,-0.018571,0.032571,0.999476,0.018571,-0.032571,5.976160,-0.114721,0.039828,0.838494,-0.010930,0.023389,23.478125,0.121941,23.478093,0.121943,0.382813,0.373335,0.382813,0.373335,1.422434,0.116892,1.427229,-0.130598,0.160982,-0.007641,0.009182
12.300000,7.434498,0.004786,-0.091950,0.999771,-0.018694,0.032769,0.999771,0.018694,-0.032769,6.004107,-0.113962,0.040613,0.838755,-0.011018,0.023562,23.473765,0.122845,23.473724,0.122845,0.382804,0.373255,0.382804,0.373255,1.430391,0.118748,1.435311,-0.132563,0.161016,-0.007676,0.009207
12.336000,7.470408,0.007441,-0.093137,1.000041,-0.018817,0.032965,1.000041,0.018817,-0.032965,6.032061,-0.113184,0.041404,0.838999,-0.011107,0.023737,23.468719,0.123758,23.468712,0.123758,0.382789,0.373168,0.382789,0.373168,1.438347,0.120625,1.443396,-0.134541,0.161042,-0.007710,0.009228
12.368000,7.506324,0.010135,-0.094332,1.000286,-0.018941,0.033166,1.000286,0.018941,-0.033166,6.060022,-0.112387,0.042201,0.839225,-0.011196,0.023913,23.462991,0.124679,23.462960,0.124682,0.382767,0.373073,0.382767,0.373073,1.446302,0.122522,1.451483,-0.136533,0.161061,-0.007745,0.009253
12.400000,7.542246,0.012868,-0.095534,1.000506,-0.019065,0.033368,1.000506,0.019065,-0.033368,6.087991,-0.111570,0.043004,0.839433,-0.011286,0.024090,23.456581,0.125609,23.456566,0.125617,0.382739,0.372971,0.382739,0.372971,1.454255,0.124438,1.459569,-0.138538,0.161073,-0.007779,0.009278
