t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,x_real,y_real,psi_real,u_real,v_real,r_real
100.033333,26.503449,4.230964,-2.718709,0.713781,0.010271,-0.018027,26.771102,-0.117181,13.160203,13.610899,7.436115,18.469846,-5.361444,0.907375,0.036422,-0.055550
100.066667,26.481877,4.220889,-2.719307,0.714601,0.010239,-0.017863,26.795446,-0.115864,13.174908,13.620538,7.453462,18.494668,-5.363290,0.908144,0.036265,-0.055221
100.100000,26.460273,4.210817,-2.719900,0.715413,0.010207,-0.017700,26.819386,-0.114553,13.189398,13.629988,7.470875,18.519475,-5.365125,0.908905,0.036108,-0.054892
100.133333,26.438639,4.200747,-2.720487,0.716215,0.010175,-0.017537,26.842918,-0.113249,13.203672,13.639245,7.488352,18.544267,-5.366949,0.909658,0.035951,-0.054564
100.166667,26.416974,4.190680,-2.721069,0.717007,0.010143,-0.017375,26.866037,-0.111951,13.217728,13.648309,7.505894,18.569044,-5.368763,0.910401,0.035793,-0.054236
100.200000,26.395279,4.180616,-2.721646,0.717790,0.010110,-0.017214,26.888740,-0.110659,13.231564,13.657177,7.523500,18.593805,-5.370565,0.911136,0.035634,-0.053908
100.233333,26.373555,4.170554,-2.722217,0.718564,0.010078,-0.017053,26.911024,-0.109374,13.245177,13.665847,7.541169,18.618551,-5.372357,0.911863,0.035475,-0.053581
100.266667,26.351800,4.160496,-2.722782,0.719328,0.010045,-0.016893,26.932883,-0.108095,13.258566,13.674317,7.558902,18.643281,-5.374137,0.912580,0.035315,-0.053254
100.300000,26.330016,4.150440,-2.723343,0.720082,0.010013,-0.016734,26.954315,-0.106823,13.271729,13.682586,7.576697,18.667995,-5.375907,0.913288,0.035156,-0.052928
100.333333,26.308204,4.140388,-2.723898,0.720826,0.009980,-0.016575,26.975315,-0.105557,13.284664,13.690652,7.594554,18.692692,-5.377666,0.913988,0.034995,-0.052601
100.366667,26.286363,4.130338,-2.724448,0.721560,0.009947,-0.016417,26.995879,-0.104297,13.297368,13.698511,7.612474,18.717373,-5.379414,0.914678,0.034834,-0.052276
100.400000,26.264494,4.120292,-2.724992,0.722284,0.009914,-0.016259,27.016004,-0.103044,13.309840,13.706164,7.630454,18.742038,-5.381151,0.915359,0.034673,-0.051950
100.433333,26.242597,4.110249,-2.725532,0.722998,0.009881,-0.016102,27.035686,-0.101798,13.322078,13.713607,7.648496,18.766685,-5.382877,0.916031,0.034511,-0.051625
100.466667,26.220672,4.100209,-2.726066,0.723702,0.009848,-0.015946,27.054920,-0.100557,13.334080,13.720839,7.666598,18.791316,-5.384592,0.916694,0.034348,-0.051301
100.500000,26.198721,4.090173,-2.726595,0.724395,0.009815,-0.015790,27.073703,-0.099324,13.345844,13.727859,7.684760,18.815929,-5.386297,0.917347,0.034186,-0.050976
100.533333,26.176742,4.080139,-2.727119,0.725077,0.009781,-0.015635,27.092030,-0.098097,13.357368,13.734663,7.702981,18.840525,-5.387991,0.917991,0.034022,-0.050652
100.566667,26.154738,4.070109,-2.727637,0.725749,0.009748,-0.015481,27.109899,-0.096876,13.368649,13.741250,7.721262,18.865103,-5.389674,0.918625,0.033859,-0.050329
100.600000,26.132707,4.060083,-2.728151,0.726410,0.009714,-0.015327,27.127305,-0.095662,13.379687,13.747618,7.739601,18.889664,-5.391346,0.919249,0.033695,-0.050006
100.633333,26.110651,4.050060,-2.728659,0.727060,0.009681,-0.015174,27.144244,-0.094455,13.390479,13.753765,7.757998,18.914206,-5.393007,0.919864,0.033530,-0.049683
100.666667,26.088570,4.040041,-2.729162,0.727700,0.009647,-0.015022,27.160712,-0.093254,13.401022,13.759690,7.776453,18.938731,-5.394658,0.920468,0.033365,-0.049361
100.700000,26.066464,4.030025,-2.729661,0.728328,0.009613,-0.014870,27.176706,-0.092059,13.411316,13.765391,7.794966,18.963237,-5.396298,0.921063,0.033200,-0.049039
100.733333,26.044333,4.020013,-2.730154,0.728945,0.009579,-0.014719,27.192221,-0.090872,13.421357,13.770864,7.813535,18.987724,-5.397927,0.921648,0.033034,-0.048718
100.766667,26.022178,4.010004,-2.730642,0.729550,0.009546,-0.014569,27.207254,-0.089691,13.431145,13.776110,7.832160,19.012193,-5.399546,0.922223,0.032867,-0.048397
100.800000,26.000000,4.000000,-2.731125,0.730145,0.009512,-0.014419,27.221801,-0.088516,13.440677,13.781125,7.850841,19.036643,-5.401154,0.922788,0.032701,-0.048076
100.833333,25.977798,3.989999,-2.731603,0.730727,0.009478,-0.014270,27.235858,-0.087349,13.449950,13.785907,7.869577,19.061073,-5.402751,0.923342,0.032534,-0.047756
100.866667,25.955574,3.980003,-2.732076,0.731298,0.009444,-0.014122,27.249420,-0.086188,13.458965,13.790456,7.888368,19.085484,-5.404337,0.923886,0.032366,-0.047436
100.900000,25.933327,3.970010,-2.732545,0.731858,0.009409,-0.013974,27.262485,-0.085033,13.467717,13.794768,7.907214,19.109876,-5.405913,0.924420,0.032198,-0.047117
100.933333,25.911058,3.960021,-2.733008,0.732405,0.009375,-0.013827,27.275048,-0.083886,13.476205,13.798843,7.926113,19.134248,-5.407479,0.924943,0.032030,-0.046798
100.966667,25.888768,3.950037,-2.733466,0.732941,0.009341,-0.013680,27.287106,-0.082745,13.484428,13.802677,7.945066,19.158601,-5.409033,0.925455,0.031861,-0.046479
101.000000,25.866456,3.940057,-2.733920,0.733465,0.009307,-0.013535,27.298653,-0.081611,13.492383,13.806270,7.964072,19.182933,-5.410577,0.925957,0.031692,-0.046161
101.033333,25.844124,3.930081,-2.734369,0.733976,0.009273,-0.013390,27.309688,-0.080483,13.500069,13.809619,7.983130,19.207245,-5.412111,0.926448,0.031522,-0.045844
101.066667,25.821771,3.920109,-2.734813,0.734476,0.009239,-0.013245,27.320205,-0.079362,13.507483,13.812722,8.002240,19.231536,-5.413633,0.926929,0.031353,-0.045527
101.100000,25.799398,3.910142,-2.735252,0.734962,0.009204,-0.013102,27.330222,-0.078248,13.514635,13.815587,8.021401,19.255807,-5.415146,0.927398,0.031182,-0.045210
101.133333,25.777006,3.900179,-2.735686,0.735437,0.009170,-0.012959,27.339748,-0.077139,13.521530,13.818218,8.040613,19.280058,-5.416647,0.927857,0.031012,-0.044894
101.166667,25.754594,3.890221,-2.736116,0.735899,0.009136,-0.012817,27.348782,-0.076036,13.528168,13.820614,8.059876,19.304287,-5.418139,0.928304,0.030841,-0.044579
101.200000,25.732164,3.880267,-2.736540,0.736348,0.009101,-0.012675,27.357321,-0.074939,13.534547,13.822774,8.079189,19.328495,-5.419619,0.928741,0.030670,-0.044264
101.233333,25.709716,3.870319,-2.736961,0.736785,0.009067,-0.012534,27.365363,-0.073848,13.540667,13.824696,8.098550,19.352682,-5.421089,0.929166,0.030498,-0.043949
101.266667,25.687250,3.860375,-2.737376,0.737210,0.009033,-0.012394,27.372907,-0.072762,13.546526,13.826381,8.117961,19.376847,-5.422549,0.929580,0.030326,-0.043635
101.300000,25.664766,3.850435,-2.737787,0.737621,0.008998,-0.012254,27.379950,-0.071683,13.552124,13.827826,8.137420,19.400990,-5.423998,0.929983,0.030154,-0.043321
101.333333,25.642266,3.840501,-2.738193,0.738020,0.008963,-0.012115,27.386491,-0.070609,13.557460,13.829031,8.156927,19.425112,-5.425437,0.930375,0.029981,-0.043008
101.366667,25.619749,3.830572,-2.738595,0.738406,0.008929,-0.011977,27.392527,-0.069541,13.562532,13.829995,8.176482,19.449212,-5.426866,0.930756,0.029808,-0.042695
101.400000,25.597216,3.820648,-2.738991,0.738780,0.008894,-0.011839,27.398057,-0.068478,13.567340,13.830717,8.196083,19.473289,-5.428284,0.931125,0.029635,-0.042383
101.433333,25.574668,3.810729,-2.739384,0.739140,0.008859,-0.011702,27.403079,-0.067422,13.571882,13.831196,8.215730,19.497344,-5.429691,0.931483,0.029461,-0.042071
101.466667,25.552104,3.800815,-2.739772,0.739488,0.008824,-0.011566,27.407590,-0.066371,13.576159,13.831431,8.235423,19.521377,-5.431088,0.931830,0.029287,-0.041760
101.500000,25.529525,3.790907,-2.740155,0.739822,0.008789,-0.011430,27.411589,-0.065326,13.580168,13.831421,8.255162,19.545387,-5.432475,0.932165,0.029113,-0.041449
101.533333,25.506932,3.781004,-2.740534,0.740143,0.008753,-0.011296,27.415074,-0.064286,13.583909,13.831164,8.274945,19.569374,-5.433852,0.932489,0.028939,-0.041139
101.566667,25.484326,3.771107,-2.740908,0.740452,0.008718,-0.011161,27.418042,-0.063253,13.587382,13.830661,8.294773,19.593338,-5.435218,0.932801,0.028764,-0.040829
101.600000,25.461706,3.761215,-2.741278,0.740747,0.008682,-0.011028,27.420493,-0.062225,13.590584,13.829909,8.314644,19.617278,-5.436573,0.933102,0.028589,-0.040520
101.633333,25.439073,3.751329,-2.741643,0.741029,0.008646,-0.010894,27.422423,-0.061202,13.593515,13.828908,8.334558,19.641196,-5.437919,0.933391,0.028414,-0.040211
101.666667,25.416427,3.741448,-2.742004,0.741297,0.008610,-0.010762,27.423831,-0.060186,13.596174,13.827657,8.354516,19.665090,-5.439254,0.933669,0.028238,-0.039902
101.700000,25.393770,3.731574,-2.742361,0.741552,0.008574,-0.010630,27.424716,-0.059175,13.598560,13.826155,8.374515,19.688960,-5.440579,0.933935,0.028063,-0.039595
101.733333,25.371100,3.721705,-2.742713,0.741794,0.008537,-0.010499,27.425074,-0.058169,13.600673,13.824401,8.394556,19.712806,-5.441894,0.934189,0.027887,-0.039287
101.766667,25.348420,3.711842,-2.743061,0.742023,0.008500,-0.010369,27.424904,-0.057170,13.602511,13.822394,8.414638,19.736628,-5.443198,0.934431,0.027710,-0.038980
101.800000,25.325729,3.701986,-2.743404,0.742238,0.008463,-0.010239,27.424205,-0.056175,13.604073,13.820132,8.434761,19.760426,-5.444492,0.934662,0.027534,-0.038674
101.833333,25.303028,3.692135,-2.743743,0.742439,0.008426,-0.010110,27.422974,-0.055187,13.605358,13.817616,8.454923,19.784200,-5.445776,0.934881,0.027357,-0.038368
101.866667,25.280317,3.682291,-2.744078,0.742627,0.008389,-0.009981,27.421209,-0.054204,13.606366,13.814843,8.475126,19.807949,-5.447050,0.935088,0.027180,-0.038063
101.900000,25.257596,3.672454,-2.744409,0.742801,0.008351,-0.009853,27.418909,-0.053227,13.607096,13.811813,8.495367,19.831674,-5.448314,0.935283,0.027003,-0.037758
101.933333,25.234867,3.662623,-2.744735,0.742961,0.008313,-0.009726,27.416071,-0.052255,13.607545,13.808525,8.515646,19.855374,-5.449567,0.935467,0.026826,-0.037454
101.966667,25.212129,3.652798,-2.745057,0.743108,0.008275,-0.009599,27.412693,-0.051289,13.607715,13.804979,8.535964,19.879049,-5.450811,0.935638,0.026648,-0.037150
102.000000,25.189384,3.642980,-2.745375,0.743241,0.008237,-0.009473,27.408775,-0.050328,13.607603,13.801171,8.556319,19.902698,-5.452044,0.935797,0.026470,-0.036847
102.033333,25.166631,3.633169,-2.745688,0.743360,0.008198,-0.009347,27.404312,-0.049373,13.607209,13.797103,8.576711,19.926323,-5.453267,0.935945,0.026292,-0.036544
102.066667,25.143871,3.623364,-2.745998,0.743465,0.008159,-0.009223,27.399305,-0.048423,13.606532,13.792773,8.597139,19.949922,-5.454480,0.936080,0.026114,-0.036242
102.100000,25.121104,3.613567,-2.746303,0.743556,0.008120,-0.009098,27.393750,-0.047478,13.605570,13.788180,8.617603,19.973496,-5.455683,0.936203,0.025936,-0.035940
102.133333,25.098332,3.603776,-2.746605,0.743633,0.008080,-0.008975,27.387646,-0.046540,13.604324,13.783322,8.638102,19.997044,-5.456876,0.936314,0.025758,-0.035639
102.166667,25.075553,3.593993,-2.746902,0.743696,0.008040,-0.008852,27.380991,-0.045606,13.602791,13.778200,8.658636,20.020566,-5.458059,0.936412,0.025579,-0.035339
102.200000,25.052770,3.584217,-2.747195,0.743745,0.008000,-0.008729,27.373783,-0.044678,13.600972,13.772811,8.679204,20.044062,-5.459232,0.936499,0.025400,-0.035039
102.233333,25.029982,3.574448,-2.747484,0.743780,0.007960,-0.008607,27.366021,-0.043756,13.598865,13.767156,8.699805,20.067532,-5.460395,0.936573,0.025221,-0.034739
102.266667,25.007190,3.564687,-2.747768,0.743800,0.007919,-0.008486,27.357701,-0.042838,13.596469,13.761232,8.720440,20.090976,-5.461548,0.936635,0.025042,-0.034440
102.300000,24.984394,3.554933,-2.748049,0.743806,0.007878,-0.008365,27.348823,-0.041927,13.593783,13.755039,8.741107,20.114393,-5.462691,0.936684,0.024863,-0.034142
102.333333,24.961595,3.545187,-2.748326,0.743798,0.007836,-0.008245,27.339384,-0.041020,13.590807,13.748577,8.761807,20.137784,-5.463824,0.936721,0.024684,-0.033844
102.366667,24.938793,3.535449,-2.748599,0.743776,0.007795,-0.008126,27.329382,-0.040119,13.587539,13.741843,8.782537,20.161148,-5.464947,0.936745,0.024504,-0.033546
102.400000,24.915989,3.525718,-2.748868,0.743739,0.007753,-0.008007,27.318816,-0.039223,13.583979,13.734837,8.803299,20.184485,-5.466061,0.936757,0.024325,-0.033250
102.433333,24.893183,3.515996,-2.749133,0.743687,0.007710,-0.007889,27.307684,-0.038332,13.580126,13.727558,8.824091,20.207795,-5.467164,0.936757,0.024145,-0.032953
102.466667,24.870376,3.506281,-2.749394,0.743621,0.007668,-0.007771,27.295983,-0.037447,13.575978,13.720005,8.844912,20.231078,-5.468258,0.936744,0.023966,-0.032658
102.500000,24.847568,3.496575,-2.749651,0.743540,0.007625,-0.007654,27.283712,-0.036567,13.571535,13.712177,8.865763,20.254334,-5.469341,0.936718,0.023786,-0.032363
102.533333,24.824760,3.486877,-2.749904,0.743445,0.007581,-0.007537,27.270869,-0.035692,13.566796,13.704073,8.886643,20.277562,-5.470415,0.936680,0.023606,-0.032068
102.566667,24.801952,3.477187,-2.750153,0.743335,0.007537,-0.007421,27.257452,-0.034822,13.561760,13.695693,8.907551,20.300763,-5.471479,0.936629,0.023426,-0.031774
102.600000,24.779145,3.467506,-2.750399,0.743210,0.007493,-0.007306,27.243460,-0.033958,13.556426,13.687034,8.928486,20.323936,-5.472533,0.936565,0.023246,-0.031481
102.633333,24.756338,3.457833,-2.750641,0.743070,0.007449,-0.007191,27.228889,-0.033099,13.550793,13.678096,8.949449,20.347082,-5.473578,0.936488,0.023066,-0.031188
102.666667,24.733534,3.448170,-2.750878,0.742916,0.007404,-0.007077,27.213738,-0.032244,13.544861,13.668878,8.970437,20.370199,-5.474612,0.936399,0.022886,-0.030896
102.700000,24.710731,3.438514,-2.751112,0.742746,0.007359,-0.006963,27.198006,-0.031395,13.538627,13.659379,8.991452,20.393288,-5.475637,0.936296,0.022706,-0.030604
102.733333,24.687932,3.428868,-2.751343,0.742562,0.007314,-0.006850,27.181691,-0.030551,13.532093,13.649598,9.012492,20.416350,-5.476653,0.936181,0.022526,-0.030313
102.766667,24.665135,3.419231,-2.751569,0.742362,0.007268,-0.006737,27.164789,-0.029712,13.525256,13.639534,9.033557,20.439382,-5.477658,0.936053,0.022345,-0.030023
102.800000,24.642342,3.409603,-2.751792,0.742148,0.007222,-0.006625,27.147301,-0.028878,13.518115,13.629186,9.054647,20.462387,-5.478654,0.935912,0.022165,-0.029733
102.833333,24.619553,3.399985,-2.752011,0.741918,0.007176,-0.006514,27.129223,-0.028050,13.510670,13.618553,9.075760,20.485362,-5.479640,0.935757,0.021985,-0.029444
102.866667,24.596769,3.390375,-2.752226,0.741673,0.007129,-0.006403,27.110555,-0.027226,13.502920,13.607634,9.096896,20.508309,-5.480617,0.935590,0.021805,-0.029155
102.900000,24.573990,3.380776,-2.752438,0.741413,0.007082,-0.006293,27.091293,-0.026407,13.494864,13.596429,9.118054,20.531227,-5.481584,0.935409,0.021625,-0.028867
102.933333,24.551216,3.371185,-2.752645,0.741138,0.007034,-0.006183,27.071436,-0.025593,13.486501,13.584935,9.139235,20.554116,-5.482542,0.935216,0.021445,-0.028580
102.966667,24.528449,3.361605,-2.752850,0.740847,0.006986,-0.006074,27.050983,-0.024784,13.477830,13.573152,9.160437,20.576976,-5.483489,0.935009,0.021264,-0.028293
103.000000,24.505688,3.352034,-2.753050,0.740541,0.006938,-0.005965,27.029930,-0.023980,13.468851,13.561080,9.181660,20.599806,-5.484428,0.934788,0.021084,-0.028007
103.033333,24.482935,3.342474,-2.753247,0.740220,0.006890,-0.005857,27.008278,-0.023180,13.459561,13.548716,9.202903,20.622607,-5.485356,0.934555,0.020904,-0.027721
103.066667,24.460189,3.332923,-2.753441,0.739883,0.006841,-0.005749,26.986022,-0.022386,13.449962,13.536061,9.224166,20.645379,-5.486276,0.934308,0.020724,-0.027436
103.100000,24.437451,3.323383,-2.753631,0.739530,0.006791,-0.005642,26.963163,-0.021596,13.440050,13.523112,9.245449,20.668120,-5.487186,0.934047,0.020544,-0.027152
103.133333,24.414722,3.313853,-2.753817,0.739162,0.006742,-0.005536,26.939697,-0.020811,13.429827,13.509870,9.266750,20.690832,-5.488086,0.933774,0.020365,-0.026868
103.166667,24.392003,3.304334,-2.754000,0.738778,0.006692,-0.005430,26.915623,-0.020031,13.419290,13.496333,9.288069,20.713514,-5.488977,0.933486,0.020185,-0.026585
103.200000,24.369293,3.294825,-2.754179,0.738378,0.006642,-0.005324,26.890938,-0.019256,13.408439,13.482500,9.309405,20.736166,-5.489858,0.933185,0.020005,-0.026303
103.233333,24.346593,3.285327,-2.754355,0.737963,0.006591,-0.005219,26.865642,-0.018485,13.397273,13.468369,9.330758,20.758788,-5.490730,0.932871,0.019825,-0.026021
103.266667,24.323904,3.275840,-2.754527,0.737532,0.006540,-0.005115,26.839733,-0.017719,13.385791,13.453941,9.352128,20.781379,-5.491593,0.932543,0.019646,-0.025740
103.300000,24.301227,3.266363,-2.754696,0.737085,0.006489,-0.005011,26.813207,-0.016958,13.373992,13.439215,9.373514,20.803940,-5.492446,0.932201,0.019466,-0.025459
103.333333,24.278561,3.256898,-2.754861,0.736622,0.006437,-0.004907,26.786064,-0.016201,13.361876,13.424188,9.394914,20.826470,-5.493290,0.931846,0.019287,-0.025179
103.366667,24.255907,3.247444,-2.755023,0.736143,0.006385,-0.004805,26.758301,-0.015449,13.349441,13.408860,9.416330,20.848970,-5.494125,0.931476,0.019108,-0.024900
103.400000,24.233267,3.238001,-2.755181,0.735648,0.006333,-0.004702,26.729918,-0.014701,13.336687,13.393231,9.437759,20.871438,-5.494950,0.931093,0.018929,-0.024622
103.433333,24.210639,3.228570,-2.755336,0.735137,0.006280,-0.004600,26.700910,-0.013958,13.323612,13.377298,9.459202,20.893876,-5.495766,0.930696,0.018750,-0.024344
103.466667,24.188026,3.219151,-2.755488,0.734610,0.006227,-0.004499,26.671278,-0.013220,13.310217,13.361062,9.480658,20.916282,-5.496573,0.930285,0.018571,-0.024067
103.500000,24.165427,3.209743,-2.755636,0.734067,0.006174,-0.004398,26.641019,-0.012486,13.296499,13.344520,9.502126,20.938657,-5.497371,0.929860,0.018393,-0.023790
103.533333,24.142843,3.200347,-2.755781,0.733507,0.006120,-0.004298,26.610131,-0.011756,13.282458,13.327673,9.523606,20.961001,-5.498159,0.929421,0.018214,-0.023514
103.566667,24.120275,3.190963,-2.755923,0.732932,0.006067,-0.004198,26.578612,-0.011031,13.268093,13.310519,9.545097,20.983313,-5.498938,0.928968,0.018036,-0.023239
103.600000,24.097723,3.181592,-2.756061,0.732340,0.006012,-0.004099,26.546461,-0.010310,13.253403,13.293057,9.566598,21.005594,-5.499708,0.928500,0.017858,-0.022965
103.633333,24.075187,3.172232,-2.756196,0.731731,0.005958,-0.004000,26.513675,-0.009594,13.238388,13.275287,9.588110,21.027842,-5.500469,0.928019,0.017680,-0.022691
103.666667,24.052668,3.162885,-2.756328,0.731106,0.005903,-0.003902,26.480253,-0.008881,13.223047,13.257206,9.609631,21.050059,-5.501221,0.927523,0.017502,-0.022418
103.700000,24.030167,3.153551,-2.756456,0.730465,0.005848,-0.003804,26.446193,-0.008174,13.207378,13.238815,9.631161,21.072243,-5.501964,0.927013,0.017325,-0.022145
103.733333,24.007684,3.144229,-2.756581,0.729807,0.005793,-0.003706,26.411492,-0.007470,13.191381,13.220111,9.652700,21.094396,-5.502697,0.926489,0.017148,-0.021874
103.766667,23.985220,3.134920,-2.756703,0.729133,0.005737,-0.003609,26.376150,-0.006771,13.175054,13.201095,9.674246,21.116515,-5.503422,0.925950,0.016971,-0.021603
103.800000,23.962776,3.125624,-2.756822,0.728442,0.005681,-0.003513,26.340163,-0.006075,13.158398,13.181765,9.695799,21.138603,-5.504138,0.925397,0.016794,-0.021332
103.833333,23.940351,3.116341,-2.756937,0.727734,0.005625,-0.003417,26.303531,-0.005384,13.141411,13.162120,9.717358,21.160658,-5.504844,0.924830,0.016617,-0.021063
103.866667,23.917946,3.107071,-2.757050,0.727009,0.005568,-0.003322,26.266252,-0.004697,13.124092,13.142159,9.738924,21.182680,-5.505542,0.924247,0.016441,-0.020794
103.900000,23.895562,3.097815,-2.757159,0.726268,0.005512,-0.003227,26.228323,-0.004015,13.106441,13.121882,9.760495,21.204669,-5.506230,0.923650,0.016265,-0.020526
103.933333,23.873200,3.088572,-2.757265,0.725510,0.005455,-0.003132,26.189742,-0.003336,13.088456,13.101286,9.782071,21.226625,-5.506910,0.923039,0.016089,-0.020258
103.966667,23.850860,3.079343,-2.757368,0.724735,0.005397,-0.003038,26.150509,-0.002661,13.070137,13.080372,9.803651,21.248548,-5.507581,0.922413,0.015914,-0.019992
104.000000,23.828542,3.070128,-2.757467,0.723943,0.005340,-0.002945,26.110620,-0.001990,13.051482,13.059138,9.825234,21.270437,-5.508243,0.921772,0.015738,-0.019726
104.033333,23.806248,3.060927,-2.757564,0.723134,0.005282,-0.002852,26.070074,-0.001324,13.032492,13.037583,9.846821,21.292293,-5.508896,0.921116,0.015563,-0.019460
104.066667,23.783977,3.051740,-2.757658,0.722308,0.005224,-0.002759,26.028870,-0.000661,13.013164,13.015706,9.868410,21.314115,-5.509540,0.920445,0.015389,-0.019196
104.100000,23.761730,3.042567,-2.757748,0.721465,0.005166,-0.002667,25.987005,-0.000002,12.993499,12.993506,9.890001,21.335904,-5.510176,0.919760,0.015214,-0.018932
104.133333,23.739508,3.033409,-2.757835,0.720605,0.005108,-0.002576,25.944478,0.000653,12.973495,12.970983,9.911593,21.357659,-5.510802,0.919059,0.015040,-0.018669
104.166667,23.717312,3.024265,-2.757920,0.719727,0.005049,-0.002484,25.901286,0.001304,12.953151,12.948134,9.933186,21.379379,-5.511420,0.918343,0.014867,-0.018407
104.200000,23.695141,3.015135,-2.758001,0.718832,0.004990,-0.002394,25.857428,0.001952,12.932468,12.924960,9.954779,21.401066,-5.512029,0.917613,0.014693,-0.018145
104.233333,23.672997,3.006021,-2.758079,0.717920,0.004931,-0.002303,25.812901,0.002596,12.911442,12.901459,9.976371,21.422718,-5.512630,0.916867,0.014520,-0.017884
104.266667,23.650880,2.996922,-2.758155,0.716991,0.004872,-0.002214,25.767705,0.003236,12.890075,12.877630,9.997962,21.444335,-5.513222,0.916106,0.014348,-0.017624
104.300000,23.628790,2.987838,-2.758227,0.716044,0.004813,-0.002124,25.721837,0.003872,12.868365,12.853472,10.019552,21.465918,-5.513805,0.915329,0.014175,-0.017365
104.333333,23.606729,2.978769,-2.758296,0.715080,0.004753,-0.002035,25.675295,0.004505,12.846311,12.828985,10.041139,21.487466,-5.514379,0.914537,0.014003,-0.017106
104.366667,23.584696,2.969716,-2.758363,0.714098,0.004693,-0.001947,25.628078,0.005134,12.823912,12.804166,10.062723,21.508979,-5.514945,0.913730,0.013832,-0.016849
104.400000,23.562693,2.960678,-2.758426,0.713099,0.004634,-0.001859,25.580183,0.005759,12.801168,12.779016,10.084304,21.530457,-5.515503,0.912908,0.013661,-0.016591
104.433333,23.540719,2.951656,-2.758487,0.712082,0.004574,-0.001771,25.531609,0.006381,12.778077,12.753533,10.105881,21.551900,-5.516051,0.912069,0.013490,-0.016335
104.466667,23.518776,2.942650,-2.758544,0.711048,0.004513,-0.001684,25.482354,0.007000,12.754639,12.727716,10.127453,21.573307,-5.516592,0.911216,0.013320,-0.016080
104.500000,23.496864,2.933660,-2.758599,0.709996,0.004453,-0.001597,25.432416,0.007615,12.730852,12.701564,10.149020,21.594679,-5.517123,0.910346,0.013150,-0.015825
104.533333,23.474984,2.924686,-2.758651,0.708926,0.004393,-0.001511,25.381793,0.008227,12.706717,12.675076,10.170581,21.616015,-5.517647,0.909461,0.012980,-0.015571
104.566667,23.453135,2.915729,-2.758700,0.707838,0.004332,-0.001425,25.330484,0.008835,12.682232,12.648252,10.192135,21.637315,-5.518161,0.908560,0.012811,-0.015318
104.600000,23.431320,2.906788,-2.758746,0.706732,0.004272,-0.001340,25.278486,0.009440,12.657396,12.621090,10.213682,21.658579,-5.518668,0.907644,0.012642,-0.015065
104.633333,23.409537,2.897864,-2.758789,0.705609,0.004211,-0.001255,25.225797,0.010041,12.632209,12.593588,10.235222,21.679807,-5.519166,0.906711,0.012474,-0.014814
104.666667,23.387789,2.888957,-2.758829,0.704467,0.004150,-0.001170,25.172416,0.010640,12.606669,12.565747,10.256753,21.700999,-5.519655,0.905762,0.012306,-0.014563
104.700000,23.366075,2.880067,-2.758867,0.703308,0.004090,-0.001086,25.118369,0.011235,12.580790,12.537579,10.278276,21.722154,-5.520137,0.904798,0.012139,-0.014313
104.733333,23.344396,2.871194,-2.758902,0.702130,0.004029,-0.001002,25.063705,0.011826,12.554595,12.509109,10.299789,21.743272,-5.520610,0.903817,0.011972,-0.014064
104.766667,23.322753,2.862339,-2.758934,0.700935,0.003968,-0.000919,25.008426,0.012415,12.528087,12.480339,10.321292,21.764354,-5.521074,0.902820,0.011805,-0.013815
104.800000,23.301146,2.853501,-2.758963,0.699722,0.003907,-0.000836,24.952537,0.013000,12.501268,12.451269,10.342784,21.785398,-5.521531,0.901808,0.011639,-0.013568
104.833333,23.279575,2.844680,-2.758989,0.698491,0.003846,-0.000753,24.896039,0.013581,12.474137,12.421902,10.364264,21.806405,-5.521979,0.900779,0.011474,-0.013321
104.866667,23.258042,2.835878,-2.759013,0.697242,0.003785,-0.000671,24.838935,0.014160,12.446698,12.392237,10.385733,21.827375,-5.522419,0.899734,0.011309,-0.013075
104.900000,23.236547,2.827094,-2.759034,0.695976,0.003724,-0.000589,24.781228,0.014735,12.418950,12.362278,10.407190,21.848307,-5.522850,0.898674,0.011144,-0.012830
104.933333,23.215091,2.818328,-2.759052,0.694692,0.003662,-0.000508,24.722920,0.015307,12.390896,12.332024,10.428633,21.869202,-5.523274,0.897597,0.010980,-0.012585
104.966667,23.193673,2.809580,-2.759068,0.693391,0.003601,-0.000427,24.664013,0.015875,12.362536,12.301477,10.450063,21.890059,-5.523689,0.896505,0.010817,-0.012342
105.000000,23.172296,2.800850,-2.759081,0.692072,0.003539,-0.000347,24.604511,0.016441,12.333873,12.270638,10.471478,21.910878,-5.524097,0.895397,0.010654,-0.012099
105.033333,23.150958,2.792140,-2.759091,0.690736,0.003478,-0.000267,24.544416,0.017003,12.304906,12.239509,10.492879,21.931658,-5.524496,0.894273,0.010491,-0.011857
105.066667,23.129661,2.783448,-2.759099,0.689383,0.003416,-0.000187,24.483730,0.017562,12.275639,12.208091,10.514264,21.952400,-5.524887,0.893133,0.010330,-0.011616
105.100000,23.108406,2.774775,-2.759104,0.688012,0.003355,-0.000108,24.422456,0.018118,12.246071,12.176385,10.535633,21.973104,-5.525270,0.891977,0.010168,-0.011376
105.133333,23.087192,2.766121,-2.759106,0.686625,0.003293,-0.000029,24.360596,0.018671,12.216204,12.144392,10.556985,21.993769,-5.525646,0.890806,0.010007,-0.011136
