t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
6.800000,1.947888,-0.073656,-0.034721,0.563979,-0.001728,0.006608,15.739520,0.042604,7.951690,7.787830,0.294748,0.290794
6.833333,1.966721,-0.074366,-0.034498,0.566785,-0.001760,0.006675,15.822239,0.042874,7.993569,7.828671,0.295753,0.291783
6.866667,1.985647,-0.075077,-0.034273,0.569583,-0.001793,0.006742,15.904797,0.043145,8.035369,7.869428,0.296754,0.292767
6.900000,2.004667,-0.075787,-0.034046,0.572373,-0.001826,0.006808,15.987187,0.043417,8.077087,7.910100,0.297751,0.293747
6.933333,2.023779,-0.076497,-0.033817,0.575154,-0.001859,0.006875,16.069403,0.043690,8.118720,7.950683,0.298745,0.294724
6.966667,2.042984,-0.077207,-0.033586,0.577926,-0.001892,0.006942,16.151440,0.043964,8.160265,7.991174,0.299733,0.295696
7.000000,2.062282,-0.077917,-0.033352,0.580689,-0.001926,0.007009,16.233291,0.044239,8.201720,8.031571,0.300718,0.296663
7.033333,2.081671,-0.078626,-0.033116,0.583443,-0.001960,0.007077,16.314952,0.044515,8.243081,8.071871,0.301699,0.297627
7.066667,2.101152,-0.079335,-0.032878,0.586187,-0.001993,0.007144,16.396416,0.044792,8.284347,8.112069,0.302675,0.298586
7.100000,2.120724,-0.080044,-0.032638,0.588923,-0.002028,0.007211,16.477677,0.045070,8.325513,8.152165,0.303647,0.299541
7.133333,2.140388,-0.080752,-0.032395,0.591648,-0.002062,0.007279,16.558730,0.045350,8.366576,8.192154,0.304615,0.300491
7.166667,2.160142,-0.081459,-0.032150,0.594365,-0.002097,0.007346,16.639569,0.045631,8.407535,8.232033,0.305578,0.301437
7.200000,2.179987,-0.082165,-0.031903,0.597071,-0.002131,0.007414,16.720187,0.045912,8.448387,8.271800,0.306537,0.302378
7.233333,2.199922,-0.082870,-0.031654,0.599768,-0.002166,0.007482,16.800580,0.046195,8.489127,8.311452,0.307491,0.303315
7.266667,2.219947,-0.083575,-0.031402,0.602454,-0.002202,0.007550,16.880741,0.046480,8.529754,8.350986,0.308441,0.304248
7.300000,2.240061,-0.084278,-0.031148,0.605130,-0.002237,0.007618,16.960664,0.046765,8.570265,8.390399,0.309386,0.305175
7.333333,2.260265,-0.084980,-0.030892,0.607796,-0.002273,0.007687,17.040344,0.047052,8.610657,8.429687,0.310326,0.306098
7.366667,2.280557,-0.085681,-0.030633,0.610452,-0.002309,0.007755,17.119775,0.047340,8.650926,8.468849,0.311262,0.307016
7.400000,2.300938,-0.086381,-0.030373,0.613097,-0.002345,0.007824,17.198951,0.047629,8.691070,8.507880,0.312193,0.307930
7.433333,2.321406,-0.087079,-0.030110,0.615731,-0.002381,0.007893,17.277866,0.047920,8.731087,8.546779,0.313120,0.308838
7.466667,2.341963,-0.087775,-0.029844,0.618354,-0.002418,0.007962,17.356514,0.048212,8.770973,8.585541,0.314041,0.309742
7.500000,2.362607,-0.088470,-0.029576,0.620967,-0.002455,0.008031,17.434890,0.048506,8.810725,8.624165,0.314958,0.310640
7.533333,2.383338,-0.089163,-0.029306,0.623568,-0.002492,0.008101,17.512988,0.048800,8.850341,8.662647,0.315870,0.311534
7.566667,2.404155,-0.089854,-0.029034,0.626159,-0.002529,0.008171,17.590802,0.049097,8.889818,8.700984,0.316777,0.312423
7.600000,2.425059,-0.090543,-0.028759,0.628737,-0.002567,0.008240,17.668326,0.049394,8.929152,8.739174,0.317679,0.313307
7.633333,2.446049,-0.091230,-0.028482,0.631305,-0.002604,0.008311,17.745555,0.049694,8.968342,8.777213,0.318576,0.314185
7.666667,2.467124,-0.091915,-0.028203,0.633861,-0.002642,0.008381,17.822483,0.049994,9.007384,8.815098,0.319468,0.315059
7.700000,2.488284,-0.092598,-0.027921,0.636405,-0.002680,0.008452,17.899104,0.050297,9.046276,8.852828,0.320355,0.315927
7.733333,2.509529,-0.093278,-0.027637,0.638937,-0.002719,0.008522,17.975412,0.050600,9.085014,8.890398,0.321236,0.316790
7.766667,2.530858,-0.093956,-0.027351,0.641458,-0.002758,0.008594,18.051402,0.050906,9.123596,8.927805,0.322113,0.317648
7.800000,2.552272,-0.094631,-0.027062,0.643966,-0.002797,0.008665,18.127067,0.051213,9.162019,8.965048,0.322984,0.318500
7.833333,2.573769,-0.095304,-0.026771,0.646463,-0.002836,0.008737,18.202403,0.051521,9.200281,9.002122,0.323851,0.319348
7.866667,2.595349,-0.095974,-0.026477,0.648947,-0.002875,0.008808,18.277404,0.051831,9.238378,9.039026,0.324711,0.320189
7.900000,2.617011,-0.096641,-0.026181,0.651419,-0.002915,0.008881,18.352064,0.052143,9.276307,9.075756,0.325567,0.321026
7.933333,2.638756,-0.097305,-0.025883,0.653878,-0.002955,0.008953,18.426377,0.052457,9.314067,9.112310,0.326417,0.321857
7.966667,2.660583,-0.097966,-0.025582,0.656324,-0.002995,0.009026,18.500338,0.052772,9.351654,9.148684,0.327262,0.322682
8.000000,2.682492,-0.098624,-0.025278,0.658758,-0.003035,0.009099,18.573940,0.053089,9.389065,9.184875,0.328102,0.323502
8.033333,2.704481,-0.099278,-0.024973,0.661180,-0.003076,0.009172,18.647180,0.053408,9.426298,9.220882,0.328936,0.324316
8.066667,2.726551,-0.099929,-0.024664,0.663588,-0.003117,0.009246,18.720051,0.053729,9.463350,9.256700,0.329764,0.325125
8.100000,2.748702,-0.100577,-0.024354,0.665983,-0.003158,0.009320,18.792547,0.054051,9.500219,9.292328,0.330587,0.325928
8.133333,2.770932,-0.101221,-0.024041,0.668365,-0.003200,0.009394,18.864663,0.054376,9.536900,9.327762,0.331404,0.326725
8.166667,2.793241,-0.101861,-0.023725,0.670734,-0.003241,0.009469,18.936394,0.054702,9.573393,9.363000,0.332216,0.327517
8.200000,2.815630,-0.102498,-0.023407,0.673089,-0.003283,0.009544,19.007733,0.055030,9.609694,9.398039,0.333023,0.328303
8.233333,2.838096,-0.103130,-0.023086,0.675431,-0.003326,0.009619,19.078677,0.055361,9.645801,9.432876,0.333823,0.329083
8.266667,2.860641,-0.103759,-0.022763,0.677760,-0.003368,0.009695,19.149218,0.055693,9.681711,9.467508,0.334618,0.329857
8.300000,2.883263,-0.104383,-0.022437,0.680075,-0.003411,0.009771,19.219353,0.056027,9.717421,9.501932,0.335407,0.330625
8.333333,2.905963,-0.105003,-0.022109,0.682376,-0.003454,0.009847,19.289074,0.056363,9.752928,9.536146,0.336191,0.331388
8.366667,2.928739,-0.105619,-0.021778,0.684663,-0.003497,0.009924,19.358379,0.056702,9.788231,9.570148,0.336968,0.332144
8.400000,2.951591,-0.106230,-0.021445,0.686936,-0.003541,0.010001,19.427259,0.057042,9.823326,9.603934,0.337740,0.332895
8.433333,2.974519,-0.106837,-0.021109,0.689196,-0.003585,0.010078,19.495712,0.057384,9.858211,9.637501,0.338506,0.333639
8.466667,2.997522,-0.107439,-0.020771,0.691441,-0.003629,0.010156,19.563731,0.057729,9.892883,9.670848,0.339266,0.334378
8.500000,3.020600,-0.108036,-0.020429,0.693672,-0.003673,0.010234,19.631310,0.058076,9.927340,9.703970,0.340020,0.335110
8.533333,3.043752,-0.108629,-0.020086,0.695888,-0.003718,0.010313,19.698446,0.058425,9.961579,9.736867,0.340769,0.335836
8.566667,3.066978,-0.109216,-0.019739,0.698090,-0.003763,0.010392,19.765133,0.058777,9.995598,9.769534,0.341511,0.336557
8.600000,3.090277,-0.109798,-0.019390,0.700278,-0.003808,0.010472,19.831365,0.059130,10.029395,9.801970,0.342247,0.337271
8.633333,3.113649,-0.110375,-0.019039,0.702451,-0.003854,0.010551,19.897138,0.059486,10.062966,9.834172,0.342977,0.337978
8.666667,3.137094,-0.110946,-0.018684,0.704610,-0.003899,0.010632,19.962446,0.059845,10.096309,9.866137,0.343702,0.338680
8.700000,3.160610,-0.111512,-0.018327,0.706753,-0.003946,0.010713,20.027285,0.060206,10.129422,9.897863,0.344420,0.339375
8.733333,3.184198,-0.112073,-0.017967,0.708882,-0.003992,0.010794,20.091649,0.060569,10.162303,9.929346,0.345132,0.340064
8.766667,3.207856,-0.112627,-0.017605,0.710996,-0.004039,0.010875,20.155534,0.060934,10.194949,9.960586,0.345838,0.340747
8.800000,3.231585,-0.113176,-0.017240,0.713095,-0.004086,0.010957,20.218935,0.061303,10.227357,9.991578,0.346538,0.341423
8.833333,3.255384,-0.113719,-0.016872,0.715179,-0.004133,0.011040,20.281846,0.061673,10.259525,10.022321,0.347231,0.342093
8.866667,3.279252,-0.114256,-0.016501,0.717247,-0.004180,0.011123,20.344263,0.062046,10.291452,10.052811,0.347918,0.342757
8.900000,3.303189,-0.114787,-0.016127,0.719300,-0.004228,0.011207,20.406182,0.062422,10.323134,10.083048,0.348600,0.343414
8.933333,3.327194,-0.115311,-0.015751,0.721338,-0.004276,0.011290,20.467596,0.062801,10.354569,10.113027,0.349275,0.344064
8.966667,3.351268,-0.115829,-0.015372,0.723361,-0.004325,0.011375,20.528503,0.063182,10.385755,10.142748,0.349943,0.344708
9.000000,3.375408,-0.116341,-0.014990,0.725368,-0.004374,0.011460,20.588896,0.063566,10.416690,10.172206,0.350605,0.345346
9.033333,3.399616,-0.116846,-0.014605,0.727359,-0.004423,0.011545,20.648772,0.063952,10.447372,10.201401,0.351261,0.345977
9.066667,3.423889,-0.117344,-0.014217,0.729335,-0.004472,0.011631,20.708126,0.064342,10.477797,10.230329,0.351911,0.346602
9.100000,3.448229,-0.117835,-0.013827,0.731295,-0.004522,0.011718,20.766953,0.064734,10.507965,10.258988,0.352554,0.347220
9.133333,3.472633,-0.118319,-0.013433,0.733239,-0.004572,0.011805,20.825249,0.065129,10.537873,10.287376,0.353191,0.347831
9.166667,3.497102,-0.118796,-0.013037,0.735168,-0.004622,0.011892,20.883008,0.065527,10.567518,10.315491,0.353822,0.348435
9.200000,3.521636,-0.119266,-0.012637,0.737080,-0.004673,0.011980,20.940228,0.065928,10.596899,10.343329,0.354446,0.349033
9.233333,3.546233,-0.119729,-0.012235,0.738976,-0.004724,0.012069,20.996903,0.066332,10.626013,10.370890,0.355063,0.349625
9.266667,3.570893,-0.120184,-0.011830,0.740856,-0.004775,0.012158,21.053030,0.066739,10.654859,10.398171,0.355674,0.350209
9.300000,3.595616,-0.120631,-0.011421,0.742720,-0.004826,0.012248,21.108603,0.067149,10.683434,10.425169,0.356279,0.350787
9.333333,3.620401,-0.121071,-0.011010,0.744568,-0.004878,0.012338,21.163619,0.067562,10.711736,10.451883,0.356877,0.351358
9.366667,3.645247,-0.121503,-0.010596,0.746400,-0.004930,0.012429,21.218074,0.067978,10.739764,10.478310,0.357468,0.351922
9.400000,3.670154,-0.121927,-0.010179,0.748215,-0.004983,0.012520,21.271962,0.068397,10.767514,10.504448,0.358053,0.352479
9.433333,3.695122,-0.122343,-0.009758,0.750014,-0.005036,0.012612,21.325281,0.068820,10.794987,10.530295,0.358632,0.353030
9.466667,3.720150,-0.122750,-0.009335,0.751796,-0.005089,0.012704,21.378027,0.069246,10.822178,10.555849,0.359204,0.353574
9.500000,3.745236,-0.123150,-0.008908,0.753562,-0.005142,0.012797,21.430194,0.069675,10.849087,10.581107,0.359769,0.354110
9.533333,3.770382,-0.123541,-0.008478,0.755311,-0.005196,0.012891,21.481780,0.070107,10.875712,10.606068,0.360327,0.354640
9.566667,3.795585,-0.123923,-0.008046,0.757043,-0.005251,0.012986,21.532780,0.070543,10.902050,10.630730,0.360879,0.355163
9.600000,3.820847,-0.124297,-0.007610,0.758759,-0.005305,0.013080,21.583191,0.070982,10.928100,10.655091,0.361425,0.355679
9.633333,3.846165,-0.124662,-0.007170,0.760457,-0.005360,0.013176,21.633009,0.071425,10.953861,10.679148,0.361963,0.356188
9.666667,3.871540,-0.125018,-0.006728,0.762139,-0.005415,0.013272,21.682230,0.071871,10.979329,10.702900,0.362495,0.356690
9.700000,3.896970,-0.125364,-0.006282,0.763804,-0.005471,0.013369,21.730850,0.072321,11.004504,10.726345,0.363020,0.357185
9.733333,3.922457,-0.125702,-0.005833,0.765453,-0.005526,0.013467,21.778866,0.072775,11.029384,10.749481,0.363539,0.357673
9.766667,3.947997,-0.126030,-0.005381,0.767084,-0.005583,0.013565,21.826274,0.073232,11.053968,10.772306,0.364051,0.358154
9.800000,3.973593,-0.126349,-0.004926,0.768698,-0.005639,0.013663,21.873071,0.073693,11.078252,10.794819,0.364556,0.358628
9.833333,3.999241,-0.126659,-0.004467,0.770295,-0.005696,0.013763,21.919254,0.074157,11.102237,10.817017,0.365054,0.359095
9.866667,4.024943,-0.126958,-0.004005,0.771874,-0.005753,0.013863,21.964818,0.074626,11.125920,10.838898,0.365545,0.359555
9.900000,4.050697,-0.127248,-0.003540,0.773437,-0.005811,0.013964,22.009761,0.075098,11.149299,10.860461,0.366030,0.360008
9.933333,4.076504,-0.127528,-0.003071,0.774982,-0.005869,0.014065,22.054079,0.075574,11.172374,10.881705,0.366508,0.360453
9.966667,4.102361,-0.127798,-0.002598,0.776510,-0.005927,0.014168,22.097769,0.076054,11.195142,10.902627,0.366979,0.360891
10.000000,4.128270,-0.128058,-0.002123,0.778020,-0.005986,0.014270,22.140828,0.076538,11.217603,10.923226,0.367443,0.361323
10.033333,4.154228,-0.128307,-0.001644,0.779514,-0.006045,0.014374,22.183253,0.077026,11.239754,10.943500,0.367901,0.361747
10.066667,4.180236,-0.128546,-0.001161,0.780989,-0.006105,0.014478,22.225041,0.077518,11.261594,10.963447,0.368351,0.362163
10.100000,4.206293,-0.128775,-0.000675,0.782447,-0.006164,0.014583,22.266189,0.078014,11.283122,10.983067,0.368795,0.362573
10.133333,4.232399,-0.128992,-0.000185,0.783888,-0.006225,0.014689,22.306693,0.078515,11.304337,11.002356,0.369232,0.362976
10.166667,4.258552,-0.129199,0.000308,0.785311,-0.006285,0.014796,22.346552,0.079020,11.325237,11.021315,0.369662,0.363371
10.200000,4.284753,-0.129395,0.000805,0.786716,-0.006346,0.014903,22.385762,0.079529,11.345820,11.039941,0.370085,0.363759
10.233333,4.311000,-0.129580,0.001305,0.788104,-0.006407,0.015011,22.424320,0.080042,11.366087,11.058233,0.370501,0.364139
10.266667,4.337293,-0.129754,0.001809,0.789474,-0.006469,0.015120,22.462224,0.080560,11.386034,11.076189,0.370910,0.364513
10.300000,4.363632,-0.129916,0.002317,0.790827,-0.006531,0.015230,22.499471,0.081082,11.405662,11.093809,0.371313,0.364879
10.333333,4.390016,-0.130067,0.002828,0.792161,-0.006593,0.015340,22.536059,0.081609,11.424969,11.111090,0.371708,0.365238
10.366667,4.416444,-0.130206,0.003343,0.793478,-0.006656,0.015451,22.571985,0.082140,11.443954,11.128032,0.372097,0.365589
10.400000,4.442915,-0.130334,0.003862,0.794777,-0.006719,0.015563,22.607247,0.082676,11.462615,11.144632,0.372479,0.365933
10.433333,4.469430,-0.130450,0.004384,0.796058,-0.006783,0.015676,22.641843,0.083216,11.480952,11.160890,0.372853,0.366270
10.466667,4.495987,-0.130553,0.004911,0.797321,-0.006847,0.015789,22.675769,0.083761,11.498964,11.176805,0.373221,0.366599
10.500000,4.522586,-0.130645,0.005441,0.798566,-0.006911,0.015904,22.709024,0.084311,11.516650,11.192375,0.373582,0.366922
10.533333,4.549226,-0.130724,0.005975,0.799793,-0.006976,0.016019,22.741607,0.084866,11.534008,11.207599,0.373936,0.367236
10.566667,4.575907,-0.130791,0.006513,0.801003,-0.007041,0.016135,22.773513,0.085426,11.551037,11.222476,0.374283,0.367544
10.600000,4.602628,-0.130846,0.007054,0.802194,-0.007106,0.016252,22.804743,0.085991,11.567738,11.237005,0.374623,0.367844
10.633333,4.629389,-0.130888,0.007600,0.803367,-0.007172,0.016370,22.835293,0.086560,11.584109,11.251184,0.374956,0.368136
10.666667,4.656188,-0.130917,0.008150,0.804522,-0.007238,0.016489,22.865161,0.087135,11.600148,11.265013,0.375282,0.368422
10.700000,4.683026,-0.130933,0.008703,0.805659,-0.007305,0.016608,22.894347,0.087715,11.615856,11.278491,0.375601,0.368699
10.733333,4.709901,-0.130936,0.009261,0.806778,-0.007372,0.016729,22.922848,0.088300,11.631232,11.291616,0.375914,0.368970
10.766667,4.736813,-0.130927,0.009823,0.807879,-0.007440,0.016850,22.950662,0.088890,11.646274,11.304388,0.376219,0.369233
10.800000,4.763761,-0.130903,0.010388,0.808961,-0.007508,0.016972,22.977788,0.089486,11.660983,11.316806,0.376517,0.369488
10.833333,4.790746,-0.130867,0.010958,0.810025,-0.007576,0.017095,23.004225,0.090087,11.675357,11.328868,0.376809,0.369736
10.866667,4.817765,-0.130817,0.011532,0.811072,-0.007645,0.017219,23.029970,0.090693,11.689395,11.340575,0.377093,0.369977
10.900000,4.844819,-0.130753,0.012110,0.812100,-0.007714,0.017344,23.055023,0.091305,11.703098,11.351924,0.377370,0.370210
10.933333,4.871907,-0.130675,0.012693,0.813109,-0.007783,0.017470,23.079382,0.091923,11.716465,11.362917,0.377641,0.370436
10.966667,4.899028,-0.130584,0.013279,0.814101,-0.007853,0.017597,23.103045,0.092546,11.729495,11.373550,0.377904,0.370654
11.000000,4.926182,-0.130478,0.013870,0.815074,-0.007924,0.017725,23.126013,0.093174,11.742188,11.383825,0.378161,0.370865
11.033333,4.953369,-0.130358,0.014465,0.816029,-0.007995,0.017854,23.148282,0.093809,11.754543,11.393739,0.378410,0.371068
11.066667,4.980586,-0.130224,0.015065,0.816966,-0.008066,0.017984,23.169853,0.094449,11.766560,11.403294,0.378653,0.371264
11.100000,5.007835,-0.130075,0.015668,0.817884,-0.008138,0.018114,23.190725,0.095095,11.778238,11.412487,0.378889,0.371453
11.133333,5.035113,-0.129912,0.016277,0.818784,-0.008210,0.018246,23.210896,0.095747,11.789577,11.421318,0.379117,0.371634
11.166667,5.062422,-0.129734,0.016889,0.819666,-0.008282,0.018379,23.230365,0.096405,11.800578,11.429788,0.379339,0.371807
11.200000,5.089759,-0.129541,0.017506,0.820529,-0.008355,0.018513,23.249133,0.097069,11.811238,11.437894,0.379554,0.371973
11.233333,5.117125,-0.129333,0.018128,0.821374,-0.008429,0.018648,23.267197,0.097740,11.821560,11.445638,0.379762,0.372131
11.266667,5.144518,-0.129110,0.018754,0.822201,-0.008502,0.018783,23.284559,0.098416,11.831541,11.453017,0.379963,0.372282
11.300000,5.171939,-0.128872,0.019385,0.823010,-0.008577,0.018920,23.301216,0.099099,11.841182,11.460033,0.380157,0.372426
11.333333,5.199386,-0.128618,0.020020,0.823800,-0.008651,0.019058,23.317168,0.099788,11.850484,11.466684,0.380344,0.372562
11.366667,5.226859,-0.128349,0.020660,0.824571,-0.008726,0.019197,23.332416,0.100483,11.859445,11.472971,0.380524,0.372690
11.400000,5.254358,-0.128064,0.021305,0.825325,-0.008802,0.019337,23.346958,0.101185,11.868066,11.478892,0.380697,0.372811
11.433333,5.281881,-0.127764,0.021954,0.826060,-0.008878,0.019478,23.360795,0.101894,11.876347,11.484448,0.380864,0.372925
11.466667,5.309428,-0.127447,0.022608,0.826776,-0.008955,0.019621,23.373926,0.102609,11.884287,11.489638,0.381023,0.373031
11.500000,5.336998,-0.127115,0.023267,0.827475,-0.009032,0.019764,23.386351,0.103330,11.891888,11.494463,0.381176,0.373129
11.533333,5.364592,-0.126766,0.023930,0.828155,-0.009109,0.019909,23.398070,0.104059,11.899148,11.498922,0.381322,0.373220
11.566667,5.392207,-0.126400,0.024599,0.828816,-0.009187,0.020054,23.409083,0.104794,11.906069,11.503014,0.381461,0.373304
11.600000,5.419844,-0.126019,0.025272,0.829460,-0.009265,0.020201,23.419391,0.105536,11.912650,11.506741,0.381593,0.373380
11.633333,5.447502,-0.125621,0.025950,0.830085,-0.009344,0.020349,23.428992,0.106286,11.918892,11.510101,0.381718,0.373448
11.666667,5.475181,-0.125206,0.026634,0.830691,-0.009423,0.020498,23.437889,0.107042,11.924794,11.513095,0.381836,0.373510
11.700000,5.502879,-0.124774,0.027322,0.831280,-0.009503,0.020648,23.446080,0.107805,11.930358,11.515722,0.381948,0.373563
11.733333,5.530596,-0.124325,0.028015,0.831850,-0.009583,0.020799,23.453567,0.108576,11.935583,11.517984,0.382053,0.373609
11.766667,5.558331,-0.123859,0.028714,0.832401,-0.009663,0.020952,23.460349,0.109353,11.940469,11.519880,0.382151,0.373648
11.800000,5.586084,-0.123376,0.029417,0.832935,-0.009745,0.021106,23.466428,0.110138,11.945019,11.521409,0.382242,0.373679
11.833333,5.613855,-0.122875,0.030126,0.833450,-0.009826,0.021260,23.471803,0.110931,11.949230,11.522573,0.382326,0.373703
11.866667,5.641642,-0.122357,0.030840,0.833947,-0.009908,0.021417,23.476477,0.111731,11.953105,11.523371,0.382404,0.373719
11.900000,5.669445,-0.121821,0.031559,0.834426,-0.009991,0.021574,23.480448,0.112538,11.956644,11.523804,0.382475,0.373728
11.933333,5.697264,-0.121267,0.032283,0.834886,-0.010074,0.021733,23.483719,0.113354,11.959847,11.523872,0.382539,0.373729
11.966667,5.725097,-0.120695,0.033013,0.835329,-0.010157,0.021893,23.486290,0.114176,11.962715,11.523575,0.382596,0.373723
12.000000,5.752944,-0.120106,0.033748,0.835753,-0.010241,0.022054,23.488163,0.115007,11.965249,11.522914,0.382647,0.373710
12.033333,5.780805,-0.119498,0.034489,0.836159,-0.010325,0.022216,23.489337,0.115845,11.967448,11.521889,0.382691,0.373689
12.066667,5.808678,-0.118871,0.035235,0.836547,-0.010410,0.022380,23.489815,0.116692,11.969315,11.520500,0.382728,0.373661
12.100000,5.836564,-0.118227,0.035986,0.836916,-0.010496,0.022545,23.489597,0.117546,11.970849,11.518748,0.382759,0.373625
12.133333,5.864462,-0.117563,0.036743,0.837268,-0.010581,0.022711,23.488686,0.118409,11.972052,11.516634,0.382783,0.373582
12.166667,5.892370,-0.116881,0.037506,0.837601,-0.010668,0.022879,23.487081,0.119279,11.972924,11.514157,0.382800,0.373531
12.200000,5.920289,-0.116180,0.038274,0.837917,-0.010755,0.023048,23.484785,0.120158,11.973466,11.511319,0.382811,0.373473
12.233333,5.948217,-0.115460,0.039048,0.838214,-0.010842,0.023218,23.481799,0.121046,11.973680,11.508120,0.382816,0.373408
12.266667,5.976155,-0.114721,0.039828,0.838494,-0.010930,0.023389,23.478125,0.121941,11.973565,11.504560,0.382813,0.373335
12.300000,6.004102,-0.113962,0.040613,0.838755,-0.011018,0.023562,23.473765,0.122845,11.973123,11.500642,0.382804,0.373255
12.333333,6.032056,-0.113184,0.041404,0.838999,-0.011107,0.023737,23.468719,0.123758,11.972356,11.496364,0.382789,0.373168
