t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
85.900000,31.815791,9.091923,-1.912291,0.470201,0.028747,-0.083015,16.998417,-0.716310,7.121690,9.876728,0.274380,0.338912
85.933333,31.811427,9.076848,-1.915058,0.469660,0.028698,-0.083000,16.980855,-0.716115,7.113283,9.867571,0.274169,0.338711
85.966667,31.807025,9.061804,-1.917824,0.469124,0.028648,-0.082984,16.963467,-0.715913,7.104978,9.858489,0.273961,0.338512
86.000000,31.802586,9.046788,-1.920590,0.468591,0.028598,-0.082968,16.946254,-0.715704,7.096774,9.849480,0.273755,0.338314
86.033333,31.798110,9.031803,-1.923356,0.468062,0.028548,-0.082951,16.929220,-0.715487,7.088673,9.840547,0.273552,0.338118
86.066667,31.793597,9.016846,-1.926120,0.467537,0.028497,-0.082933,16.912365,-0.715263,7.080676,9.831689,0.273351,0.337924
86.100000,31.789048,9.001920,-1.928885,0.467016,0.028446,-0.082915,16.895692,-0.715032,7.072784,9.822908,0.273153,0.337731
86.133333,31.784461,8.987022,-1.931648,0.466500,0.028394,-0.082896,16.879202,-0.714793,7.064999,9.814204,0.272957,0.337540
86.166667,31.779838,8.972154,-1.934411,0.465987,0.028343,-0.082876,16.862898,-0.714547,7.057321,9.805578,0.272764,0.337350
86.200000,31.775179,8.957315,-1.937173,0.465479,0.028291,-0.082855,16.846782,-0.714293,7.049751,9.797031,0.272573,0.337162
86.233333,31.770483,8.942506,-1.939935,0.464975,0.028238,-0.082834,16.830854,-0.714031,7.042291,9.788563,0.272386,0.336976
86.266667,31.765750,8.927726,-1.942695,0.464475,0.028186,-0.082813,16.815118,-0.713761,7.034941,9.780176,0.272201,0.336791
86.300000,31.760981,8.912975,-1.945455,0.463979,0.028133,-0.082790,16.799574,-0.713483,7.027704,9.771870,0.272018,0.336608
86.333333,31.756176,8.898253,-1.948215,0.463488,0.028080,-0.082767,16.784225,-0.713197,7.020579,9.763646,0.271839,0.336427
86.366667,31.751334,8.883561,-1.950973,0.463002,0.028028,-0.082743,16.769073,-0.712903,7.013569,9.755505,0.271662,0.336247
86.400000,31.746457,8.868897,-1.953731,0.462520,0.027974,-0.082719,16.754119,-0.712601,7.006673,9.747446,0.271488,0.336070
86.433333,31.741543,8.854262,-1.956488,0.462042,0.027921,-0.082694,16.739366,-0.712290,6.999894,9.739472,0.271317,0.335894
86.466667,31.736593,8.839657,-1.959244,0.461570,0.027868,-0.082668,16.724814,-0.711971,6.993232,9.731582,0.271149,0.335720
86.500000,31.731608,8.825080,-1.961999,0.461102,0.027815,-0.082641,16.710466,-0.711643,6.986688,9.723778,0.270984,0.335548
86.533333,31.726586,8.810532,-1.964753,0.460638,0.027761,-0.082613,16.696324,-0.711307,6.980264,9.716060,0.270822,0.335377
86.566667,31.721529,8.796013,-1.967507,0.460180,0.027708,-0.082585,16.682389,-0.710962,6.973960,9.708428,0.270663,0.335209
86.600000,31.716436,8.781522,-1.970259,0.459726,0.027655,-0.082556,16.668663,-0.710608,6.967778,9.700885,0.270506,0.335042
86.633333,31.711308,8.767060,-1.973010,0.459277,0.027601,-0.082526,16.655147,-0.710245,6.961718,9.693429,0.270353,0.334877
86.666667,31.706144,8.752627,-1.975761,0.458833,0.027548,-0.082496,16.641830,-0.709874,6.955773,9.686057,0.270203,0.334714
86.700000,31.700944,8.738222,-1.978510,0.458394,0.027495,-0.082464,16.628706,-0.709495,6.949940,9.678766,0.270055,0.334553
86.733333,31.695709,8.723845,-1.981258,0.457960,0.027442,-0.082432,16.615776,-0.709108,6.944218,9.671558,0.269911,0.334393
86.766667,31.690439,8.709497,-1.984005,0.457531,0.027389,-0.082399,16.603042,-0.708714,6.938609,9.664432,0.269769,0.334236
86.800000,31.685134,8.695177,-1.986752,0.457107,0.027336,-0.082365,16.590503,-0.708312,6.933114,9.657389,0.269630,0.334080
86.833333,31.679793,8.680886,-1.989496,0.456687,0.027283,-0.082331,16.578161,-0.707902,6.927731,9.650430,0.269493,0.333926
86.866667,31.674417,8.666622,-1.992240,0.456273,0.027230,-0.082296,16.566016,-0.707484,6.922462,9.643554,0.269360,0.333773
86.900000,31.669006,8.652386,-1.994983,0.455864,0.027177,-0.082259,16.554070,-0.707058,6.917308,9.636762,0.269229,0.333623
86.933333,31.663560,8.638179,-1.997724,0.455461,0.027124,-0.082222,16.542324,-0.706625,6.912268,9.630055,0.269102,0.333474
86.966667,31.658079,8.623999,-2.000464,0.455062,0.027071,-0.082185,16.530777,-0.706183,6.907344,9.623433,0.268977,0.333327
87.000000,31.652563,8.609847,-2.003203,0.454668,0.027018,-0.082146,16.519431,-0.705734,6.902535,9.616896,0.268855,0.333182
87.033333,31.647012,8.595723,-2.005941,0.454279,0.026965,-0.082107,16.508288,-0.705277,6.897842,9.610445,0.268736,0.333039
87.066667,31.641426,8.581626,-2.008677,0.453896,0.026911,-0.082067,16.497347,-0.704812,6.893266,9.604080,0.268620,0.332898
87.100000,31.635806,8.567557,-2.011412,0.453518,0.026858,-0.082026,16.486609,-0.704339,6.888807,9.597802,0.268507,0.332759
87.133333,31.630151,8.553516,-2.014145,0.453145,0.026805,-0.081984,16.476076,-0.703858,6.884465,9.591611,0.268397,0.332621
87.166667,31.624461,8.539502,-2.016877,0.452777,0.026751,-0.081941,16.465749,-0.703369,6.880242,9.585507,0.268289,0.332486
87.200000,31.618737,8.525515,-2.019608,0.452415,0.026698,-0.081898,16.455627,-0.702872,6.876137,9.579491,0.268185,0.332352
87.233333,31.612978,8.511555,-2.022337,0.452057,0.026644,-0.081853,16.445713,-0.702367,6.872150,9.573563,0.268084,0.332220
87.266667,31.607185,8.497623,-2.025065,0.451705,0.026591,-0.081808,16.436007,-0.701855,6.868283,9.567724,0.267986,0.332090
87.300000,31.601357,8.483718,-2.027791,0.451359,0.026537,-0.081762,16.426510,-0.701334,6.864536,9.561974,0.267891,0.331962
87.333333,31.595495,8.469840,-2.030516,0.451017,0.026483,-0.081716,16.417223,-0.700805,6.860910,9.556314,0.267798,0.331837
87.366667,31.589598,8.455988,-2.033239,0.450681,0.026429,-0.081668,16.408147,-0.700268,6.857404,9.550743,0.267709,0.331713
87.400000,31.583668,8.442164,-2.035960,0.450351,0.026375,-0.081620,16.399282,-0.699723,6.854019,9.545263,0.267623,0.331591
87.433333,31.577702,8.428366,-2.038680,0.450026,0.026321,-0.081570,16.390631,-0.699170,6.850757,9.539874,0.267540,0.331471
87.466667,31.571703,8.414595,-2.041398,0.449706,0.026266,-0.081520,16.382193,-0.698610,6.847616,9.534576,0.267460,0.331353
87.500000,31.565669,8.400851,-2.044115,0.449392,0.026212,-0.081469,16.373969,-0.698040,6.844599,9.529370,0.267384,0.331237
87.533333,31.559602,8.387133,-2.046830,0.449083,0.026157,-0.081417,16.365961,-0.697463,6.841705,9.524256,0.267310,0.331123
87.566667,31.553500,8.373441,-2.049543,0.448780,0.026102,-0.081365,16.358169,-0.696878,6.838935,9.519235,0.267240,0.331011
87.600000,31.547364,8.359776,-2.052254,0.448482,0.026047,-0.081311,16.350595,-0.696285,6.836289,9.514307,0.267172,0.330901
87.633333,31.541193,8.346137,-2.054963,0.448190,0.025992,-0.081257,16.343240,-0.695683,6.833768,9.509472,0.267108,0.330793
87.666667,31.534989,8.332525,-2.057671,0.447903,0.025937,-0.081202,16.336103,-0.695073,6.831372,9.504731,0.267047,0.330688
87.700000,31.528751,8.318938,-2.060377,0.447622,0.025881,-0.081146,16.329187,-0.694455,6.829102,9.500085,0.266989,0.330584
87.733333,31.522479,8.305377,-2.063081,0.447346,0.025826,-0.081089,16.322492,-0.693829,6.826959,9.495533,0.266935,0.330483
87.766667,31.516173,8.291842,-2.065783,0.447077,0.025770,-0.081031,16.316020,-0.693195,6.824942,9.491077,0.266883,0.330383
87.800000,31.509833,8.278333,-2.068483,0.446812,0.025714,-0.080973,16.309770,-0.692553,6.823053,9.486717,0.266835,0.330286
87.833333,31.503459,8.264850,-2.071181,0.446554,0.025658,-0.080913,16.303745,-0.691902,6.821292,9.482453,0.266791,0.330191
87.866667,31.497051,8.251392,-2.073877,0.446301,0.025601,-0.080853,16.297946,-0.691243,6.819660,9.478286,0.266749,0.330098
87.900000,31.490609,8.237960,-2.076571,0.446054,0.025545,-0.080792,16.292372,-0.690575,6.818156,9.474216,0.266711,0.330007
87.933333,31.484133,8.224553,-2.079263,0.445813,0.025488,-0.080730,16.287026,-0.689900,6.816783,9.470243,0.266676,0.329918
87.966667,31.477624,8.211172,-2.081953,0.445577,0.025431,-0.080667,16.281907,-0.689216,6.815539,9.466369,0.266644,0.329831
88.000000,31.471081,8.197816,-2.084641,0.445348,0.025374,-0.080603,16.277018,-0.688524,6.814426,9.462593,0.266616,0.329747
88.033333,31.464504,8.184485,-2.087326,0.445124,0.025316,-0.080538,16.272360,-0.687823,6.813443,9.458916,0.266591,0.329665
88.066667,31.457893,8.171179,-2.090010,0.444906,0.025259,-0.080473,16.267932,-0.687114,6.812593,9.455339,0.266569,0.329585
88.100000,31.451248,8.157898,-2.092691,0.444694,0.025201,-0.080406,16.263737,-0.686397,6.811875,9.451862,0.266551,0.329507
88.133333,31.444570,8.144641,-2.095370,0.444488,0.025143,-0.080339,16.259775,-0.685671,6.811290,9.448485,0.266536,0.329432
88.166667,31.437858,8.131410,-2.098047,0.444288,0.025084,-0.080271,16.256047,-0.684937,6.810838,9.445209,0.266524,0.329359
88.200000,31.431112,8.118203,-2.100722,0.444094,0.025026,-0.080202,16.252555,-0.684194,6.810520,9.442035,0.266516,0.329288
88.233333,31.424332,8.105021,-2.103394,0.443906,0.024967,-0.080132,16.249299,-0.683443,6.810336,9.438962,0.266511,0.329219
88.266667,31.417519,8.091863,-2.106064,0.443723,0.024909,-0.080061,16.246280,-0.682683,6.810288,9.435992,0.266510,0.329152
88.300000,31.410672,8.078730,-2.108731,0.443547,0.024850,-0.079989,16.243499,-0.681915,6.810375,9.433125,0.266512,0.329088
88.333333,31.403791,8.065621,-2.111396,0.443377,0.024790,-0.079916,16.240958,-0.681138,6.810598,9.430361,0.266518,0.329026
88.366667,31.396877,8.052536,-2.114059,0.443213,0.024731,-0.079843,16.238658,-0.680353,6.810957,9.427701,0.266527,0.328967
88.400000,31.389928,8.039475,-2.116719,0.443055,0.024671,-0.079768,16.236599,-0.679560,6.811454,9.425145,0.266540,0.328910
88.433333,31.382947,8.026438,-2.119377,0.442904,0.024611,-0.079693,16.234782,-0.678757,6.812089,9.422694,0.266556,0.328855
88.466667,31.375931,8.013425,-2.122032,0.442758,0.024551,-0.079617,16.233209,-0.677946,6.812862,9.420348,0.266576,0.328802
88.500000,31.368881,8.000436,-2.124685,0.442619,0.024491,-0.079540,16.231881,-0.677127,6.813773,9.418108,0.266599,0.328752
88.533333,31.361798,7.987470,-2.127335,0.442486,0.024430,-0.079462,16.230798,-0.676299,6.814825,9.415974,0.266626,0.328704
88.566667,31.354681,7.974528,-2.129982,0.442359,0.024370,-0.079383,16.229963,-0.675462,6.816016,9.413947,0.266656,0.328659
88.600000,31.347531,7.961609,-2.132627,0.442239,0.024309,-0.079303,16.229374,-0.674617,6.817348,9.412027,0.266690,0.328616
88.633333,31.340347,7.948714,-2.135269,0.442125,0.024248,-0.079222,16.229035,-0.673762,6.818821,9.410215,0.266728,0.328575
88.666667,31.333128,7.935842,-2.137908,0.442017,0.024187,-0.079140,16.228946,-0.672900,6.820435,9.408511,0.266769,0.328537
88.700000,31.325876,7.922993,-2.140545,0.441915,0.024125,-0.079058,16.229107,-0.672028,6.822192,9.406915,0.266813,0.328502
88.733333,31.318591,7.910167,-2.143179,0.441820,0.024064,-0.078974,16.229521,-0.671148,6.824092,9.405429,0.266862,0.328468
88.766667,31.311271,7.897364,-2.145810,0.441732,0.024002,-0.078890,16.230188,-0.670258,6.826135,9.404052,0.266914,0.328437
88.800000,31.303918,7.884584,-2.148438,0.441649,0.023940,-0.078804,16.231108,-0.669361,6.828322,9.402786,0.266970,0.328409
88.833333,31.296531,7.871826,-2.151064,0.441574,0.023878,-0.078718,16.232284,-0.668454,6.830654,9.401630,0.267029,0.328383
88.866667,31.289110,7.859092,-2.153686,0.441505,0.023815,-0.078631,16.233717,-0.667538,6.833131,9.400586,0.267092,0.328360
88.900000,31.281655,7.846379,-2.156306,0.441442,0.023753,-0.078543,16.235406,-0.666614,6.835754,9.399653,0.267159,0.328339
88.933333,31.274166,7.833689,-2.158922,0.441386,0.023690,-0.078454,16.237354,-0.665680,6.838522,9.398832,0.267229,0.328320
88.966667,31.266643,7.821021,-2.161536,0.441336,0.023627,-0.078364,16.239562,-0.664738,6.841438,9.398123,0.267303,0.328305
89.000000,31.259087,7.808375,-2.164147,0.441294,0.023564,-0.078273,16.242030,-0.663787,6.844501,9.397528,0.267381,0.328291
89.033333,31.251496,7.795752,-2.166754,0.441257,0.023501,-0.078181,16.244759,-0.662827,6.847713,9.397047,0.267463,0.328280
89.066667,31.243872,7.783150,-2.169359,0.441228,0.023438,-0.078088,16.247752,-0.661858,6.851073,9.396679,0.267548,0.328272
89.100000,31.236213,7.770570,-2.171960,0.441205,0.023375,-0.077994,16.251008,-0.660880,6.854582,9.396427,0.267638,0.328267
89.133333,31.228520,7.758012,-2.174558,0.441189,0.023311,-0.077899,16.254529,-0.659893,6.858240,9.396289,0.267731,0.328263
89.166667,31.220793,7.745475,-2.177153,0.441179,0.023247,-0.077804,16.258316,-0.658896,6.862049,9.396267,0.267827,0.328263
89.200000,31.213032,7.732960,-2.179745,0.441177,0.023184,-0.077707,16.262370,-0.657891,6.866010,9.396361,0.267928,0.328265
89.233333,31.205237,7.720466,-2.182334,0.441181,0.023120,-0.077609,16.266692,-0.656877,6.870121,9.396571,0.268032,0.328270
89.266667,31.197408,7.707993,-2.184919,0.441192,0.023056,-0.077511,16.271284,-0.655854,6.874385,9.396899,0.268141,0.328277
89.300000,31.189545,7.695542,-2.187501,0.441210,0.022992,-0.077411,16.276145,-0.654821,6.878801,9.397344,0.268253,0.328287
89.333333,31.181647,7.683111,-2.190080,0.441235,0.022928,-0.077311,16.281278,-0.653780,6.883371,9.397907,0.268369,0.328300
89.366667,31.173715,7.670701,-2.192655,0.441267,0.022863,-0.077209,16.286684,-0.652729,6.888094,9.398589,0.268489,0.328315
89.400000,31.165749,7.658313,-2.195227,0.441306,0.022799,-0.077107,16.292363,-0.651669,6.892972,9.399390,0.268612,0.328333
89.433333,31.157748,7.645944,-2.197796,0.441351,0.022734,-0.077004,16.298316,-0.650599,6.898005,9.400311,0.268740,0.328354
89.466667,31.149713,7.633596,-2.200361,0.441404,0.022670,-0.076899,16.304546,-0.649521,6.903194,9.401352,0.268872,0.328377
89.500000,31.141643,7.621269,-2.202922,0.441464,0.022605,-0.076794,16.311052,-0.648433,6.908539,9.402513,0.269007,0.328403
89.533333,31.133539,7.608962,-2.205480,0.441531,0.022541,-0.076688,16.317835,-0.647336,6.914040,9.403795,0.269147,0.328432
89.566667,31.125400,7.596675,-2.208035,0.441605,0.022476,-0.076580,16.324898,-0.646230,6.919699,9.405199,0.269290,0.328463
89.600000,31.117227,7.584408,-2.210585,0.441686,0.022411,-0.076472,16.332241,-0.645114,6.925516,9.406725,0.269437,0.328497
89.633333,31.109019,7.572161,-2.213133,0.441774,0.022347,-0.076363,16.339865,-0.643989,6.931492,9.408374,0.269589,0.328534
89.666667,31.100776,7.559933,-2.215676,0.441870,0.022282,-0.076253,16.347772,-0.642855,6.937626,9.410145,0.269744,0.328574
89.700000,31.092499,7.547726,-2.218216,0.441972,0.022217,-0.076142,16.355961,-0.641711,6.943921,9.412040,0.269903,0.328616
89.733333,31.084187,7.535538,-2.220752,0.442082,0.022152,-0.076030,16.364435,-0.640558,6.950375,9.414060,0.270066,0.328662
89.766667,31.075839,7.523369,-2.223285,0.442199,0.022087,-0.075916,16.373195,-0.639395,6.956991,9.416204,0.270234,0.328710
89.800000,31.067457,7.511220,-2.225814,0.442324,0.022023,-0.075802,16.382241,-0.638223,6.963768,9.418472,0.270405,0.328760
89.833333,31.059040,7.499089,-2.228338,0.442456,0.021958,-0.075687,16.391574,-0.637041,6.970707,9.420867,0.270580,0.328814
89.866667,31.050588,7.486978,-2.230859,0.442595,0.021893,-0.075571,16.401197,-0.635850,6.977809,9.423387,0.270760,0.328870
89.900000,31.042101,7.474886,-2.233376,0.442741,0.021828,-0.075454,16.411109,-0.634650,6.985075,9.426034,0.270943,0.328930
89.933333,31.033578,7.462812,-2.235890,0.442895,0.021764,-0.075336,16.421312,-0.633439,6.992504,9.428809,0.271131,0.328992
89.966667,31.025021,7.450757,-2.238399,0.443057,0.021699,-0.075217,16.431807,-0.632219,7.000097,9.431710,0.271322,0.329057
90.000000,31.016428,7.438721,-2.240904,0.443226,0.021635,-0.075097,16.442596,-0.630990,7.007856,9.434740,0.271518,0.329124
90.033333,31.007800,7.426703,-2.243405,0.443402,0.021570,-0.074976,16.453678,-0.629751,7.015780,9.437898,0.271718,0.329195
90.066667,30.999136,7.414703,-2.245902,0.443586,0.021506,-0.074853,16.465056,-0.628502,7.023870,9.441186,0.271922,0.329269
90.100000,30.990437,7.402721,-2.248395,0.443778,0.021442,-0.074730,16.476730,-0.627243,7.032128,9.444602,0.272130,0.329345
90.133333,30.981702,7.390757,-2.250884,0.443977,0.021377,-0.074606,16.488701,-0.625975,7.040552,9.448149,0.272342,0.329424
90.166667,30.972931,7.378812,-2.253369,0.444183,0.021313,-0.074481,16.500971,-0.624697,7.049145,9.451827,0.272558,0.329507
90.200000,30.964125,7.366883,-2.255850,0.444398,0.021250,-0.074355,16.513541,-0.623409,7.057906,9.455635,0.272778,0.329592
90.233333,30.955283,7.354973,-2.258326,0.444620,0.021186,-0.074228,16.526411,-0.622112,7.066837,9.459575,0.273003,0.329680
90.266667,30.946405,7.343080,-2.260798,0.444850,0.021122,-0.074099,16.539568,-0.620805,7.075928,9.463640,0.273231,0.329771
90.300000,30.937492,7.331204,-2.263266,0.445087,0.021059,-0.073970,16.552993,-0.619490,7.085169,9.467824,0.273464,0.329864
90.333333,30.928542,7.319345,-2.265730,0.445332,0.020995,-0.073840,16.566686,-0.618167,7.094560,9.472126,0.273699,0.329960
90.366667,30.919556,7.307504,-2.268189,0.445585,0.020932,-0.073709,16.580645,-0.616836,7.104100,9.476545,0.273939,0.330059
90.400000,30.910534,7.295679,-2.270644,0.445845,0.020869,-0.073577,16.594871,-0.615496,7.113789,9.481082,0.274182,0.330160
90.433333,30.901476,7.283871,-2.273094,0.446113,0.020806,-0.073443,16.609362,-0.614149,7.123626,9.485736,0.274428,0.330264
90.466667,30.892381,7.272080,-2.275540,0.446389,0.020744,-0.073309,16.624118,-0.612793,7.133611,9.490507,0.274679,0.330370
90.500000,30.883250,7.260305,-2.277981,0.446672,0.020682,-0.073174,16.639137,-0.611429,7.143743,9.495394,0.274932,0.330479
90.533333,30.874082,7.248547,-2.280418,0.446962,0.020620,-0.073038,16.654419,-0.610057,7.154022,9.500397,0.275190,0.330591
90.566667,30.864878,7.236805,-2.282850,0.447260,0.020558,-0.072901,16.669962,-0.608678,7.164447,9.505515,0.275451,0.330705
90.600000,30.855637,7.225079,-2.285278,0.447566,0.020496,-0.072763,16.685767,-0.607290,7.175018,9.510750,0.275715,0.330822
90.633333,30.846360,7.213369,-2.287701,0.447879,0.020435,-0.072624,16.701833,-0.605895,7.185734,9.516099,0.275983,0.330941
90.666667,30.837046,7.201675,-2.290120,0.448199,0.020374,-0.072483,16.718158,-0.604492,7.196595,9.521563,0.276254,0.331063
90.700000,30.827695,7.189997,-2.292533,0.448527,0.020313,-0.072343,16.734741,-0.603081,7.207600,9.527141,0.276529,0.331187
90.733333,30.818306,7.178334,-2.294942,0.448863,0.020253,-0.072201,16.751583,-0.601662,7.218749,9.532834,0.276807,0.331314
90.766667,30.808881,7.166687,-2.297347,0.449205,0.020193,-0.072058,16.768681,-0.600236,7.230042,9.538640,0.277088,0.331443
90.800000,30.799419,7.155056,-2.299746,0.449555,0.020133,-0.071914,16.786036,-0.598802,7.241477,9.544560,0.277373,0.331575
90.833333,30.789920,7.143439,-2.302141,0.449912,0.020074,-0.071769,16.803647,-0.597360,7.253054,9.550592,0.277662,0.331709
90.866667,30.780383,7.131838,-2.304531,0.450277,0.020015,-0.071624,16.821512,-0.595911,7.264773,9.556738,0.277953,0.331846
90.900000,30.770809,7.120251,-2.306916,0.450649,0.019956,-0.071477,16.839630,-0.594454,7.276634,9.562996,0.278248,0.331985
90.933333,30.761197,7.108680,-2.309296,0.451028,0.019898,-0.071330,16.858002,-0.592990,7.288635,9.569367,0.278547,0.332127
90.966667,30.751548,7.097123,-2.311671,0.451415,0.019840,-0.071181,16.876626,-0.591519,7.300777,9.575849,0.278848,0.332271
91.000000,30.741861,7.085581,-2.314041,0.451808,0.019782,-0.071032,16.895501,-0.590040,7.313059,9.582443,0.279153,0.332417
91.033333,30.732137,7.074054,-2.316407,0.452209,0.019725,-0.070882,16.914627,-0.588554,7.325480,9.589148,0.279461,0.332566
91.066667,30.722375,7.062541,-2.318767,0.452617,0.019668,-0.070731,16.934003,-0.587060,7.338039,9.595963,0.279773,0.332718
91.100000,30.712575,7.051042,-2.321122,0.453032,0.019611,-0.070579,16.953627,-0.585560,7.350737,9.602890,0.280087,0.332872
91.133333,30.702737,7.039557,-2.323472,0.453454,0.019555,-0.070426,16.973500,-0.584052,7.363573,9.609927,0.280405,0.333028
91.166667,30.692861,7.028087,-2.325817,0.453883,0.019499,-0.070272,16.993620,-0.582537,7.376547,9.617073,0.280726,0.333186
91.200000,30.682947,7.016630,-2.328157,0.454320,0.019444,-0.070118,17.013987,-0.581015,7.389657,9.624330,0.281050,0.333347
91.233333,30.672995,7.005187,-2.330492,0.454763,0.019389,-0.069962,17.034599,-0.579486,7.402904,9.631696,0.281378,0.333511
91.266667,30.663005,6.993758,-2.332821,0.455214,0.019334,-0.069806,17.055457,-0.577950,7.416286,9.639170,0.281708,0.333676
91.300000,30.652976,6.982343,-2.335145,0.455671,0.019280,-0.069649,17.076558,-0.576407,7.429804,9.646754,0.282042,0.333844
91.333333,30.642909,6.970941,-2.337464,0.456136,0.019227,-0.069491,17.097903,-0.574857,7.443457,9.654446,0.282379,0.334015
91.366667,30.632803,6.959552,-2.339778,0.456607,0.019173,-0.069332,17.119490,-0.573300,7.457244,9.662246,0.282718,0.334187
91.400000,30.622659,6.948177,-2.342086,0.457086,0.019120,-0.069173,17.141319,-0.571737,7.471165,9.670154,0.283061,0.334362
91.433333,30.612476,6.936815,-2.344390,0.457571,0.019068,-0.069012,17.163389,-0.570167,7.485220,9.678169,0.283407,0.334540
91.466667,30.602254,6.925465,-2.346687,0.458063,0.019016,-0.068851,17.185699,-0.568590,7.499408,9.686292,0.283756,0.334719
91.500000,30.591994,6.914129,-2.348980,0.458562,0.018964,-0.068689,17.208249,-0.567006,7.513728,9.694521,0.284108,0.334901
91.533333,30.581694,6.902806,-2.351267,0.459068,0.018913,-0.068526,17.231037,-0.565416,7.528180,9.702857,0.284463,0.335085
91.566667,30.571356,6.891495,-2.353548,0.459581,0.018862,-0.068362,17.254063,-0.563819,7.542763,9.711300,0.284821,0.335272
91.600000,30.560978,6.880197,-2.355824,0.460100,0.018812,-0.068198,17.277326,-0.562216,7.557478,9.719848,0.285181,0.335461
91.633333,30.550562,6.868911,-2.358095,0.460627,0.018762,-0.068032,17.300825,-0.560607,7.572323,9.728502,0.285545,0.335652
91.666667,30.540106,6.857638,-2.360359,0.461160,0.018712,-0.067866,17.324560,-0.558991,7.587298,9.737262,0.285912,0.335845
91.700000,30.529610,6.846377,-2.362619,0.461700,0.018663,-0.067699,17.348529,-0.557368,7.602403,9.746127,0.286281,0.336041
91.733333,30.519076,6.835128,-2.364873,0.462246,0.018614,-0.067532,17.372733,-0.555740,7.617636,9.755096,0.286654,0.336238
91.766667,30.508502,6.823891,-2.367121,0.462799,0.018566,-0.067363,17.397169,-0.554105,7.632999,9.764170,0.287029,0.336438
91.800000,30.497888,6.812666,-2.369364,0.463359,0.018518,-0.067194,17.421838,-0.552463,7.648489,9.773349,0.287407,0.336641
91.833333,30.487234,6.801453,-2.371601,0.463926,0.018471,-0.067024,17.446738,-0.550816,7.664107,9.782631,0.287788,0.336845
91.866667,30.476541,6.790252,-2.373832,0.464499,0.018424,-0.066853,17.471870,-0.549163,7.679853,9.792017,0.288172,0.337052
91.900000,30.465808,6.779062,-2.376057,0.465079,0.018377,-0.066682,17.497231,-0.547503,7.695725,9.801507,0.288558,0.337260
91.933333,30.455035,6.767884,-2.378277,0.465666,0.018331,-0.066509,17.522822,-0.545838,7.711723,9.811099,0.288947,0.337471
91.966667,30.444222,6.756718,-2.380491,0.466259,0.018286,-0.066336,17.548641,-0.544167,7.727847,9.820795,0.289339,0.337684
92.000000,30.433368,6.745562,-2.382700,0.466858,0.018240,-0.066163,17.574688,-0.542489,7.744096,9.830593,0.289734,0.337900
92.033333,30.422475,6.734418,-2.384902,0.467464,0.018195,-0.065988,17.600963,-0.540806,7.760469,9.840493,0.290131,0.338117
92.066667,30.411541,6.723285,-2.387099,0.468077,0.018151,-0.065813,17.627463,-0.539117,7.776968,9.850496,0.290531,0.338337
92.100000,30.400567,6.712164,-2.389290,0.468696,0.018107,-0.065637,17.654189,-0.537423,7.793590,9.860600,0.290934,0.338558
92.133333,30.389552,6.701053,-2.391475,0.469321,0.018063,-0.065460,17.681140,-0.535722,7.810335,9.870805,0.291339,0.338782
92.166667,30.378497,6.689953,-2.393654,0.469953,0.018020,-0.065283,17.708316,-0.534016,7.827203,9.881112,0.291747,0.339008
92.200000,30.367401,6.678863,-2.395827,0.470592,0.017977,-0.065105,17.735714,-0.532305,7.844194,9.891520,0.292158,0.339236
92.233333,30.356265,6.667785,-2.397994,0.471236,0.017934,-0.064926,17.763335,-0.530588,7.861306,9.902029,0.292571,0.339466
92.266667,30.345088,6.656717,-2.400155,0.471888,0.017892,-0.064747,17.791178,-0.528865,7.878541,9.912638,0.292987,0.339699
92.300000,30.333869,6.645659,-2.402311,0.472545,0.017850,-0.064567,17.819243,-0.527137,7.895896,9.923347,0.293405,0.339933
92.333333,30.322610,6.634612,-2.404460,0.473209,0.017808,-0.064386,17.847527,-0.525404,7.913371,9.934156,0.293826,0.340169
92.366667,30.311310,6.623575,-2.406603,0.473879,0.017767,-0.064205,17.876032,-0.523665,7.930967,9.945065,0.294250,0.340408
92.400000,30.299968,6.612548,-2.408740,0.474556,0.017727,-0.064022,17.904756,-0.521922,7.948683,9.956073,0.294676,0.340648
92.433333,30.288585,6.601532,-2.410871,0.475238,0.017686,-0.063840,17.933697,-0.520172,7.966517,9.967180,0.295104,0.340891
92.466667,30.277161,6.590525,-2.412996,0.475927,0.017646,-0.063656,17.962857,-0.518418,7.984470,9.978387,0.295535,0.341135
92.500000,30.265696,6.579528,-2.415115,0.476623,0.017606,-0.063472,17.992233,-0.516659,8.002542,9.989692,0.295968,0.341382
92.533333,30.254189,6.568542,-2.417228,0.477324,0.017567,-0.063287,18.021826,-0.514895,8.020731,10.001095,0.296404,0.341631
92.566667,30.242640,6.557564,-2.419334,0.478032,0.017528,-0.063102,18.051634,-0.513125,8.039038,10.012596,0.296842,0.341881
92.600000,30.231050,6.546597,-2.421434,0.478746,0.017489,-0.062916,18.081657,-0.511351,8.057461,10.024196,0.297283,0.342134
92.633333,30.219417,6.535639,-2.423528,0.479466,0.017450,-0.062729,18.111895,-0.509572,8.076001,10.035893,0.297726,0.342389
92.666667,30.207743,6.524691,-2.425616,0.480192,0.017412,-0.062542,18.142345,-0.507788,8.094657,10.047688,0.298171,0.342645
