t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
6.766667,1.929154,-0.072946,-0.034827,0.561164,-0.001759,0.006569,22.573076,0.068937,5.702698,5.583840,0.324544,0.320399
6.800000,1.947893,-0.073656,-0.034606,0.563979,-0.001792,0.006636,22.671250,0.069512,5.727737,5.607888,0.325410,0.321242
6.833333,1.966726,-0.074366,-0.034384,0.566785,-0.001825,0.006703,22.769023,0.070089,5.752678,5.631834,0.326271,0.322080
6.866667,1.985652,-0.075077,-0.034160,0.569583,-0.001858,0.006770,22.866390,0.070669,5.777519,5.655676,0.327125,0.322911
6.900000,2.004672,-0.075787,-0.033933,0.572373,-0.001891,0.006837,22.963345,0.071250,5.802259,5.679414,0.327974,0.323737
6.933333,2.023784,-0.076497,-0.033704,0.575153,-0.001924,0.006904,23.059885,0.071833,5.826897,5.703046,0.328817,0.324556
6.966667,2.042989,-0.077207,-0.033473,0.577925,-0.001958,0.006971,23.156005,0.072419,5.851432,5.726571,0.329654,0.325370
7.000000,2.062287,-0.077917,-0.033239,0.580688,-0.001992,0.007038,23.251701,0.073007,5.875862,5.749988,0.330486,0.326178
7.033333,2.081676,-0.078626,-0.033003,0.583442,-0.002025,0.007106,23.346967,0.073598,5.900188,5.773296,0.331311,0.326980
7.066667,2.101157,-0.079335,-0.032765,0.586187,-0.002060,0.007173,23.441800,0.074190,5.924407,5.796493,0.332131,0.327777
7.100000,2.120729,-0.080044,-0.032525,0.588922,-0.002094,0.007241,23.536194,0.074786,5.948519,5.819578,0.332945,0.328567
7.133333,2.140393,-0.080752,-0.032283,0.591648,-0.002129,0.007309,23.630147,0.075383,5.972523,5.842551,0.333754,0.329351
7.166667,2.160147,-0.081459,-0.032038,0.594364,-0.002163,0.007376,23.723654,0.075984,5.996417,5.865410,0.334556,0.330130
7.200000,2.179992,-0.082165,-0.031791,0.597071,-0.002199,0.007444,23.816709,0.076587,6.020200,5.888154,0.335353,0.330903
7.233333,2.199927,-0.082870,-0.031542,0.599767,-0.002234,0.007512,23.909310,0.077192,6.043872,5.910782,0.336144,0.331670
7.266667,2.219952,-0.083575,-0.031290,0.602454,-0.002269,0.007581,24.001451,0.077801,6.067432,5.933293,0.336930,0.332431
7.300000,2.240066,-0.084278,-0.031036,0.605130,-0.002305,0.007649,24.093129,0.078412,6.090879,5.955686,0.337710,0.333187
7.333333,2.260270,-0.084980,-0.030780,0.607796,-0.002341,0.007718,24.184340,0.079025,6.114210,5.977960,0.338484,0.333936
7.366667,2.280562,-0.085681,-0.030522,0.610451,-0.002377,0.007787,24.275079,0.079642,6.137427,6.000113,0.339252,0.334680
7.400000,2.300943,-0.086381,-0.030261,0.613096,-0.002413,0.007855,24.365343,0.080262,6.160527,6.022145,0.340015,0.335418
7.433333,2.321411,-0.087079,-0.029998,0.615731,-0.002450,0.007925,24.455127,0.080884,6.183510,6.044054,0.340772,0.336150
7.466667,2.341968,-0.087775,-0.029733,0.618354,-0.002487,0.007994,24.544428,0.081510,6.206374,6.065840,0.341524,0.336877
7.500000,2.362612,-0.088470,-0.029465,0.620967,-0.002524,0.008063,24.633242,0.082139,6.229120,6.087501,0.342270,0.337598
7.533333,2.383343,-0.089163,-0.029195,0.623568,-0.002561,0.008133,24.721564,0.082770,6.251745,6.109037,0.343010,0.338312
7.566667,2.404160,-0.089854,-0.028923,0.626158,-0.002599,0.008203,24.809391,0.083405,6.274249,6.130447,0.343745,0.339021
7.600000,2.425064,-0.090543,-0.028648,0.628737,-0.002636,0.008273,24.896719,0.084044,6.296631,6.151729,0.344474,0.339725
7.633333,2.446054,-0.091230,-0.028371,0.631305,-0.002674,0.008344,24.983545,0.084685,6.318891,6.172882,0.345197,0.340422
7.666667,2.467129,-0.091915,-0.028092,0.633860,-0.002713,0.008414,25.069864,0.085330,6.341026,6.193906,0.345915,0.341114
7.700000,2.488289,-0.092598,-0.027810,0.636405,-0.002751,0.008485,25.155674,0.085978,6.363037,6.214800,0.346627,0.341800
7.733333,2.509534,-0.093278,-0.027526,0.638937,-0.002790,0.008556,25.240969,0.086629,6.384923,6.235562,0.347334,0.342481
7.766667,2.530863,-0.093956,-0.027240,0.641458,-0.002829,0.008628,25.325747,0.087284,6.406682,6.256192,0.348035,0.343155
7.800000,2.552277,-0.094631,-0.026951,0.643966,-0.002868,0.008699,25.410005,0.087943,6.428314,6.276688,0.348730,0.343824
7.833333,2.573774,-0.095304,-0.026660,0.646462,-0.002907,0.008771,25.493738,0.088605,6.449818,6.297051,0.349420,0.344487
7.866667,2.595354,-0.095974,-0.026366,0.648947,-0.002947,0.008843,25.576943,0.089271,6.471193,6.317278,0.350105,0.345145
7.900000,2.617016,-0.096641,-0.026070,0.651418,-0.002987,0.008916,25.659617,0.089940,6.492439,6.337370,0.350783,0.345796
7.933333,2.638761,-0.097305,-0.025772,0.653878,-0.003027,0.008988,25.741756,0.090613,6.513554,6.357324,0.351457,0.346442
7.966667,2.660588,-0.097966,-0.025471,0.656324,-0.003068,0.009061,25.823357,0.091290,6.534537,6.377141,0.352125,0.347083
8.000000,2.682497,-0.098624,-0.025168,0.658758,-0.003108,0.009135,25.904416,0.091971,6.555389,6.396819,0.352787,0.347717
8.033333,2.704486,-0.099278,-0.024862,0.661179,-0.003149,0.009208,25.984931,0.092655,6.576108,6.416357,0.353444,0.348346
8.066667,2.726556,-0.099929,-0.024554,0.663587,-0.003190,0.009282,26.064898,0.093344,6.596693,6.435755,0.354095,0.348969
8.100000,2.748707,-0.100577,-0.024243,0.665983,-0.003232,0.009357,26.144313,0.094037,6.617144,6.455012,0.354741,0.349587
8.133333,2.770937,-0.101221,-0.023930,0.668365,-0.003273,0.009431,26.223174,0.094733,6.637460,6.474127,0.355381,0.350198
8.166667,2.793246,-0.101861,-0.023615,0.670733,-0.003315,0.009506,26.301478,0.095434,6.657640,6.493099,0.356016,0.350805
8.200000,2.815635,-0.102498,-0.023297,0.673089,-0.003358,0.009581,26.379220,0.096139,6.677683,6.511927,0.356646,0.351405
8.233333,2.838101,-0.103130,-0.022976,0.675431,-0.003400,0.009657,26.456400,0.096848,6.697589,6.530610,0.357270,0.352000
8.266667,2.860646,-0.103759,-0.022653,0.677759,-0.003443,0.009733,26.533012,0.097561,6.717357,6.549149,0.357888,0.352589
8.300000,2.883268,-0.104383,-0.022327,0.680074,-0.003486,0.009809,26.609054,0.098279,6.736987,6.567541,0.358501,0.353172
8.333333,2.905968,-0.105003,-0.021999,0.682375,-0.003529,0.009886,26.684524,0.099001,6.756476,6.585786,0.359109,0.353750
8.366667,2.928744,-0.105619,-0.021668,0.684663,-0.003573,0.009963,26.759419,0.099727,6.775826,6.603883,0.359711,0.354322
8.400000,2.951596,-0.106230,-0.021335,0.686936,-0.003617,0.010040,26.833735,0.100458,6.795035,6.621832,0.360308,0.354889
8.433333,2.974524,-0.106837,-0.020999,0.689195,-0.003661,0.010118,26.907469,0.101193,6.814103,6.639632,0.360900,0.355450
8.466667,2.997527,-0.107439,-0.020660,0.691440,-0.003705,0.010196,26.980620,0.101933,6.833029,6.657281,0.361486,0.356005
8.500000,3.020605,-0.108036,-0.020319,0.693671,-0.003750,0.010275,27.053183,0.102678,6.851811,6.674780,0.362066,0.356555
8.533333,3.043757,-0.108629,-0.019975,0.695888,-0.003795,0.010354,27.125157,0.103427,6.870451,6.692128,0.362641,0.357099
8.566667,3.066983,-0.109216,-0.019629,0.698090,-0.003840,0.010433,27.196539,0.104182,6.888947,6.709323,0.363211,0.357637
8.600000,3.090282,-0.109798,-0.019280,0.700278,-0.003886,0.010513,27.267326,0.104941,6.907298,6.726366,0.363776,0.358170
8.633333,3.113654,-0.110375,-0.018928,0.702451,-0.003931,0.010593,27.337516,0.105704,6.925503,6.743254,0.364335,0.358697
8.666667,3.137099,-0.110946,-0.018573,0.704609,-0.003978,0.010674,27.407105,0.106473,6.943564,6.759989,0.364889,0.359218
8.700000,3.160615,-0.111512,-0.018216,0.706753,-0.004024,0.010755,27.476092,0.107247,6.961477,6.776569,0.365437,0.359734
8.733333,3.184203,-0.112073,-0.017856,0.708882,-0.004071,0.010837,27.544474,0.108026,6.979244,6.792993,0.365980,0.360245
8.766667,3.207861,-0.112627,-0.017494,0.710996,-0.004118,0.010919,27.612249,0.108810,6.996863,6.809261,0.366518,0.360749
8.800000,3.231590,-0.113176,-0.017128,0.713094,-0.004165,0.011001,27.679413,0.109599,7.014335,6.825372,0.367051,0.361249
8.833333,3.255389,-0.113719,-0.016760,0.715178,-0.004212,0.011084,27.745965,0.110393,7.031658,6.841325,0.367578,0.361742
8.866667,3.279257,-0.114256,-0.016389,0.717247,-0.004260,0.011167,27.811903,0.111192,7.048831,6.857120,0.368100,0.362230
8.900000,3.303194,-0.114787,-0.016016,0.719300,-0.004308,0.011251,27.877224,0.111997,7.065855,6.872757,0.368616,0.362713
8.933333,3.327199,-0.115311,-0.015639,0.721338,-0.004357,0.011336,27.941926,0.112808,7.082729,6.888234,0.369127,0.363189
8.966667,3.351273,-0.115829,-0.015260,0.723360,-0.004406,0.011420,28.006007,0.113623,7.099453,6.903550,0.369633,0.363661
9.000000,3.375413,-0.116341,-0.014878,0.725367,-0.004455,0.011506,28.069464,0.114445,7.116025,6.918707,0.370134,0.364126
9.033333,3.399621,-0.116846,-0.014493,0.727359,-0.004504,0.011591,28.132295,0.115272,7.132446,6.933702,0.370629,0.364586
9.066667,3.423894,-0.117344,-0.014105,0.729335,-0.004554,0.011678,28.194499,0.116104,7.148714,6.948535,0.371120,0.365041
9.100000,3.448234,-0.117835,-0.013715,0.731295,-0.004604,0.011765,28.256073,0.116942,7.164830,6.963206,0.371605,0.365490
9.133333,3.472638,-0.118319,-0.013321,0.733239,-0.004654,0.011852,28.317015,0.117786,7.180794,6.977714,0.372084,0.365934
9.166667,3.497107,-0.118796,-0.012924,0.735167,-0.004704,0.011940,28.377324,0.118636,7.196603,6.992058,0.372559,0.366372
9.200000,3.521641,-0.119266,-0.012525,0.737079,-0.004755,0.012028,28.436997,0.119492,7.212259,7.006239,0.373028,0.366804
9.233333,3.546238,-0.119729,-0.012123,0.738976,-0.004807,0.012117,28.496032,0.120353,7.227761,7.020255,0.373492,0.367231
9.266667,3.570898,-0.120184,-0.011717,0.740856,-0.004858,0.012207,28.554428,0.121221,7.243108,7.034106,0.373951,0.367652
9.300000,3.595621,-0.120631,-0.011309,0.742720,-0.004910,0.012297,28.612182,0.122095,7.258300,7.047791,0.374404,0.368068
9.333333,3.620406,-0.121071,-0.010897,0.744568,-0.004962,0.012387,28.669294,0.122975,7.273336,7.061311,0.374853,0.368478
9.366667,3.645252,-0.121503,-0.010483,0.746399,-0.005015,0.012479,28.725761,0.123861,7.288217,7.074664,0.375296,0.368883
9.400000,3.670159,-0.121927,-0.010065,0.748214,-0.005068,0.012570,28.781582,0.124753,7.302941,7.087849,0.375734,0.369282
9.433333,3.695127,-0.122343,-0.009645,0.750013,-0.005121,0.012663,28.836754,0.125652,7.317509,7.100868,0.376167,0.369676
9.466667,3.720155,-0.122750,-0.009221,0.751795,-0.005174,0.012756,28.891277,0.126557,7.331920,7.113718,0.376594,0.370064
9.500000,3.745241,-0.123150,-0.008795,0.753561,-0.005228,0.012849,28.945148,0.127469,7.346174,7.126400,0.377017,0.370447
9.533333,3.770387,-0.123541,-0.008365,0.755310,-0.005282,0.012943,28.998367,0.128387,7.360270,7.138913,0.377434,0.370824
9.566667,3.795590,-0.123923,-0.007932,0.757042,-0.005337,0.013038,29.050931,0.129312,7.374208,7.151257,0.377846,0.371196
9.600000,3.820852,-0.124297,-0.007495,0.758758,-0.005392,0.013134,29.102839,0.130243,7.387989,7.163431,0.378254,0.371562
9.633333,3.846170,-0.124662,-0.007056,0.760457,-0.005447,0.013230,29.154091,0.131182,7.401610,7.175435,0.378656,0.371923
9.666667,3.871545,-0.125018,-0.006613,0.762139,-0.005502,0.013326,29.204683,0.132127,7.415073,7.187269,0.379052,0.372279
9.700000,3.896975,-0.125364,-0.006168,0.763804,-0.005558,0.013424,29.254616,0.133079,7.428377,7.198931,0.379444,0.372628
9.733333,3.922462,-0.125702,-0.005719,0.765452,-0.005614,0.013522,29.303887,0.134038,7.441521,7.210422,0.379831,0.372973
9.766667,3.948002,-0.126030,-0.005266,0.767083,-0.005671,0.013620,29.352496,0.135004,7.454506,7.221742,0.380213,0.373312
9.800000,3.973598,-0.126349,-0.004811,0.768697,-0.005728,0.013719,29.400442,0.135977,7.467332,7.232889,0.380589,0.373645
9.833333,3.999246,-0.126659,-0.004352,0.770294,-0.005785,0.013819,29.447722,0.136957,7.479997,7.243864,0.380960,0.373973
9.866667,4.024948,-0.126958,-0.003889,0.771874,-0.005843,0.013920,29.494336,0.137944,7.492502,7.254667,0.381327,0.374296
9.900000,4.050702,-0.127248,-0.003424,0.773436,-0.005901,0.014021,29.540283,0.138939,7.504846,7.265296,0.381688,0.374613
9.933333,4.076509,-0.127528,-0.002955,0.774981,-0.005959,0.014123,29.585562,0.139941,7.517030,7.275752,0.382044,0.374925
9.966667,4.102366,-0.127798,-0.002482,0.776509,-0.006018,0.014226,29.630172,0.140951,7.529052,7.286034,0.382396,0.375231
10.000000,4.128275,-0.128058,-0.002006,0.778020,-0.006077,0.014329,29.674111,0.141968,7.540914,7.296142,0.382742,0.375532
10.033333,4.154233,-0.128307,-0.001527,0.779513,-0.006136,0.014433,29.717379,0.142993,7.552614,7.306075,0.383083,0.375827
10.066667,4.180241,-0.128546,-0.001044,0.780988,-0.006196,0.014538,29.759975,0.144025,7.564154,7.315834,0.383419,0.376117
10.100000,4.206298,-0.128775,-0.000558,0.782447,-0.006256,0.014644,29.801898,0.145066,7.575531,7.325418,0.383751,0.376401
10.133333,4.232404,-0.128992,-0.000068,0.783887,-0.006317,0.014750,29.843148,0.146114,7.586747,7.334827,0.384077,0.376681
10.166667,4.258557,-0.129199,0.000426,0.785310,-0.006378,0.014857,29.883722,0.147170,7.597801,7.344060,0.384398,0.376954
10.200000,4.284758,-0.129395,0.000923,0.786716,-0.006439,0.014965,29.923622,0.148234,7.608693,7.353118,0.384714,0.377223
10.233333,4.311005,-0.129580,0.001423,0.788103,-0.006500,0.015074,29.962845,0.149306,7.619423,7.362000,0.385026,0.377485
10.266667,4.337298,-0.129754,0.001928,0.789473,-0.006563,0.015183,30.001392,0.150386,7.629991,7.370705,0.385332,0.377743
10.300000,4.363637,-0.129916,0.002436,0.790826,-0.006625,0.015293,30.039261,0.151474,7.640397,7.379234,0.385633,0.377995
10.333333,4.390021,-0.130067,0.002947,0.792160,-0.006688,0.015404,30.076453,0.152571,7.650640,7.387586,0.385930,0.378242
10.366667,4.416449,-0.130206,0.003463,0.793477,-0.006751,0.015516,30.112966,0.153676,7.660721,7.395762,0.386221,0.378483
10.400000,4.442920,-0.130334,0.003982,0.794776,-0.006814,0.015628,30.148800,0.154790,7.670639,7.403760,0.386508,0.378719
10.433333,4.469435,-0.130450,0.004504,0.796057,-0.006878,0.015741,30.183954,0.155912,7.680395,7.411582,0.386790,0.378950
10.466667,4.495992,-0.130553,0.005031,0.797320,-0.006943,0.015856,30.218429,0.157043,7.689989,7.419226,0.387066,0.379175
10.500000,4.522591,-0.130645,0.005562,0.798565,-0.007007,0.015971,30.252223,0.158182,7.699420,7.426692,0.387338,0.379395
10.533333,4.549231,-0.130724,0.006096,0.799792,-0.007072,0.016086,30.285337,0.159330,7.708688,7.433981,0.387605,0.379609
10.566667,4.575912,-0.130791,0.006634,0.801002,-0.007138,0.016203,30.317770,0.160488,7.717794,7.441091,0.387868,0.379818
10.600000,4.602633,-0.130846,0.007176,0.802193,-0.007204,0.016321,30.349522,0.161654,7.726737,7.448024,0.388125,0.380022
10.633333,4.629394,-0.130888,0.007722,0.803366,-0.007270,0.016439,30.380592,0.162829,7.735518,7.454779,0.388377,0.380221
10.666667,4.656193,-0.130917,0.008272,0.804521,-0.007337,0.016558,30.410981,0.164013,7.744136,7.461355,0.388625,0.380414
10.700000,4.683031,-0.130933,0.008826,0.805658,-0.007404,0.016678,30.440688,0.165206,7.752591,7.467753,0.388868,0.380601
10.733333,4.709906,-0.130936,0.009384,0.806777,-0.007471,0.016799,30.469714,0.166409,7.760885,7.473972,0.389106,0.380784
10.766667,4.736818,-0.130927,0.009946,0.807878,-0.007539,0.016921,30.498057,0.167621,7.769015,7.480013,0.389339,0.380961
10.800000,4.763766,-0.130903,0.010512,0.808960,-0.007608,0.017044,30.525719,0.168843,7.776984,7.485875,0.389568,0.381133
10.833333,4.790751,-0.130867,0.011082,0.810025,-0.007676,0.017168,30.552698,0.170074,7.784790,7.491559,0.389791,0.381299
10.866667,4.817770,-0.130817,0.011656,0.811071,-0.007746,0.017293,30.578996,0.171315,7.792434,7.497064,0.390010,0.381460
10.900000,4.844824,-0.130753,0.012235,0.812099,-0.007815,0.017418,30.604612,0.172566,7.799916,7.502390,0.390224,0.381616
10.933333,4.871912,-0.130675,0.012818,0.813108,-0.007885,0.017545,30.629546,0.173826,7.807236,7.507537,0.390434,0.381767
10.966667,4.899033,-0.130584,0.013405,0.814100,-0.007955,0.017672,30.653799,0.175096,7.814395,7.512505,0.390638,0.381912
11.000000,4.926187,-0.130478,0.013996,0.815073,-0.008026,0.017801,30.677371,0.176377,7.821391,7.517294,0.390838,0.382052
11.033333,4.953374,-0.130358,0.014591,0.816028,-0.008098,0.017930,30.700261,0.177667,7.828226,7.521904,0.391033,0.382187
11.066667,4.980591,-0.130224,0.015191,0.816965,-0.008169,0.018061,30.722472,0.178967,7.834900,7.526336,0.391224,0.382316
11.100000,5.007840,-0.130075,0.015795,0.817883,-0.008241,0.018192,30.744001,0.180278,7.841413,7.530588,0.391410,0.382441
11.133333,5.035118,-0.129912,0.016404,0.818783,-0.008314,0.018324,30.764851,0.181599,7.847764,7.534661,0.391591,0.382559
11.166667,5.062427,-0.129734,0.017017,0.819665,-0.008387,0.018458,30.785021,0.182931,7.853955,7.538556,0.391767,0.382673
11.200000,5.089764,-0.129541,0.017634,0.820528,-0.008460,0.018592,30.804513,0.184273,7.859984,7.542272,0.391939,0.382782
11.233333,5.117130,-0.129333,0.018256,0.821373,-0.008534,0.018728,30.823325,0.185626,7.865854,7.545809,0.392106,0.382885
11.266667,5.144523,-0.129110,0.018883,0.822200,-0.008608,0.018864,30.841460,0.186990,7.871563,7.549167,0.392269,0.382983
11.300000,5.171944,-0.128872,0.019514,0.823008,-0.008683,0.019002,30.858917,0.188364,7.877112,7.552346,0.392426,0.383075
11.333333,5.199391,-0.128618,0.020150,0.823798,-0.008758,0.019141,30.875698,0.189750,7.882502,7.555347,0.392580,0.383163
11.366667,5.226864,-0.128349,0.020790,0.824570,-0.008834,0.019280,30.891802,0.191146,7.887731,7.558170,0.392728,0.383245
11.400000,5.254363,-0.128064,0.021435,0.825323,-0.008910,0.019421,30.907231,0.192553,7.892802,7.560814,0.392873,0.383322
11.433333,5.281886,-0.127764,0.022085,0.826058,-0.008986,0.019563,30.921985,0.193972,7.897714,7.563279,0.393012,0.383394
11.466667,5.309433,-0.127447,0.022739,0.826775,-0.009063,0.019706,30.936066,0.195402,7.902466,7.565566,0.393147,0.383460
11.500000,5.337003,-0.127115,0.023399,0.827473,-0.009141,0.019850,30.949473,0.196843,7.907061,7.567676,0.393277,0.383522
11.533333,5.364597,-0.126766,0.024063,0.828153,-0.009219,0.019995,30.962208,0.198296,7.911497,7.569607,0.393403,0.383578
11.566667,5.392212,-0.126400,0.024732,0.828815,-0.009297,0.020141,30.974272,0.199761,7.915776,7.571360,0.393525,0.383629
11.600000,5.419849,-0.126019,0.025405,0.829458,-0.009376,0.020289,30.985666,0.201237,7.919897,7.572936,0.393642,0.383675
11.633333,5.447507,-0.125621,0.026084,0.830083,-0.009455,0.020437,30.996390,0.202725,7.923861,7.574335,0.393754,0.383716
11.666667,5.475186,-0.125206,0.026768,0.830690,-0.009535,0.020587,31.006446,0.204225,7.927668,7.575556,0.393862,0.383751
11.700000,5.502884,-0.124774,0.027457,0.831278,-0.009615,0.020738,31.015835,0.205737,7.931318,7.576599,0.393965,0.383782
11.733333,5.530601,-0.124325,0.028150,0.831848,-0.009695,0.020890,31.024558,0.207261,7.934813,7.577466,0.394064,0.383807
11.766667,5.558336,-0.123859,0.028849,0.832400,-0.009776,0.021044,31.032616,0.208797,7.938151,7.578156,0.394159,0.383827
11.800000,5.586089,-0.123376,0.029553,0.832933,-0.009858,0.021198,31.040010,0.210346,7.941335,7.578670,0.394249,0.383842
11.833333,5.613860,-0.122875,0.030263,0.833449,-0.009940,0.021354,31.046742,0.211907,7.944363,7.579007,0.394335,0.383852
11.866667,5.641647,-0.122357,0.030977,0.833946,-0.010023,0.021511,31.052812,0.213480,7.947238,7.579169,0.394416,0.383856
11.900000,5.669450,-0.121821,0.031697,0.834424,-0.010106,0.021669,31.058223,0.215066,7.949957,7.579154,0.394493,0.383856
11.933333,5.697269,-0.121267,0.032422,0.834885,-0.010189,0.021828,31.062975,0.216665,7.952524,7.578964,0.394566,0.383850
11.966667,5.725102,-0.120695,0.033152,0.835327,-0.010273,0.021989,31.067070,0.218276,7.954937,7.578598,0.394634,0.383840
12.000000,5.752949,-0.120106,0.033887,0.835751,-0.010357,0.022151,31.070510,0.219901,7.957197,7.578058,0.394698,0.383824
12.033333,5.780810,-0.119498,0.034629,0.836157,-0.010442,0.022314,31.073295,0.221538,7.959305,7.577343,0.394758,0.383803
12.066667,5.808683,-0.118871,0.035375,0.836545,-0.010528,0.022479,31.075428,0.223189,7.961261,7.576453,0.394813,0.383777
12.100000,5.836569,-0.118227,0.036127,0.836915,-0.010614,0.022644,31.076910,0.224852,7.963066,7.575389,0.394864,0.383746
12.133333,5.864467,-0.117563,0.036885,0.837266,-0.010700,0.022812,31.077743,0.226529,7.964720,7.574152,0.394911,0.383710
12.166667,5.892375,-0.116881,0.037648,0.837600,-0.010787,0.022980,31.077927,0.228220,7.966223,7.572741,0.394953,0.383669
12.200000,5.920294,-0.116180,0.038417,0.837915,-0.010874,0.023150,31.077466,0.229924,7.967577,7.571156,0.394992,0.383623
12.233333,5.948222,-0.115460,0.039191,0.838213,-0.010962,0.023321,31.076361,0.231642,7.968781,7.569399,0.395026,0.383572
12.266667,5.976160,-0.114721,0.039971,0.838492,-0.011050,0.023493,31.074613,0.233373,7.969837,7.567470,0.395055,0.383516
12.300000,6.004107,-0.113962,0.040757,0.838754,-0.011139,0.023667,31.072224,0.235118,7.970744,7.565368,0.395081,0.383455
12.333333,6.032061,-0.113184,0.041549,0.838997,-0.011228,0.023842,31.069197,0.236878,7.971504,7.563094,0.395103,0.383389
12.366667,6.060022,-0.112387,0.042347,0.839223,-0.011318,0.024019,31.065533,0.238651,7.972117,7.560650,0.395120,0.383317
