t,tau_u_applied,tau_r_applied,T1_applied,T2_applied,real_x,real_y,real_psi,real_u,real_v,real_r
67.700000,89.735201,-3.008759,39.081525,50.653676,27.121694,17.323499,-0.317083,0.595219,0.020541,-0.095541
67.733333,89.680125,-3.014769,39.042429,50.637696,27.140744,17.317936,-0.320272,0.594815,0.020590,-0.095782
67.766667,89.625615,-3.020664,39.003839,50.621776,27.159764,17.312318,-0.323469,0.594414,0.020639,-0.096019
67.800000,89.571674,-3.026440,38.965759,50.605915,27.178753,17.306644,-0.326673,0.594017,0.020687,-0.096254
67.833333,89.518310,-3.032099,38.928196,50.590114,27.197713,17.300916,-0.329886,0.593623,0.020734,-0.096485
67.866667,89.465525,-3.037637,38.891153,50.574373,27.216642,17.295133,-0.333106,0.593233,0.020781,-0.096714
67.900000,89.413327,-3.043055,38.854635,50.558691,27.235541,17.289294,-0.336333,0.592846,0.020828,-0.096939
67.933333,89.361718,-3.048350,38.818648,50.543070,27.254409,17.283400,-0.339568,0.592463,0.020874,-0.097161
67.966667,89.310704,-3.053521,38.783196,50.527508,27.273246,17.277450,-0.342811,0.592083,0.020919,-0.097380
68.000000,89.260290,-3.058568,38.748284,50.512006,27.292053,17.271445,-0.346060,0.591707,0.020964,-0.097596
68.033333,89.210479,-3.063488,38.713916,50.496564,27.310828,17.265385,-0.349317,0.591334,0.021008,-0.097808
68.066667,89.161278,-3.068282,38.680096,50.481181,27.329573,17.259269,-0.352581,0.590966,0.021052,-0.098017
68.100000,89.112688,-3.072948,38.646829,50.465859,27.348287,17.253097,-0.355852,0.590601,0.021095,-0.098223
68.133333,89.064716,-3.077484,38.614120,50.450596,27.366970,17.246870,-0.359129,0.590239,0.021138,-0.098425
68.166667,89.017365,-3.081889,38.581972,50.435393,27.385621,17.240587,-0.362413,0.589882,0.021180,-0.098623
68.200000,88.970639,-3.086164,38.550389,50.420250,27.404241,17.234248,-0.365704,0.589528,0.021221,-0.098819
68.233333,88.924542,-3.090305,38.519376,50.405166,27.422830,17.227853,-0.369001,0.589179,0.021262,-0.099010
68.266667,88.879077,-3.094313,38.488936,50.390141,27.441387,17.221403,-0.372305,0.588833,0.021302,-0.099198
68.300000,88.834249,-3.098187,38.459073,50.375176,27.459912,17.214896,-0.375614,0.588491,0.021342,-0.099383
68.333333,88.790060,-3.101925,38.429790,50.360270,27.478406,17.208334,-0.378930,0.588153,0.021381,-0.099564
68.366667,88.746515,-3.105526,38.401092,50.345422,27.496868,17.201716,-0.382252,0.587819,0.021419,-0.099741
68.400000,88.703616,-3.108990,38.372982,50.330634,27.515298,17.195041,-0.385580,0.587489,0.021457,-0.099914
68.433333,88.661367,-3.112315,38.345463,50.315905,27.533696,17.188311,-0.388913,0.587164,0.021494,-0.100084
68.466667,88.619771,-3.115501,38.318538,50.301233,27.552062,17.181525,-0.392252,0.586842,0.021531,-0.100250
68.500000,88.578830,-3.118547,38.292210,50.286620,27.570396,17.174682,-0.395596,0.586524,0.021567,-0.100412
68.533333,88.538548,-3.121451,38.266483,50.272066,27.588698,17.167783,-0.398946,0.586211,0.021602,-0.100570
68.566667,88.498928,-3.124214,38.241359,50.257568,27.606967,17.160828,-0.402301,0.585901,0.021637,-0.100724
68.600000,88.459971,-3.126835,38.216842,50.243129,27.625204,17.153817,-0.405661,0.585596,0.021671,-0.100874
68.633333,88.421680,-3.129312,38.192933,50.228747,27.643409,17.146750,-0.409026,0.585296,0.021704,-0.101021
68.666667,88.384058,-3.131644,38.169636,50.214422,27.661580,17.139626,-0.412395,0.584999,0.021737,-0.101163
68.700000,88.347106,-3.133832,38.146953,50.200154,27.679719,17.132446,-0.415770,0.584706,0.021769,-0.101301
68.733333,88.310828,-3.135875,38.124886,50.185942,27.697826,17.125210,-0.419149,0.584418,0.021800,-0.101435
68.766667,88.275224,-3.137771,38.103437,50.171786,27.715899,17.117917,-0.422532,0.584135,0.021831,-0.101566
68.800000,88.240296,-3.139520,38.082610,50.157687,27.733940,17.110568,-0.425920,0.583855,0.021861,-0.101692
68.833333,88.206047,-3.141122,38.062404,50.143643,27.751948,17.103163,-0.429312,0.583580,0.021890,-0.101814
68.866667,88.172477,-3.142576,38.042823,50.129654,27.769922,17.095701,-0.432707,0.583309,0.021919,-0.101931
68.900000,88.139588,-3.143881,38.023868,50.115720,27.787863,17.088183,-0.436107,0.583043,0.021947,-0.102045
68.933333,88.107382,-3.145038,38.005541,50.101840,27.805771,17.080608,-0.439510,0.582781,0.021974,-0.102154
68.966667,88.075858,-3.146045,37.987843,50.088015,27.823646,17.072977,-0.442917,0.582524,0.022001,-0.102259
69.000000,88.045019,-3.146901,37.970776,50.074243,27.841487,17.065290,-0.446328,0.582271,0.022027,-0.102360
69.033333,88.014865,-3.147608,37.954341,50.060525,27.859295,17.057546,-0.449741,0.582022,0.022052,-0.102456
69.066667,87.985397,-3.148164,37.938538,50.046859,27.877070,17.049745,-0.453158,0.581778,0.022076,-0.102548
69.100000,87.956615,-3.148568,37.923369,50.033246,27.894810,17.041888,-0.456578,0.581538,0.022100,-0.102636
69.133333,87.928520,-3.148821,37.908835,50.019686,27.912517,17.033975,-0.460000,0.581303,0.022123,-0.102720
69.166667,87.901112,-3.148923,37.894936,50.006176,27.930190,17.026005,-0.463426,0.581073,0.022145,-0.102799
69.200000,87.874391,-3.148872,37.881673,49.992718,27.947829,17.017979,-0.466854,0.580847,0.022167,-0.102873
69.233333,87.848356,-3.148669,37.869046,49.979310,27.965434,17.009897,-0.470284,0.580625,0.022188,-0.102943
69.266667,87.823009,-3.148313,37.857056,49.965953,27.983005,17.001758,-0.473716,0.580408,0.022208,-0.103009
69.300000,87.798348,-3.147808,37.845698,49.952650,28.000542,16.993562,-0.477151,0.580196,0.022227,-0.103070
69.333333,87.774372,-3.147165,37.834945,49.939427,28.018045,16.985310,-0.480588,0.579988,0.022246,-0.103127
69.366667,87.751082,-3.146400,37.824772,49.926310,28.035514,16.977002,-0.484026,0.579784,0.022264,-0.103179
69.400000,87.728477,-3.145514,37.815172,49.913305,28.052948,16.968637,-0.487466,0.579586,0.022281,-0.103227
69.433333,87.706557,-3.144509,37.806145,49.900411,28.070348,16.960216,-0.490908,0.579391,0.022297,-0.103270
69.466667,87.685319,-3.143384,37.797691,49.887628,28.087713,16.951739,-0.494351,0.579202,0.022313,-0.103309
69.500000,87.664764,-3.142139,37.789807,49.874957,28.105044,16.943205,-0.497795,0.579017,0.022327,-0.103344
69.533333,87.644890,-3.140774,37.782494,49.862396,28.122340,16.934615,-0.501240,0.578836,0.022341,-0.103374
69.566667,87.625697,-3.139291,37.775750,49.849947,28.139602,16.925969,-0.504687,0.578661,0.022355,-0.103401
69.600000,87.607182,-3.137689,37.769573,49.837609,28.156829,16.917266,-0.508134,0.578489,0.022367,-0.103423
69.633333,87.589345,-3.135969,37.763962,49.825383,28.174021,16.908508,-0.511581,0.578323,0.022379,-0.103440
69.666667,87.572184,-3.134132,37.758915,49.813269,28.191178,16.899693,-0.515030,0.578160,0.022390,-0.103454
69.700000,87.555697,-3.132178,37.754429,49.801268,28.208300,16.890821,-0.518478,0.578003,0.022400,-0.103463
69.733333,87.539882,-3.130108,37.750503,49.789379,28.225387,16.881894,-0.521927,0.577850,0.022410,-0.103468
69.766667,87.524738,-3.127922,37.747135,49.777604,28.242439,16.872911,-0.525376,0.577702,0.022419,-0.103470
69.800000,87.510263,-3.125621,37.744321,49.765942,28.259456,16.863871,-0.528825,0.577558,0.022427,-0.103467
69.833333,87.496454,-3.123207,37.742059,49.754394,28.276437,16.854776,-0.532274,0.577418,0.022434,-0.103460
69.866667,87.483309,-3.120680,37.740348,49.742962,28.293384,16.845624,-0.535722,0.577284,0.022441,-0.103449
69.900000,87.470826,-3.118040,37.739183,49.731644,28.310295,16.836417,-0.539170,0.577154,0.022446,-0.103434
69.933333,87.459003,-3.115289,37.738562,49.720441,28.327170,16.827153,-0.542618,0.577028,0.022451,-0.103415
69.966667,87.447836,-3.112427,37.738481,49.709355,28.344011,16.817834,-0.546065,0.576907,0.022456,-0.103393
70.000000,87.437324,-3.109456,37.738939,49.698385,28.360815,16.808459,-0.549511,0.576790,0.022459,-0.103366
70.033333,87.427463,-3.106377,37.739930,49.687533,28.377584,16.799028,-0.552956,0.576678,0.022462,-0.103335
70.066667,87.418250,-3.103190,37.741453,49.676797,28.394318,16.789542,-0.556400,0.576571,0.022464,-0.103301
70.100000,87.409683,-3.099896,37.743503,49.666180,28.411015,16.780000,-0.559842,0.576468,0.022466,-0.103263
70.133333,87.401758,-3.096497,37.746077,49.655681,28.427677,16.770402,-0.563284,0.576369,0.022466,-0.103221
70.166667,87.394472,-3.092993,37.749172,49.645300,28.444303,16.760749,-0.566724,0.576275,0.022466,-0.103175
70.200000,87.387822,-3.089387,37.752783,49.635039,28.460893,16.751040,-0.570162,0.576185,0.022466,-0.103125
70.233333,87.381804,-3.085678,37.756906,49.624897,28.477448,16.741276,-0.573598,0.576100,0.022464,-0.103072
70.266667,87.376415,-3.081868,37.761539,49.614876,28.493966,16.731456,-0.577033,0.576019,0.022462,-0.103015
70.300000,87.371650,-3.077957,37.766676,49.604974,28.510448,16.721581,-0.580466,0.575943,0.022459,-0.102955
70.333333,87.367508,-3.073948,37.772315,49.595193,28.526894,16.711651,-0.583897,0.575870,0.022456,-0.102890
70.366667,87.363982,-3.069842,37.778449,49.585533,28.543304,16.701666,-0.587325,0.575803,0.022451,-0.102823
70.400000,87.361071,-3.065639,37.785077,49.575994,28.559678,16.691626,-0.590752,0.575739,0.022446,-0.102751
70.433333,87.358769,-3.061340,37.792192,49.566577,28.576015,16.681530,-0.594175,0.575680,0.022441,-0.102676
70.466667,87.357072,-3.056947,37.799791,49.557281,28.592316,16.671380,-0.597597,0.575625,0.022435,-0.102598
70.500000,87.355976,-3.052462,37.807869,49.548107,28.608581,16.661175,-0.601015,0.575575,0.022428,-0.102516
70.533333,87.355478,-3.047885,37.816422,49.539055,28.624809,16.650915,-0.604431,0.575529,0.022420,-0.102431
70.566667,87.355572,-3.043217,37.825446,49.530126,28.641001,16.640600,-0.607844,0.575487,0.022412,-0.102342
70.600000,87.356253,-3.038460,37.834934,49.521319,28.657156,16.630231,-0.611254,0.575449,0.022403,-0.102250
70.633333,87.357518,-3.033615,37.844884,49.512634,28.673275,16.619807,-0.614660,0.575415,0.022393,-0.102155
70.666667,87.359362,-3.028683,37.855290,49.504072,28.689357,16.609328,-0.618064,0.575386,0.022383,-0.102056
70.700000,87.361780,-3.023666,37.866147,49.495633,28.705402,16.598795,-0.621464,0.575361,0.022372,-0.101954
70.733333,87.364766,-3.018565,37.877450,49.487316,28.721411,16.588208,-0.624861,0.575339,0.022361,-0.101849
70.766667,87.368317,-3.013381,37.889195,49.479122,28.737382,16.577567,-0.628254,0.575322,0.022348,-0.101741
70.800000,87.372427,-3.008115,37.901376,49.471051,28.753317,16.566871,-0.631643,0.575309,0.022336,-0.101629
70.833333,87.377091,-3.002769,37.913989,49.463102,28.769216,16.556122,-0.635029,0.575300,0.022322,-0.101514
70.866667,87.382303,-2.997344,37.927028,49.455275,28.785077,16.545318,-0.638411,0.575295,0.022308,-0.101396
70.900000,87.388059,-2.991842,37.940488,49.447571,28.800901,16.534461,-0.641789,0.575294,0.022293,-0.101276
70.933333,87.394353,-2.986263,37.954364,49.439989,28.816688,16.523549,-0.645163,0.575297,0.022278,-0.101152
70.966667,87.401180,-2.980608,37.968651,49.432529,28.832438,16.512585,-0.648532,0.575304,0.022262,-0.101025
71.000000,87.408534,-2.974881,37.983343,49.425191,28.848151,16.501566,-0.651897,0.575314,0.022246,-0.100895
71.033333,87.416410,-2.969080,37.998436,49.417975,28.863827,16.490494,-0.655258,0.575329,0.022229,-0.100762
71.066667,87.424802,-2.963209,38.013923,49.410879,28.879466,16.479369,-0.658615,0.575347,0.022211,-0.100626
71.100000,87.433704,-2.957267,38.029799,49.403905,28.895067,16.468190,-0.661967,0.575369,0.022193,-0.100488
71.133333,87.443110,-2.951258,38.046060,49.397051,28.910632,16.456958,-0.665314,0.575395,0.022174,-0.100347
71.166667,87.453015,-2.945181,38.062698,49.390317,28.926158,16.445673,-0.668656,0.575425,0.022155,-0.100202
71.200000,87.463413,-2.939038,38.079710,49.383703,28.941648,16.434336,-0.671994,0.575458,0.022135,-0.100056
71.233333,87.474297,-2.932831,38.097089,49.377208,28.957100,16.422945,-0.675327,0.575495,0.022114,-0.099906
71.266667,87.485662,-2.926561,38.114830,49.370833,28.972515,16.411502,-0.678654,0.575535,0.022093,-0.099754
