t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,x_real,y_real,psi_real,u_real,v_real,r_real,tau_u_plan,tau_r_plan,T1_plan,T2_plan
76.466666667,30.895433660,14.081416265,-1.111144120,0.596580639,0.015536351,-0.065574830,30.891032950,14.076958352,-1.110940868,0.596559790,0.015606359,-0.065693810,90.559069196,-1.856146325,41.710022434,48.849046762
76.500000000,30.904700366,14.063813071,-1.113326979,0.596614989,0.015494597,-0.065400566,30.900304993,14.059358652,-1.113127716,0.596595873,0.015564371,-0.065518753,90.558676354,-1.851688360,41.718399023,48.840277331
76.533333333,30.913927909,14.046188128,-1.115504052,0.596645937,0.015453023,-0.065227706,30.909537828,14.041737101,-1.115308753,0.596628568,0.015522564,-0.065345095,90.557727216,-1.847281585,41.726399021,48.831328195
76.566666667,30.923116295,14.028541682,-1.117675386,0.596673452,0.015411634,-0.065056258,30.918731462,14.024093943,-1.117484024,0.596657845,0.015480941,-0.065172845,90.556217879,-1.842926198,41.734020098,48.822197781
76.600000000,30.932265530,14.010873978,-1.119841030,0.596697505,0.015370430,-0.064886230,30.927885903,14.006429425,-1.119653578,0.596683676,0.015439503,-0.065002012,90.554144495,-1.838622392,41.741259955,48.812884540
76.633333333,30.941375622,13.993185262,-1.122001030,0.596718069,0.015329415,-0.064717632,30.937001155,13.988743791,-1.121817462,0.596706031,0.015398254,-0.064832604,90.551503270,-1.834370361,41.748116325,48.803386945
76.666666667,30.950446576,13.975475779,-1.124155435,0.596735115,0.015288592,-0.064550472,30.946077228,13.971037287,-1.123975722,0.596724882,0.015357196,-0.064664630,90.548290463,-1.830170297,41.754586968,48.793703495
76.700000000,30.959478399,13.957745775,-1.126304291,0.596748615,0.015247961,-0.064384757,30.955114127,13.953310160,-1.126128408,0.596740202,0.015316330,-0.064498097,90.544502390,-1.826022389,41.760669678,48.783832712
76.733333333,30.968471099,13.939995497,-1.128447649,0.596758541,0.015207526,-0.064220495,30.964111858,13.935562655,-1.128275567,0.596751962,0.015275660,-0.064333015,90.540135420,-1.821926825,41.766362278,48.773773142
76.766666667,30.977424681,13.922225189,-1.130585555,0.596764868,0.015167288,-0.064057696,30.973070430,13.917795019,-1.130417248,0.596760135,0.015235187,-0.064169391,90.535185978,-1.817883792,41.771662620,48.763523357
76.800000000,30.986339152,13.904435100,-1.132718060,0.596767566,0.015127250,-0.063896367,30.981989850,13.900007498,-1.132553499,0.596764694,0.015194914,-0.064007233,90.529650543,-1.813893475,41.776568588,48.753081955
76.833333333,30.995214520,13.886625475,-1.134845212,0.596766612,0.015087414,-0.063736516,30.990870123,13.882200339,-1.134684370,0.596765612,0.015154843,-0.063846549,90.523525651,-1.809956060,41.781078095,48.742447555
76.866666667,31.004050791,13.868796561,-1.136967060,0.596761977,0.015047783,-0.063578150,30.999711257,13.864373788,-1.136809910,0.596762864,0.015114975,-0.063687347,90.516807891,-1.806071728,41.785189085,48.731618806
76.900000000,31.012847972,13.850948604,-1.139083655,0.596753637,0.015008358,-0.063421278,31.008513260,13.846528092,-1.138930168,0.596756424,0.015075314,-0.063529635,90.509493909,-1.802240661,41.788899529,48.720594380
76.933333333,31.021606070,13.833081852,-1.141195046,0.596741566,0.014969141,-0.063265907,31.017276138,13.828663498,-1.141045194,0.596746265,0.015035862,-0.063373420,90.501580406,-1.798463041,41.792207431,48.709372975
76.966666667,31.030325092,13.815196552,-1.143301283,0.596725739,0.014930135,-0.063112044,31.025999900,13.810780254,-1.143155039,0.596732363,0.014996620,-0.063218711,90.493064139,-1.794739048,41.795110823,48.697953315
77.000000000,31.039005045,13.797292951,-1.145402417,0.596706132,0.014891342,-0.062959697,31.034684551,13.792878606,-1.145259752,0.596714693,0.014957590,-0.063065514,90.483941919,-1.791068860,41.797607767,48.686334152
77.033333333,31.047645936,13.779371295,-1.147498499,0.596682720,0.014852763,-0.062808875,31.043330099,13.774958803,-1.147359384,0.596693231,0.014918776,-0.062913837,90.474210615,-1.787452656,41.799696354,48.674514261
77.066666667,31.056247773,13.761431833,-1.149589579,0.596655479,0.014814402,-0.062659583,31.051936552,13.757021090,-1.149453986,0.596667951,0.014880178,-0.062763688,90.463867151,-1.783890613,41.801374704,48.662492447
77.100000000,31.064810561,13.743474812,-1.151675708,0.596624386,0.014776259,-0.062511829,31.060503917,13.739065716,-1.151543609,0.596638832,0.014841799,-0.062615075,90.452908507,-1.780382909,41.802640967,48.650267540
77.133333333,31.073334309,13.725500480,-1.153756939,0.596589418,0.014738337,-0.062365621,31.069032201,13.721092929,-1.153628303,0.596605848,0.014803641,-0.062468003,90.441331718,-1.776929719,41.803493322,48.637838397
77.166666667,31.081819023,13.707509083,-1.155833321,0.596550551,0.014700639,-0.062220966,31.077521412,13.703102976,-1.155708122,0.596568978,0.014765706,-0.062322481,90.429133878,-1.773531221,41.803929976,48.625203901
77.200000000,31.090264711,13.689500869,-1.157904909,0.596507764,0.014663165,-0.062077871,31.085971557,13.685096105,-1.157783116,0.596528198,0.014727996,-0.062178515,90.416312133,-1.770187588,41.803949167,48.612362966
77.233333333,31.098671379,13.671476087,-1.159971753,0.596461034,0.014625918,-0.061936343,31.094382644,13.667072564,-1.159853338,0.596483487,0.014690513,-0.062036114,90.402863690,-1.766898996,41.803549160,48.599314530
77.266666667,31.107039036,13.653434984,-1.162033905,0.596410340,0.014588900,-0.061796389,31.102754679,13.649032600,-1.161918839,0.596434822,0.014653259,-0.061895283,90.388785809,-1.763665621,41.802728249,48.586057560
77.300000000,31.115367687,13.635377808,-1.164091420,0.596355660,0.014552113,-0.061658017,31.111087671,13.630976462,-1.163979673,0.596382182,0.014616236,-0.061756031,90.374075809,-1.760487636,41.801484758,48.572591051
77.333333333,31.123657341,13.617304806,-1.166144348,0.596296973,0.014515558,-0.061521232,31.119381626,13.612904396,-1.166035892,0.596325546,0.014579445,-0.061618363,90.358731062,-1.757365217,41.799817037,48.558914025
77.366666667,31.131908004,13.599216227,-1.168192744,0.596234259,0.014479238,-0.061386042,31.127636552,13.594816653,-1.168087548,0.596264893,0.014542889,-0.061482287,90.342749002,-1.754298538,41.797723467,48.545025534
77.400000000,31.140119684,13.581112318,-1.170236661,0.596167497,0.014443155,-0.061252454,31.135852458,13.576713478,-1.170134696,0.596200202,0.014506570,-0.061347811,90.326127114,-1.751287772,41.795202456,48.530924658
77.433333333,31.148292387,13.562993327,-1.172276151,0.596096668,0.014407310,-0.061120475,31.144029349,13.558595121,-1.172177388,0.596131453,0.014470490,-0.061214939,90.308862944,-1.748333096,41.792252441,48.516610503
77.466666667,31.156426122,13.544859502,-1.174311270,0.596021752,0.014371705,-0.060990112,31.152167234,13.540461829,-1.174215678,0.596058628,0.014434649,-0.061083680,90.290954094,-1.745434683,41.788871887,48.502082207
77.500000000,31.164520895,13.526711091,-1.176342071,0.595942729,0.014336342,-0.060861370,31.160266119,13.522313851,-1.176249620,0.595981706,0.014399051,-0.060954041,90.272398221,-1.742592709,41.785059286,48.487338935
77.533333333,31.172576712,13.508548342,-1.178368607,0.595859582,0.014301223,-0.060734258,31.168326013,13.504151433,-1.178279268,0.595900668,0.014363697,-0.060826027,90.253193042,-1.739807348,41.780813159,48.472379882
77.566666667,31.180593583,13.490371502,-1.180390934,0.595772291,0.014266350,-0.060608781,31.176346923,13.485974825,-1.180304677,0.595815496,0.014328589,-0.060699647,90.233336328,-1.737078776,41.776132056,48.457204272
77.600000000,31.188571513,13.472180820,-1.182409106,0.595680839,0.014231724,-0.060484947,31.184328856,13.467784274,-1.182325900,0.595726172,0.014293729,-0.060574905,90.212825911,-1.734407169,41.771014553,48.441811358
77.633333333,31.196510509,13.453976543,-1.184423178,0.595585208,0.014197348,-0.060362762,31.192271819,13.449580028,-1.184342993,0.595632678,0.014259118,-0.060451810,90.191659677,-1.731792704,41.765459254,48.426200423
77.666666667,31.204410579,13.435758918,-1.186433206,0.595485381,0.014163222,-0.060242232,31.200175821,13.431362335,-1.186356011,0.595534996,0.014224758,-0.060330367,90.169835570,-1.729235556,41.759464792,48.410370778
77.700000000,31.212271730,13.417528194,-1.188439243,0.595381341,0.014129350,-0.060123365,31.208040867,13.413131443,-1.188365009,0.595433109,0.014190652,-0.060210584,90.147351593,-1.726735904,41.753029827,48.394321766
77.733333333,31.220093968,13.399284617,-1.190441347,0.595273071,0.014095732,-0.060006166,31.215866967,13.394887599,-1.190370042,0.595327002,0.014156800,-0.060092467,90.124205805,-1.724293926,41.746153045,48.378052760
77.766666667,31.227877302,13.381028437,-1.192439572,0.595160556,0.014062370,-0.059890643,31.223654125,13.376631051,-1.192371165,0.595216656,0.014123204,-0.059976022,90.100396322,-1.721909800,41.738833162,48.361563161
77.800000000,31.235621736,13.362759899,-1.194433974,0.595043779,0.014029266,-0.059776802,31.231402351,13.358362047,-1.194368436,0.595102057,0.014089867,-0.059861256,90.075921320,-1.719583705,41.731068919,48.344852401
77.833333333,31.243327280,13.344479251,-1.196424611,0.594922725,0.013996422,-0.059664649,31.239111651,13.340080833,-1.196361910,0.594983188,0.014056790,-0.059748176,90.050779031,-1.717315823,41.722859087,48.327919944
77.866666667,31.250993938,13.326186741,-1.198411537,0.594797379,0.013963839,-0.059554191,31.246782033,13.321787659,-1.198351642,0.594860035,0.014023975,-0.059636788,90.024967743,-1.715106334,41.714202460,48.310765283
77.900000000,31.258621720,13.307882615,-1.200394810,0.594667727,0.013931519,-0.059445435,31.254413503,13.303482770,-1.200337691,0.594732583,0.013991422,-0.059527099,89.998485806,-1.712955420,41.705097865,48.293387942
77.933333333,31.266210630,13.289567121,-1.202374487,0.594533753,0.013899464,-0.059338386,31.262006069,13.285166414,-1.202320111,0.594600817,0.013959135,-0.059419115,89.971331625,-1.710863264,41.695544150,48.275787475
77.966666667,31.273760675,13.271240506,-1.204350624,0.594395445,0.013867675,-0.059233052,31.269559737,13.266838839,-1.204298961,0.594464723,0.013927115,-0.059312843,89.943503663,-1.708830051,41.685540195,48.257963469
78.000000000,31.281271864,13.252903016,-1.206323280,0.594252789,0.013836154,-0.059129439,31.277074515,13.248500291,-1.206274298,0.594324288,0.013895363,-0.059208288,89.915000442,-1.706855965,41.675084903,48.239915539
78.033333333,31.288744201,13.234554898,-1.208292510,0.594105771,0.013804902,-0.059027554,31.284550410,13.230151016,-1.208246179,0.594179498,0.013863880,-0.059105459,89.885820542,-1.704941193,41.664177207,48.221643335
78.066666667,31.296177694,13.216196398,-1.210258374,0.593954380,0.013773922,-0.058927403,31.291987428,13.211791263,-1.210214661,0.594030340,0.013832669,-0.059004361,89.855962599,-1.703085922,41.652816065,48.203146535
78.100000000,31.303572349,13.197827763,-1.212220929,0.593798602,0.013743215,-0.058828992,31.299385576,13.193421276,-1.212179802,0.593876801,0.013801732,-0.058905000,89.825425311,-1.701290341,41.641000462,48.184424849
78.133333333,31.310928173,13.179449239,-1.214180232,0.593638425,0.013712782,-0.058732328,31.306744861,13.175041303,-1.214141661,0.593718870,0.013771069,-0.058807383,89.794207431,-1.699554639,41.628729410,48.165478021
78.166666667,31.318245171,13.161061073,-1.216136343,0.593473838,0.013682624,-0.058637417,31.314065290,13.156651590,-1.216100295,0.593556535,0.013740683,-0.058711517,89.762307771,-1.697879008,41.616001947,48.146305824
78.200000000,31.325523351,13.142663509,-1.218089320,0.593304830,0.013652745,-0.058544266,31.321346870,13.138252383,-1.218055763,0.593389784,0.013710574,-0.058617409,89.729725203,-1.696263640,41.602817139,48.126908063
78.233333333,31.332762719,13.124256794,-1.220039222,0.593131390,0.013623144,-0.058452882,31.328589606,13.119843928,-1.220008125,0.593218606,0.013680745,-0.058525064,89.696458655,-1.694708730,41.589174077,48.107284577
78.266666667,31.339963280,13.105841173,-1.221986108,0.592953508,0.013593824,-0.058363271,31.335793506,13.101426470,-1.221957437,0.593042991,0.013651197,-0.058434489,89.662507115,-1.693214472,41.575071880,48.087435235
78.300000000,31.347125041,13.087416892,-1.223930036,0.592771172,0.013564786,-0.058275439,31.342958576,13.083000255,-1.223903761,0.592862928,0.013621931,-0.058345691,89.627869630,-1.691781064,41.560509691,48.067359939
78.333333333,31.354248008,13.068984194,-1.225871067,0.592584375,0.013536031,-0.058189394,31.350084822,13.064565529,-1.225847154,0.592678408,0.013592950,-0.058258676,89.592545304,-1.690408704,41.545486682,48.047058622
78.366666667,31.361332187,13.050543327,-1.227809260,0.592393105,0.013507562,-0.058105141,31.357172250,13.046122536,-1.227787678,0.592489420,0.013564254,-0.058173451,89.556533301,-1.689097592,41.530002050,48.026531251
78.400000000,31.368377583,13.032094533,-1.229744675,0.592197355,0.013479380,-0.058022687,31.364220868,13.027671521,-1.229725390,0.592295956,0.013535846,-0.058090022,89.519832843,-1.687847930,41.514055017,48.005777826
78.433333333,31.375384203,13.013638058,-1.231677372,0.591997116,0.013451485,-0.057942039,31.371230680,13.009212729,-1.231660352,0.592098007,0.013507726,-0.058008397,89.482443212,-1.686659921,41.497644835,47.984798377
78.466666667,31.382352052,12.995174145,-1.233607411,0.591792379,0.013423880,-0.057863203,31.378201692,12.990746404,-1.233592624,0.591895565,0.013479896,-0.057928581,89.444363746,-1.685533770,41.480770777,47.963592969
78.500000000,31.389281135,12.976703038,-1.235534853,0.591583137,0.013396567,-0.057786187,31.385133912,12.972272791,-1.235522266,0.591688621,0.013452358,-0.057850581,89.405593845,-1.684469683,41.463432148,47.942161698
78.533333333,31.396171459,12.958224982,-1.237459758,0.591369383,0.013369545,-0.057710996,31.392027344,12.953792133,-1.237449338,0.591477169,0.013425113,-0.057774404,89.366132968,-1.683467869,41.445628273,47.920504694
78.566666667,31.403023028,12.939740220,-1.239382188,0.591151109,0.013342818,-0.057637637,31.398881994,12.935304674,-1.239373902,0.591261200,0.013398162,-0.057700056,89.325980630,-1.682528539,41.427358509,47.898622121
78.600000000,31.409835848,12.921248994,-1.241302204,0.590928309,0.013316386,-0.057566117,31.405697869,12.916810658,-1.241296019,0.591040708,0.013371508,-0.057627545,89.285136408,-1.681651905,41.408622234,47.876514174
78.633333333,31.416609924,12.902751548,-1.243219867,0.590700976,0.013290252,-0.057496444,31.412474972,12.898310327,-1.243215750,0.590815687,0.013345150,-0.057556876,89.243599937,-1.680838179,41.389418855,47.854181082
78.666666667,31.423345261,12.884248124,-1.245135239,0.590469105,0.013264415,-0.057428622,31.419213311,12.879803925,-1.245133156,0.590586130,0.013319092,-0.057488058,89.201370911,-1.680087579,41.369747803,47.831623108
78.700000000,31.430041864,12.865738965,-1.247048381,0.590232691,0.013238878,-0.057362660,31.425912890,12.861291694,-1.247048300,0.590352032,0.013293334,-0.057421095,89.158449085,-1.679400322,41.349608538,47.808840547
78.733333333,31.436699738,12.847224312,-1.248959356,0.589991727,0.013213642,-0.057298564,31.432573714,12.842773875,-1.248961242,0.590113388,0.013267878,-0.057355996,89.114834272,-1.678776628,41.329000544,47.785833728
78.766666667,31.443318888,12.828704408,-1.250868226,0.589746210,0.013188709,-0.057236341,31.439195789,12.824250712,-1.250872047,0.589870192,0.013242725,-0.057292767,89.070526343,-1.678216718,41.307923329,47.762603014
78.800000000,31.449899318,12.810179493,-1.252775053,0.589496135,0.013164080,-0.057175998,31.445779119,12.805722446,-1.252780775,0.589622441,0.013217876,-0.057231415,89.025525232,-1.677720817,41.286376430,47.739148802
78.833333333,31.456441033,12.791649808,-1.254679901,0.589241499,0.013139755,-0.057117542,31.452323710,12.787189318,-1.254687490,0.589370129,0.013193334,-0.057171947,88.979830931,-1.677289149,41.264359409,47.715471522
78.866666667,31.462944037,12.773115595,-1.256582833,0.588982297,0.013115738,-0.057060979,31.458829566,12.768651569,-1.256592254,0.589113254,0.013169098,-0.057114369,88.933443490,-1.676921944,41.241871854,47.691571637
78.900000000,31.469408335,12.754577094,-1.258483911,0.588718526,0.013092029,-0.057006316,31.465296691,12.750109440,-1.258495132,0.588851812,0.013145172,-0.057058689,88.886363021,-1.676619430,41.218913377,47.667449645
78.933333333,31.475833930,12.736034544,-1.260383199,0.588450184,0.013068629,-0.056953562,31.471725091,12.731563170,-1.260396185,0.588585800,0.013121555,-0.057004913,88.838589696,-1.676381840,41.195483618,47.643106078
78.966666667,31.482220826,12.717488186,-1.262280761,0.588177269,0.013045539,-0.056902722,31.478114769,12.713013001,-1.262295478,0.588315215,0.013098250,-0.056953050,88.790123744,-1.676209407,41.171582242,47.618541502
79.000000000,31.488569029,12.698938258,-1.264176660,0.587899778,0.013022762,-0.056853804,31.484465731,12.694459171,-1.264193074,0.588040056,0.013075257,-0.056903105,88.740965458,-1.676102370,41.147208941,47.593756516
79.033333333,31.494878540,12.680385000,-1.266070962,0.587617710,0.013000298,-0.056806814,31.490777979,12.675901920,-1.266089038,0.587760320,0.013052579,-0.056855086,88.691115187,-1.676060964,41.122363432,47.568751756
