t,x,y,psi,u,v,r,tau_u,tau_r,T1_plan,T2_plan,jx,jy
68.566666667,27.607034584,17.168453453,-0.405334632,0.585746866,0.021623647,-0.100885999,88.499019326,-3.126609449,38.236799183,50.262220143,-0.002339570,-0.000694061
68.600000000,27.625245314,17.161388521,-0.408699956,0.585443950,0.021656743,-0.101032015,88.460059987,-3.129151589,38.212430784,50.247629203,-0.002323048,-0.000647629
68.633333333,27.643423389,17.154267302,-0.412070081,0.585145266,0.021689183,-0.101174029,88.421766842,-3.131549796,38.188672274,50.233094568,-0.002306461,-0.000600944
68.666666667,27.661568725,17.147089773,-0.415444871,0.584850840,0.021720961,-0.101312010,88.384142200,-3.133803346,38.165526204,50.218615996,-0.002289809,-0.000554003
68.700000000,27.679681235,17.139855913,-0.418824191,0.584560693,0.021752073,-0.101445928,88.347188241,-3.135911540,38.142995004,50.204193237,-0.002273092,-0.000506808
68.733333333,27.697760835,17.132565702,-0.422207907,0.584274848,0.021782513,-0.101575752,88.310907014,-3.137873710,38.121080987,50.189826026,-0.002256310,-0.000459358
68.766666667,27.715807442,17.125219121,-0.425595880,0.583993327,0.021812276,-0.101701452,88.275300433,-3.139689213,38.099786345,50.175514088,-0.002239462,-0.000411654
68.800000000,27.733820971,17.117816156,-0.428987973,0.583716151,0.021841358,-0.101823000,88.240370281,-3.141357436,38.079113147,50.161257134,-0.002222550,-0.000363695
68.833333333,27.751801341,17.110356791,-0.432384047,0.583443339,0.021869755,-0.101940368,88.206118207,-3.142877795,38.059063343,50.147054864,-0.002205573,-0.000315481
68.866666667,27.769748470,17.102841014,-0.435783963,0.583174911,0.021897460,-0.102053528,88.172545721,-3.144249735,38.039638755,50.132906965,-0.002188531,-0.000267013
68.900000000,27.787662275,17.095268815,-0.439187579,0.582910885,0.021924471,-0.102162453,88.139654198,-3.145472728,38.020841084,50.118813113,-0.002171423,-0.000218290
68.933333333,27.805542677,17.087640183,-0.442594754,0.582651279,0.021950781,-0.102267117,88.107444873,-3.146546277,38.002671903,50.104772970,-0.002154251,-0.000169313
68.966666667,27.823389595,17.079955113,-0.446005345,0.582396110,0.021976388,-0.102367495,88.075918845,-3.147469917,37.985132659,50.090786186,-0.002137014,-0.000120081
69.000000000,27.841202949,17.072213598,-0.449419209,0.582145392,0.022001285,-0.102463561,88.045077068,-3.148243209,37.968224670,50.076852398,-0.002119711,-0.000070594
69.033333333,27.858982662,17.064415636,-0.452836202,0.581899142,0.022025470,-0.102555292,88.014920358,-3.148865747,37.951949128,50.062971230,-0.002102344,-0.000020853
69.066666667,27.876728654,17.056561224,-0.456256180,0.581657372,0.022048937,-0.102642664,87.985449385,-3.149337153,37.936307091,50.049142294,-0.002084912,0.000029143
69.100000000,27.894440849,17.048650362,-0.459678995,0.581420097,0.022071683,-0.102725655,87.956664679,-3.149657081,37.921299492,50.035365187,-0.002067414,0.000079394
69.133333333,27.912119168,17.040683053,-0.463104503,0.581187329,0.022093703,-0.102804243,87.928566621,-3.149825215,37.906927129,50.021639493,-0.002049852,0.000129899
69.166666667,27.929763537,17.032659301,-0.466532556,0.580959078,0.022114994,-0.102878407,87.901155451,-3.149841270,37.893190669,50.007964782,-0.002032225,0.000180659
69.200000000,27.947373879,17.024579111,-0.469963006,0.580735356,0.022135551,-0.102948127,87.874431258,-3.149704991,37.880090646,49.994340611,-0.002014532,0.000231673
69.233333333,27.964950120,17.016442491,-0.473395704,0.580516172,0.022155370,-0.103013383,87.848393985,-3.149416155,37.867627464,49.980766521,-0.001996775,0.000282942
69.266666667,27.982492184,17.008249450,-0.476830502,0.580301534,0.022174448,-0.103074156,87.823043427,-3.148974664,37.855801206,49.967242221,-0.001978952,0.000334466
69.300000000,28.000000000,17.000000000,-0.480267249,0.580091451,0.022192781,-0.103130429,87.798379230,-3.148382947,37.844607025,49.953772205,-0.001961065,0.000386244
69.333333333,28.017473493,16.991694154,-0.483705796,0.579885929,0.022210366,-0.103182196,87.774400931,-3.147655025,37.834017726,49.940383205,-0.001943182,0.000438043
69.366666667,28.034912591,16.983331928,-0.487145994,0.579684974,0.022227199,-0.103229492,87.751108056,-3.146805746,37.824004517,49.927103539,-0.001925374,0.000489628
69.400000000,28.052317223,16.974913338,-0.490587693,0.579488590,0.022243277,-0.103272364,87.728500044,-3.145837831,37.814561885,49.913938159,-0.001907641,0.000541000
69.433333333,28.069687318,16.966438404,-0.494030747,0.579296783,0.022258600,-0.103310853,87.706576207,-3.144751166,37.805689708,49.900886499,-0.001889982,0.000592158
69.466666667,28.087022805,16.957907147,-0.497475010,0.579109554,0.022273166,-0.103344999,87.685335736,-3.143545755,37.797387570,49.887948166,-0.001872397,0.000643103
69.500000000,28.104323615,16.949319589,-0.500920340,0.578926907,0.022286973,-0.103374837,87.664777696,-3.142221712,37.789654786,49.875122910,-0.001854887,0.000693833
69.533333333,28.121589678,16.940675756,-0.504366591,0.578748843,0.022300024,-0.103400404,87.644901031,-3.140779250,37.782490419,49.862410612,-0.001837451,0.000744351
69.566666667,28.138820927,16.931975674,-0.507813623,0.578575362,0.022312316,-0.103421730,87.625704562,-3.139218670,37.775893301,49.849811261,-0.001820090,0.000794654
69.600000000,28.156017293,16.923219371,-0.511261295,0.578406464,0.022323852,-0.103438849,87.607186989,-3.137540351,37.769862049,49.837324940,-0.001802804,0.000844744
69.633333333,28.173178710,16.914406878,-0.514709468,0.578242148,0.022334632,-0.103451790,87.589346893,-3.135744749,37.764395083,49.824951810,-0.001785592,0.000894620
69.666666667,28.190305111,16.905538227,-0.518158001,0.578082412,0.022344657,-0.103460583,87.572182733,-3.133832383,37.759490630,49.812692103,-0.001768454,0.000944283
69.700000000,28.207396430,16.896613452,-0.521606758,0.577927253,0.022353930,-0.103465256,87.555692852,-3.131803833,37.755146748,49.800546104,-0.001751392,0.000993732
69.733333333,28.224452602,16.887632589,-0.525055602,0.577776667,0.022362452,-0.103465837,87.539875472,-3.129659734,37.751361324,49.788514147,-0.001734403,0.001042968
69.766666667,28.241473562,16.878595676,-0.528504396,0.577630650,0.022370225,-0.103462354,87.524728700,-3.127400773,37.748132094,49.776596606,-0.001717489,0.001091990
69.800000000,28.258459247,16.869502752,-0.531953006,0.577489197,0.022377252,-0.103454833,87.510250526,-3.125027682,37.745456644,49.764793882,-0.001700650,0.001140798
69.833333333,28.275409594,16.860353858,-0.535401298,0.577352300,0.022383536,-0.103443303,87.496438826,-3.122541236,37.743332421,49.753106405,-0.001683885,0.001189392
69.866666667,28.292324538,16.851149038,-0.538849138,0.577219954,0.022389078,-0.103427789,87.483291358,-3.119942249,37.741756738,49.741534620,-0.001667194,0.001237773
69.900000000,28.309204020,16.841888337,-0.542296394,0.577092150,0.022393882,-0.103408319,87.470805770,-3.117231573,37.740726783,49.730078987,-0.001650578,0.001285941
69.933333333,28.326047976,16.832571802,-0.545742935,0.576968880,0.022397952,-0.103384918,87.458979595,-3.114410092,37.740239621,49.718739974,-0.001634037,0.001333895
69.966666667,28.342856347,16.823199480,-0.549188630,0.576850134,0.022401290,-0.103357615,87.447810256,-3.111478721,37.740292202,49.707518053,-0.001617570,0.001381635
70.000000000,28.359629071,16.813771423,-0.552633350,0.576735902,0.022403899,-0.103326435,87.437295063,-3.108438407,37.740881364,49.696413698,-0.001601178,0.001429161
70.033333333,28.376366091,16.804287682,-0.556076965,0.576626173,0.022405784,-0.103291407,87.427431217,-3.105290121,37.742003837,49.685427380,-0.001584860,0.001476474
70.066666667,28.393067345,16.794748311,-0.559519348,0.576520935,0.022406947,-0.103252557,87.418215812,-3.102034862,37.743656249,49.674559563,-0.001568616,0.001523573
70.100000000,28.409732777,16.785153365,-0.562960372,0.576420175,0.022407393,-0.103209913,87.409645832,-3.098673650,37.745835127,49.663810704,-0.001552448,0.001570459
70.133333333,28.426362328,16.775502903,-0.566399911,0.576323881,0.022407125,-0.103163503,87.401718154,-3.095207530,37.748536903,49.653181251,-0.001536353,0.001617131
70.166666667,28.442955940,16.765796982,-0.569837839,0.576232037,0.022406148,-0.103113355,87.394429549,-3.091637568,37.751757914,49.642671635,-0.001520333,0.001663590
70.200000000,28.459513559,16.756035664,-0.573274034,0.576144628,0.022404465,-0.103059498,87.387776686,-3.087964846,37.755494407,49.632282278,-0.001504388,0.001709834
70.233333333,28.476035126,16.746219012,-0.576708371,0.576061640,0.022402080,-0.103001961,87.381756126,-3.084190470,37.759742544,49.622013582,-0.001488517,0.001755866
70.266666667,28.492520588,16.736347088,-0.580140729,0.575983055,0.022398998,-0.102940772,87.376364331,-3.080315559,37.764498399,49.611865932,-0.001472721,0.001801683
70.300000000,28.508969889,16.726419960,-0.583570985,0.575908856,0.022395222,-0.102875963,87.371597659,-3.076341250,37.769757964,49.601839694,-0.001456999,0.001847287
70.333333333,28.525382974,16.716437695,-0.586999021,0.575839026,0.022390758,-0.102807561,87.367452368,-3.072268696,37.775517154,49.591935215,-0.001441352,0.001892677
70.366666667,28.541759791,16.706400362,-0.590424717,0.575773545,0.022385609,-0.102735598,87.363924618,-3.068099064,37.781771801,49.582152817,-0.001425779,0.001937854
70.400000000,28.558100286,16.696308032,-0.593847954,0.575712394,0.022379781,-0.102660105,87.361010469,-3.063833536,37.788517666,49.572492803,-0.001410281,0.001982817
70.433333333,28.574404407,16.686160778,-0.597268616,0.575655552,0.022373277,-0.102581113,87.358705884,-3.059473304,37.795750434,49.562955450,-0.001394857,0.002027567
70.466666667,28.590672101,16.675958673,-0.600686586,0.575603000,0.022366102,-0.102498652,87.357006732,-3.055019576,37.803465720,49.553541012,-0.001379508,0.002072103
70.500000000,28.606903318,16.665701794,-0.604101750,0.575554715,0.022358261,-0.102412756,87.355908784,-3.050473569,37.811659067,49.544249717,-0.001364233,0.002116425
70.533333333,28.623098006,16.655390219,-0.607513992,0.575510675,0.022349759,-0.102323456,87.355407721,-3.045836512,37.820325953,49.535081768,-0.001349033,0.002160533
70.566666667,28.639256115,16.645024026,-0.610923201,0.575470857,0.022340601,-0.102230785,87.355499128,-3.041109643,37.829461788,49.526037339,-0.001333907,0.002204428
70.600000000,28.655377596,16.634603297,-0.614329265,0.575435238,0.022330791,-0.102134775,87.356178501,-3.036294212,37.839061920,49.517116581,-0.001318856,0.002248110
70.633333333,28.671462399,16.624128113,-0.617732073,0.575403792,0.022320334,-0.102035461,87.357441245,-3.031391475,37.849121633,49.508319612,-0.001303879,0.002291578
70.666666667,28.687510477,16.613598560,-0.621131515,0.575376495,0.022309235,-0.101932875,87.359282678,-3.026402698,37.859636151,49.499646527,-0.001288977,0.002334832
70.700000000,28.703521779,16.603014722,-0.624527482,0.575353321,0.022297500,-0.101827052,87.361698028,-3.021329154,37.870600640,49.491097388,-0.001274149,0.002377872
70.733333333,28.719496261,16.592376687,-0.627919868,0.575334243,0.022285133,-0.101718026,87.364682437,-3.016172126,37.882010208,49.482672229,-0.001259396,0.002420699
70.766666667,28.735433874,16.581684543,-0.631308567,0.575319236,0.022272140,-0.101605832,87.368230964,-3.010932899,37.893859908,49.474371057,-0.001244717,0.002463312
70.800000000,28.751334571,16.570938382,-0.634693472,0.575308270,0.022258525,-0.101490505,87.372338583,-3.005612767,37.906144739,49.466193844,-0.001230113,0.002505712
70.833333333,28.767198308,16.560138295,-0.638074481,0.575301318,0.022244294,-0.101372079,87.377000183,-3.000213031,37.918859647,49.458140537,-0.001215583,0.002547898
70.866666667,28.783025040,16.549284376,-0.641451491,0.575298350,0.022229452,-0.101250592,87.382210576,-2.994734995,37.931999529,49.450211047,-0.001201128,0.002589871
70.900000000,28.798814720,16.538376720,-0.644824400,0.575299338,0.022214005,-0.101126078,87.387964492,-2.989179967,37.945559232,49.442405260,-0.001186748,0.002631629
70.933333333,28.814567305,16.527415423,-0.648193109,0.575304250,0.022197958,-0.100998573,87.394256581,-2.983549262,37.959533557,49.434723025,-0.001172441,0.002673175
70.966666667,28.830282752,16.516400584,-0.651557517,0.575313057,0.022181315,-0.100868115,87.401081418,-2.977844196,37.973917256,49.427164162,-0.001158210,0.002714506
71.000000000,28.845961016,16.505332303,-0.654917527,0.575325726,0.022164084,-0.100734739,87.408433500,-2.972066090,37.988705039,49.419728461,-0.001144053,0.002755624
71.033333333,28.861602056,16.494210681,-0.658273043,0.575342226,0.022146268,-0.100598483,87.416307250,-2.966216267,38.003891573,49.412415677,-0.001129970,0.002796528
71.066666667,28.877205830,16.483035821,-0.661623968,0.575362524,0.022127874,-0.100459384,87.424697018,-2.960296053,38.019471483,49.405225534,-0.001115962,0.002837219
71.100000000,28.892772295,16.471807826,-0.664970210,0.575386588,0.022108907,-0.100317479,87.433597080,-2.954306776,38.035439356,49.398157725,-0.001102028,0.002877696
71.133333333,28.908301411,16.460526804,-0.668311675,0.575414383,0.022089372,-0.100172806,87.443001644,-2.948249764,38.051789737,49.391211908,-0.001088169,0.002917960
71.166666667,28.923793138,16.449192861,-0.671648271,0.575445875,0.022069276,-0.100025402,87.452904847,-2.942126349,38.068517137,49.384387710,-0.001074385,0.002958010
71.200000000,28.939247434,16.437806106,-0.674979908,0.575481030,0.022048624,-0.099875306,87.463300756,-2.935937861,38.085616031,49.377684725,-0.001060675,0.002997846
71.233333333,28.954664261,16.426366649,-0.678306497,0.575519811,0.022027421,-0.099722556,87.474183374,-2.929685630,38.103080860,49.371102515,-0.001047039,0.003037468
71.266666667,28.970043579,16.414874602,-0.681627950,0.575562185,0.022005674,-0.099567189,87.485546638,-2.923370990,38.120906031,49.364640607,-0.001033478,0.003076877
71.300000000,28.985385351,16.403330079,-0.684944181,0.575608113,0.021983387,-0.099409245,87.497384419,-2.916995269,38.139085923,49.358298496,-0.001019991,0.003116073
71.333333333,29.000689537,16.391733194,-0.688255104,0.575657559,0.021960567,-0.099248762,87.509690527,-2.910559798,38.157614883,49.352075645,-0.001006579,0.003155055
71.366666667,29.015956101,16.380084063,-0.691560636,0.575710486,0.021937219,-0.099085779,87.522458710,-2.904065906,38.176487229,49.345971481,-0.000993242,0.003193823
71.400000000,29.031185006,16.368382803,-0.694860693,0.575766856,0.021913350,-0.098920334,87.535682656,-2.897514919,38.195697253,49.339985402,-0.000979979,0.003232377
71.433333333,29.046376214,16.356629535,-0.698155194,0.575826631,0.021888964,-0.098752467,87.549355992,-2.890908162,38.215239223,49.334116769,-0.000966790,0.003270718
71.466666667,29.061529690,16.344824377,-0.701444059,0.575889772,0.021864069,-0.098582217,87.563472292,-2.884246959,38.235107380,49.328364912,-0.000953676,0.003308846
71.500000000,29.076645398,16.332967453,-0.704727210,0.575956239,0.021838669,-0.098409622,87.578025070,-2.877532628,38.255295943,49.322729127,-0.000940637,0.003346759
71.533333333,29.091723304,16.321058884,-0.708004568,0.576025993,0.021812770,-0.098234723,87.593007786,-2.870766487,38.275799110,49.317208676,-0.000927672,0.003384459
71.566666667,29.106763372,16.309098797,-0.711276058,0.576098994,0.021786379,-0.098057558,87.608413849,-2.863949850,38.296611059,49.311802790,-0.000914781,0.003421946
71.600000000,29.121765569,16.297087317,-0.714541605,0.576175201,0.021759501,-0.097878166,87.624236613,-2.857084027,38.317725947,49.306510665,-0.000901965,0.003459218
71.633333333,29.136729860,16.285024571,-0.717801136,0.576254574,0.021732143,-0.097696588,87.640469381,-2.850170323,38.339137916,49.301331465,-0.000889224,0.003496278
71.666666667,29.151656213,16.272910688,-0.721054577,0.576337070,0.021704309,-0.097512862,87.657105411,-2.843210040,38.360841090,49.296264321,-0.000876557,0.003533123
71.700000000,29.166544595,16.260745799,-0.724301859,0.576422648,0.021676007,-0.097327028,87.674137907,-2.836204476,38.382829577,49.291308330,-0.000863965,0.003569755
71.733333333,29.181394974,16.248530034,-0.727542911,0.576511265,0.021647242,-0.097139125,87.691560031,-2.829154922,38.405097472,49.286462558,-0.000851447,0.003606174
71.766666667,29.196207318,16.236263527,-0.730777665,0.576602880,0.021618019,-0.096949193,87.709364896,-2.822062667,38.427638858,49.281726038,-0.000839003,0.003642378
71.800000000,29.210981595,16.223946413,-0.734006055,0.576697448,0.021588346,-0.096757271,87.727545574,-2.814928990,38.450447806,49.277097769,-0.000826634,0.003678369
71.833333333,29.225717775,16.211578826,-0.737228014,0.576794928,0.021558227,-0.096563398,87.746095093,-2.807755170,38.473518374,49.272576719,-0.000814340,0.003714147
71.866666667,29.240415828,16.199160903,-0.740443478,0.576895274,0.021527670,-0.096367615,87.765006439,-2.800542474,38.496844616,49.268161823,-0.000802120,0.003749711
71.900000000,29.255075723,16.186692783,-0.743652384,0.576998443,0.021496679,-0.096169960,87.784272559,-2.793292167,38.520420573,49.263851986,-0.000789975,0.003785061
71.933333333,29.269697431,16.174174605,-0.746854671,0.577104390,0.021465261,-0.095970472,87.803886359,-2.786005507,38.544240281,49.259646078,-0.000777904,0.003820198
71.966666667,29.284280924,16.161606511,-0.750050279,0.577213071,0.021433423,-0.095769191,87.823840711,-2.778683744,38.568297771,49.255542940,-0.000765907,0.003855121
