t,tau_u_applied,tau_r_applied,T1_applied,T2_applied
87.166666667,66.624500591,-3.708128165,26.181234593,40.443265998
87.200000000,66.575520079,-3.715454277,26.142655661,40.432864418
87.233333333,66.527709523,-3.722579159,26.105048687,40.422660836
87.266666667,66.481077701,-3.729499990,26.068423484,40.412654217
87.300000000,66.435633295,-3.736213999,26.032789726,40.402843569
87.333333333,66.391384886,-3.742718463,25.998156938,40.393227948
87.366666667,66.348340952,-3.749010711,25.964534493,40.383806460
87.400000000,66.306509870,-3.755088128,25.931931611,40.374578259
87.433333333,66.265899909,-3.760948154,25.900357351,40.365542558
87.466666667,66.226519231,-3.766588285,25.869820605,40.356698626
87.500000000,66.188375890,-3.772006079,25.840330100,40.348045790
87.533333333,66.151477826,-3.777199154,25.811894385,40.339583440
87.566666667,66.115832868,-3.782165192,25.784521835,40.331311034
87.600000000,66.081448730,-3.786901938,25.758220639,40.323228092
87.633333333,66.048333009,-3.791407205,25.732998802,40.315334207
87.666666667,66.016493181,-3.795678875,25.708864138,40.307629043
87.700000000,65.985936607,-3.799714899,25.685824268,40.300112339
87.733333333,65.956670520,-3.803513297,25.663886611,40.292783909
87.766666667,65.928702033,-3.807072167,25.643058388,40.285643645
87.800000000,65.902038132,-3.810389677,25.623346610,40.278691522
87.833333333,65.876685676,-3.813464073,25.604758082,40.271927595
87.866666667,65.852651396,-3.816293679,25.587299393,40.265352003
87.900000000,65.829941889,-3.818876894,25.570976917,40.258964972
87.933333333,65.808563625,-3.821212202,25.555796809,40.252766817
87.966666667,65.788522936,-3.823298165,25.541764998,40.246757938
88.000000000,65.769826021,-3.825133427,25.528887190,40.240938831
88.033333333,65.752478940,-3.826716717,25.517168860,40.235310080
88.066666667,65.736487617,-3.828046849,25.506615253,40.229872364
88.100000000,65.721857836,-3.829122720,25.497231379,40.224626456
88.133333333,65.708595237,-3.829943316,25.489022011,40.219573226
88.166666667,65.696705320,-3.830507708,25.481991683,40.214713638
88.200000000,65.686193441,-3.830815058,25.476144686,40.210048755
88.233333333,65.677064810,-3.830864614,25.471485071,40.205579739
88.266666667,65.669324489,-3.830655714,25.468016641,40.201307848
88.300000000,65.662977394,-3.830187787,25.465742953,40.197234441
88.333333333,65.658028292,-3.829460353,25.464667314,40.193360978
88.366666667,65.654481799,-3.828473020,25.464792784,40.189689015
88.400000000,65.652342380,-3.827225491,25.466122169,40.186220211
88.433333333,65.651614347,-3.825717558,25.468658023,40.182956324
88.466666667,65.652301860,-3.823949106,25.472402648,40.179899211
88.500000000,65.654408921,-3.821920112,25.477358091,40.177050830
88.533333333,65.657939382,-3.819630644,25.483526145,40.174413237
88.566666667,65.662896934,-3.817080863,25.490908347,40.171988587
88.600000000,65.669285113,-3.814271020,25.499505979,40.169779134
88.633333333,65.677107296,-3.811201461,25.509320070,40.167787226
88.666666667,65.686366702,-3.807872620,25.520351390,40.166015312
88.700000000,65.697066390,-3.804285024,25.532600457,40.164465934
88.733333333,65.709209260,-3.800439290,25.546067533,40.163141727
88.766666667,65.722798049,-3.796336127,25.560752627,40.162045422
88.800000000,65.737835333,-3.791976329,25.576655495,40.161179839
88.833333333,65.754323529,-3.787360785,25.593775639,40.160547890
88.866666667,65.772264888,-3.782490468,25.612112313,40.160152575
88.900000000,65.791661499,-3.777366440,25.631664518,40.159996981
88.933333333,65.812515290,-3.771989850,25.652431010,40.160084281
88.966666667,65.834828022,-3.766361933,25.674410295,40.160417728
89.000000000,65.858601295,-3.760484006,25.697600636,40.161000660
89.033333333,65.883836544,-3.754357474,25.722000053,40.161836491
89.066666667,65.910535038,-3.747983822,25.747606324,40.162928715
89.100000000,65.938697885,-3.741364616,25.774416989,40.164280896
89.133333333,65.968326026,-3.734501504,25.802429351,40.165896675
89.166666667,65.999420237,-3.727396213,25.831640479,40.167779759
89.200000000,66.031981132,-3.720050545,25.862047211,40.169933922
89.233333333,66.066009160,-3.712466380,25.893646156,40.172363004
89.266666667,66.101504603,-3.704645674,25.926433698,40.175070904
89.300000000,66.138467582,-3.696590452,25.960405998,40.178061583
89.333333333,66.176898052,-3.688302815,25.995558998,40.181339055
89.366666667,66.216795807,-3.679784931,26.031888421,40.184907386
89.400000000,66.258160475,-3.671039037,26.069389781,40.188770694
89.433333333,66.300991521,-3.662067438,26.108058380,40.192933142
89.466666667,66.345288251,-3.652872502,26.147889315,40.197398936
89.500000000,66.391049804,-3.643456659,26.188877480,40.202172324
89.533333333,66.438275162,-3.633822404,26.231017573,40.207257589
89.566666667,66.486963142,-3.623972288,26.274304093,40.212659049
89.600000000,66.537112404,-3.613908921,26.318731354,40.218381050
89.633333333,66.588721445,-3.603634967,26.364293478,40.224427967
89.666666667,66.641788606,-3.593153145,26.410984408,40.230804198
89.700000000,66.696312069,-3.582466226,26.458797908,40.237514161
89.733333333,66.752289856,-3.571577028,26.507727566,40.244562289
89.766666667,66.809719835,-3.560488420,26.557766803,40.251953032
89.800000000,66.868599717,-3.549203313,26.608908871,40.259690845
89.833333333,66.928927058,-3.537724665,26.661146865,40.267780193
89.866666667,66.990699262,-3.526055474,26.714473720,40.276225542
89.900000000,67.053913577,-3.514198776,26.768882219,40.285031358
89.933333333,67.118567100,-3.502157647,26.824364998,40.294202102
89.966666667,67.184656779,-3.489935196,26.880914551,40.303742227
90.000000000,67.252179409,-3.477534566,26.938523230,40.313656178
90.033333333,67.321131639,-3.464958933,26.997183256,40.323948383
90.066666667,67.391509969,-3.452211499,27.056886717,40.334623252
90.100000000,67.463310755,-3.439295495,27.117625579,40.345685176
90.133333333,67.536530204,-3.426214177,27.179391685,40.357138519
90.166666667,67.611164383,-3.412970823,27.242176763,40.368987620
90.200000000,67.687209214,-3.399568732,27.305972429,40.381236785
90.233333333,67.764660480,-3.386011224,27.370770194,40.393890286
90.266666667,67.843513823,-3.372301633,27.436561463,40.406952360
90.300000000,67.923764747,-3.358443310,27.503337547,40.420427200
90.333333333,68.005408619,-3.344439618,27.571089659,40.434318960
90.366666667,68.088440670,-3.330293932,27.639808927,40.448631742
90.400000000,68.172855997,-3.316009635,27.709486392,40.463369605
90.433333333,68.258649567,-3.301590119,27.780113016,40.478536551
90.466666667,68.345816213,-3.287038779,27.851679685,40.494136528
90.500000000,68.434350639,-3.272359016,27.924177211,40.510173428
90.533333333,68.524247422,-3.257554232,27.997596341,40.526651081
90.566666667,68.615501014,-3.242627829,28.071927759,40.543573255
90.600000000,68.708105738,-3.227583206,28.147162088,40.560943650
90.633333333,68.802055799,-3.212423761,28.223289897,40.578765902
90.666666667,68.897345277,-3.197152886,28.300301704,40.597043573
90.700000000,68.993968133,-3.181773966,28.378187979,40.615780154
90.733333333,69.091918212,-3.166290377,28.456939150,40.634979061
90.766666667,69.191189239,-3.150705487,28.536545606,40.654643633
90.800000000,69.291774826,-3.135022651,28.616997699,40.674777128
90.833333333,69.393668473,-3.119245214,28.698285749,40.695382724
90.866666667,69.496863567,-3.103376502,28.780400049,40.716463518
90.900000000,69.601353386,-3.087419830,28.863330866,40.738022520
90.933333333,69.707131099,-3.071378493,28.947068447,40.760062652
90.966666667,69.814189770,-3.055255770,29.031603021,40.782586750
91.000000000,69.922522359,-3.039054918,29.116924800,40.805597559
91.033333333,70.032121721,-3.022779174,29.203023987,40.829097734
91.066666667,70.142980613,-3.006431755,29.289890778,40.853089835
91.100000000,70.255091689,-2.990015852,29.377515360,40.877576329
91.133333333,70.368447509,-2.973534633,29.465887921,40.902559588
91.166666667,70.483040535,-2.956991241,29.554998649,40.928041886
91.200000000,70.598863136,-2.940388793,29.644837736,40.954025400
91.233333333,70.715907588,-2.923730376,29.735395379,40.980512209
91.266666667,70.834166078,-2.907019052,29.826661785,41.007504292
91.300000000,70.953630701,-2.890257852,29.918627174,41.035003527
91.333333333,71.074293468,-2.873449777,30.011281777,41.063011690
91.366666667,71.196146302,-2.856597799,30.104615845,41.091530457
91.400000000,71.319181046,-2.839704856,30.198619646,41.120561400
91.433333333,71.443389457,-2.822773855,30.293283469,41.150105988
91.466666667,71.568763214,-2.805807670,30.388597627,41.180165587
91.500000000,71.695293917,-2.788809140,30.484552458,41.210741459
91.533333333,71.822973089,-2.771781072,30.581138329,41.241834760
91.566666667,71.951792178,-2.754726236,30.678345635,41.273446542
91.600000000,72.081742558,-2.737647367,30.776164803,41.305577755
91.633333333,72.212815531,-2.720547166,30.874586292,41.338229239
91.666666667,72.345002330,-2.703428295,30.973600597,41.371401733
91.700000000,72.478294119,-2.686293381,31.073198249,41.405095870
91.733333333,72.612681993,-2.669145014,31.173369817,41.439312176
91.766666667,72.748156984,-2.651985743,31.274105909,41.474051076
91.800000000,72.884710060,-2.634818085,31.375397174,41.509312886
91.833333333,73.022332126,-2.617644514,31.477234306,41.545097820
91.866666667,73.161014025,-2.600467467,31.579608037,41.581405988
91.900000000,73.300746544,-2.583289344,31.682509149,41.618237395
91.933333333,73.441520410,-2.566112504,31.785928467,41.655591943
91.966666667,73.583326295,-2.548939268,31.889856863,41.693469432
92.000000000,73.726154816,-2.531771918,31.994285258,41.731869558
92.033333333,73.869996536,-2.514612696,32.099204621,41.770791915
92.066666667,74.014841969,-2.497463806,32.204605972,41.810235997
92.100000000,74.160681575,-2.480327412,32.310480380,41.850201196
92.133333333,74.307505769,-2.463205638,32.416818965,41.890686804
92.166666667,74.455304916,-2.446100570,32.523612901,41.931692015
92.200000000,74.604069336,-2.429014252,32.630853414,41.973215922
92.233333333,74.753789303,-2.411948693,32.738531781,42.015257522
92.266666667,74.904455051,-2.394905858,32.846639336,42.057815715
92.300000000,75.056056767,-2.377887678,32.955167465,42.100889302
92.333333333,75.208584602,-2.360896039,33.064107610,42.144476992
92.366666667,75.362028664,-2.343932794,33.173451267,42.188577397
92.400000000,75.516379026,-2.326999753,33.283189988,42.233189038
92.433333333,75.671625722,-2.310098690,33.393315381,42.278310341
92.466666667,75.827758750,-2.293231339,33.503819108,42.323939642
92.500000000,75.984768074,-2.276399396,33.614692890,42.370075184
92.533333333,76.142643626,-2.259604522,33.725928502,42.416715124
92.566666667,76.301375304,-2.242848335,33.837517776,42.463857528
92.600000000,76.460952976,-2.226132421,33.949452601,42.511500374
92.633333333,76.621366478,-2.209458325,34.061724922,42.559641556
92.666666667,76.782605621,-2.192827557,34.174326740,42.608278881
92.700000000,76.944660185,-2.176241589,34.287250114,42.657410071
92.733333333,77.107519923,-2.159701859,34.400487156,42.707032767
92.766666667,77.271174565,-2.143209767,34.514030039,42.757144526
92.800000000,77.435613813,-2.126766678,34.627870988,42.807742825
92.833333333,77.600827349,-2.110373922,34.742002286,42.858825063
92.866666667,77.766804828,-2.094032794,34.856416271,42.910388557
92.900000000,77.933535886,-2.077744555,34.971105338,42.962430549
92.933333333,78.101010138,-2.061510430,35.086061934,43.014948204
92.966666667,78.269217177,-2.045331612,35.201278565,43.067938612
93.000000000,78.438146579,-2.029209260,35.316747789,43.121398789
93.033333333,78.607787899,-2.013144500,35.432462219,43.175325680
93.066666667,78.778130678,-1.997138425,35.548414523,43.229716155
93.100000000,78.949164437,-1.981192095,35.664597420,43.284567018
93.133333333,79.120878684,-1.965306541,35.781003685,43.339874999
93.166666667,79.293262909,-1.949482761,35.897626146,43.395636763
93.200000000,79.466306589,-1.933721720,36.014457680,43.451848909
93.233333333,79.639999188,-1.918024355,36.131491220,43.508507968
93.266666667,79.814330156,-1.902391572,36.248719748,43.565610408
93.300000000,79.989288931,-1.886824247,36.366136298,43.623152632
93.333333333,80.164864939,-1.871323227,36.483733955,43.681130984
93.366666667,80.341047596,-1.855889332,36.601505853,43.739541743
93.400000000,80.517826307,-1.840523349,36.719445175,43.798381132
93.433333333,80.695190466,-1.825226041,36.837545155,43.857645311
93.466666667,80.873129461,-1.809998141,36.955799074,43.917330387
93.500000000,81.051632669,-1.794840358,37.074200262,43.977432407
93.533333333,81.230689460,-1.779753370,37.192742095,44.037947365
93.566666667,81.410289195,-1.764737833,37.311417996,44.098871199
93.600000000,81.590421229,-1.749794373,37.430221435,44.160199794
93.633333333,81.771074912,-1.734923594,37.549145928,44.221928984
93.666666667,81.952239585,-1.720126074,37.668185034,44.284054551
93.700000000,82.133904586,-1.705402366,37.787332359,44.346572227
93.733333333,82.316059247,-1.690752998,37.906581550,44.409477697
93.766666667,82.498692895,-1.676178477,38.025926300,44.472766595
93.800000000,82.681794853,-1.661679284,38.145360342,44.536434510
93.833333333,82.865354439,-1.647255878,38.264877454,44.600476985
93.866666667,83.049360971,-1.632908697,38.384471452,44.664889519
93.900000000,83.233803760,-1.618638156,38.504136195,44.729667565
93.933333333,83.418672116,-1.604444648,38.623865582,44.794806534
93.966666667,83.603955346,-1.590328544,38.743653549,44.860301796
94.000000000,83.789642755,-1.576290197,38.863494075,44.926148680
94.033333333,83.975723647,-1.562329938,38.983381174,44.992342473
94.066666667,84.162187324,-1.548448077,39.103308898,45.058878426
94.100000000,84.349023085,-1.534644907,39.223271337,45.125751748
94.133333333,84.536220231,-1.520920699,39.343262617,45.192957614
94.166666667,84.723768059,-1.507275708,39.463276899,45.260491161
94.200000000,84.911655869,-1.493710169,39.583308379,45.328347490
94.233333333,85.099872957,-1.480224299,39.703351288,45.396521669
94.266666667,85.288408622,-1.466818298,39.823399891,45.465008731
94.300000000,85.477252161,-1.453492349,39.943448486,45.533803675
94.333333333,85.666392872,-1.440246618,40.063491402,45.602901470
94.366666667,85.855820053,-1.427081253,40.183523002,45.672297051
94.400000000,86.045523004,-1.413996388,40.303537680,45.741985324
94.433333333,86.235491023,-1.400992140,40.423529858,45.811961165
94.466666667,86.425713412,-1.388068611,40.543493992,45.882219420
94.500000000,86.616179471,-1.375225889,40.663424564,45.952754907
94.533333333,86.806878504,-1.362464045,40.783316087,46.023562416
94.566666667,86.997799813,-1.349783138,40.903163102,46.094636711
94.600000000,87.188932703,-1.337183212,41.022960175,46.165972528
94.633333333,87.380266481,-1.324664296,41.142701902,46.237564579
94.666666667,87.571790454,-1.312226408,41.262382904,46.309407550
94.700000000,87.763493931,-1.299869551,41.381997829,46.381496102
94.733333333,87.955366222,-1.287593717,41.501541348,46.453824874
94.766666667,88.147396639,-1.275398884,41.621008159,46.526388480
94.800000000,88.339574496,-1.263285019,41.740392981,46.599181515
94.833333333,88.531889107,-1.251252077,41.859690560,46.672198547
94.866666667,88.724329789,-1.239300001,41.978895663,46.745434127
94.900000000,88.916885861,-1.227428723,42.098003078,46.818882783
94.933333333,89.109546642,-1.215638165,42.217007618,46.892539023
94.966666667,89.302301452,-1.203928238,42.335904115,46.966397338
95.000000000,89.495139616,-1.192298841,42.454687421,47.040452195
95.033333333,89.688050456,-1.180749866,42.573352410,47.114698046
95.066666667,89.881023299,-1.169281191,42.691893974,47.189129325
95.100000000,90.074047472,-1.157892690,42.810307025,47.263740447
95.133333333,90.267112304,-1.146584222,42.928586494,47.338525810
95.166666667,90.460207123,-1.135355642,43.046727328,47.413479795
95.200000000,90.653321261,-1.124206792,43.164724492,47.488596769
95.233333333,90.846444050,-1.113137509,43.282572970,47.563871080
95.266666667,91.039564823,-1.102147619,43.400267759,47.639297064
95.300000000,91.232672915,-1.091236943,43.517803875,47.714869039
95.333333333,91.425757659,-1.080405291,43.635176348,47.790581311
95.366666667,91.618808393,-1.069652467,43.752380222,47.866428171
95.400000000,91.811814452,-1.058978268,43.869410558,47.942403895
95.433333333,92.004765175,-1.048382483,43.986262427,48.018502747
95.466666667,92.197649897,-1.037864896,44.102930918,48.094718979
95.500000000,92.390457958,-1.027425281,44.219411130,48.171046828
95.533333333,92.583178694,-1.017063410,44.335698175,48.247480520
95.566666667,92.775801446,-1.006779044,44.451787177,48.324014269
95.600000000,92.968315550,-0.996571942,44.567673272,48.400642278
95.633333333,93.160710346,-0.986441854,44.683351608,48.477358738
95.666666667,93.352975170,-0.976388526,44.798817342,48.554157828
95.700000000,93.545099359,-0.966411700,44.914065641,48.631033718
95.733333333,93.737072252,-0.956511109,45.029091685,48.707980567
95.766666667,93.928883183,-0.946686485,45.143890659,48.784992524
95.800000000,94.120521487,-0.936937551,45.258457760,48.862063727
95.833333333,94.311976499,-0.927264029,45.372788194,48.939188305
95.866666667,94.503237551,-0.917665634,45.486877171,49.016360380
95.900000000,94.694293974,-0.908142078,45.600719914,49.093574060
95.933333333,94.885135099,-0.898693067,45.714311651,49.170823448
95.966666667,95.075750253,-0.889318306,45.827647614,49.248102638
96.000000000,95.266128762,-0.880017493,45.940723047,49.325405714
96.033333333,95.456259949,-0.870790324,46.053533197,49.402726752
96.066666667,95.646133138,-0.861636491,46.166073317,49.480059821
96.100000000,95.835737647,-0.852555682,46.278338665,49.557398982
96.133333333,96.025062792,-0.843547583,46.390324505,49.634738286
96.166666667,96.214097887,-0.834611875,46.502026106,49.712071781
96.200000000,96.402832242,-0.825748238,46.613438740,49.789393503
96.233333333,96.591255166,-0.816956348,46.724557683,49.866697483
96.266666667,96.779355962,-0.808235878,46.835378215,49.943977747
96.300000000,96.967123931,-0.799586499,46.945895621,50.021228310
96.333333333,97.154548368,-0.791007880,47.056105185,50.098443183
96.366666667,97.341618567,-0.782499685,47.166002197,50.175616371
96.400000000,97.528323816,-0.774061580,47.275581947,50.252741870
96.433333333,97.714653399,-0.765693225,47.384839728,50.329813671
96.466666667,97.900596595,-0.757394281,47.493770834,50.406825761
96.500000000,98.086142678,-0.749164404,47.602370561,50.483772117
96.533333333,98.271280918,-0.741003252,47.710634206,50.560646712
96.566666667,98.456000580,-0.732910477,47.818557065,50.637443515
96.600000000,98.640290920,-0.724885733,47.926134435,50.714156485
96.633333333,98.824141194,-0.716928671,48.033361614,50.790779580
96.666666667,99.007540647,-0.709038941,48.140233898,50.867306749
96.700000000,99.190478522,-0.701216191,48.246746585,50.943731937
96.733333333,99.372944051,-0.693460070,48.352894969,51.020049083
96.766666667,99.554926465,-0.685770222,48.458674344,51.096252121
96.800000000,99.736414984,-0.678146294,48.564080003,51.172334981
96.833333333,99.917398823,-0.670587931,48.669107237,51.248291586
96.866666667,100.097867189,-0.663094775,48.773751335,51.324115854
96.900000000,100.277809282,-0.655666470,48.878007584,51.399801698
96.933333333,100.457214295,-0.648302658,48.981871267,51.475343028
96.966666667,100.636071412,-0.641002981,49.085337666,51.550733747
97.000000000,100.814369810,-0.633767081,49.188402058,51.625967752
97.033333333,100.992098657,-0.626594598,49.291059718,51.701038939
97.066666667,101.169247113,-0.619485172,49.393305917,51.775941196
97.100000000,101.345804330,-0.612438446,49.495135923,51.850668407
97.133333333,101.521759448,-0.605454058,49.596544998,51.925214450
97.166666667,101.697101603,-0.598531648,49.697528401,51.999573202
97.200000000,101.871819917,-0.591670858,49.798081386,52.073738532
97.233333333,102.045903505,-0.584871327,49.898199202,52.147704304
97.266666667,102.219341472,-0.578132695,49.997877093,52.221464379
97.300000000,102.392122912,-0.571454602,50.097110298,52.295012614
97.333333333,102.564236909,-0.564836691,50.195894050,52.368342859
97.366666667,102.735672537,-0.558278600,50.294223576,52.441448961
97.400000000,102.906418861,-0.551779973,50.392094099,52.514324762
97.433333333,103.076464932,-0.545340449,50.489500833,52.586964100
97.466666667,103.245799792,-0.538959673,50.586438986,52.659360806
97.500000000,103.414412471,-0.532637286,50.682903762,52.731508709
97.533333333,103.582291988,-0.526372932,50.778890356,52.803401632
97.566666667,103.749427350,-0.520166254,50.874393955,52.875033395
97.600000000,103.915807553,-0.514016898,50.969409741,52.946397811
97.633333333,104.081421578,-0.507924509,51.063932887,53.017488691
97.666666667,104.246258397,-0.501888732,51.157958560,53.088299838
97.700000000,104.410306969,-0.495909216,51.251481916,53.158825053
97.733333333,104.573556238,-0.489985607,51.344498106,53.229058132
97.766666667,104.735995137,-0.484117555,51.437002271,53.298992866
97.800000000,104.897612585,-0.478304709,51.528989546,53.368623040
97.833333333,105.058397489,-0.472546720,51.620455053,53.437942436
97.866666667,105.218338741,-0.466843240,51.711393910,53.506944831
97.900000000,105.377425219,-0.461193921,51.801801222,53.575623997
97.933333333,105.535645787,-0.455598419,51.891672087,53.643973700
97.966666667,105.692989297,-0.450056388,51.981001594,53.711987703
98.000000000,105.849444585,-0.444567485,52.069784822,53.779659763
98.033333333,106.005000471,-0.439131367,52.158016838,53.846983633
98.066666667,106.159645763,-0.433747693,52.245692702,53.913953061
98.100000000,106.313369251,-0.428416124,52.332807463,53.980561788
98.133333333,106.466159713,-0.423136322,52.419356160,54.046803553
98.166666667,106.618005910,-0.417907949,52.505333822,54.112672088
98.200000000,106.768896586,-0.412730670,52.590735465,54.178161121
98.233333333,106.918820472,-0.407604152,52.675556098,54.243264374
98.266666667,107.067766281,-0.402528061,52.759790716,54.307975565
98.300000000,107.215722710,-0.397502066,52.843434304,54.372288406
98.333333333,107.362678442,-0.392525839,52.926481837,54.436196604
98.366666667,107.508622139,-0.387599052,53.008928278,54.499693861
98.400000000,107.653542450,-0.382721377,53.090768577,54.562773874
98.433333333,107.797428006,-0.377892491,53.171997673,54.625430333
98.466666667,107.940267421,-0.373112072,53.252610496,54.687656925
98.500000000,108.082049290,-0.368379796,53.332601959,54.749447330
98.533333333,108.222762192,-0.363695347,53.411966968,54.810795224
98.566666667,108.362394690,-0.359058404,53.490700413,54.871694276
98.600000000,108.500935325,-0.354468654,53.568797174,54.932138151
98.633333333,108.638372623,-0.349925782,53.646252116,54.992120507
98.666666667,108.774695090,-0.345429475,53.723060094,55.051634996
98.700000000,108.909891216,-0.340979423,53.799215949,55.110675268
98.733333333,109.043949471,-0.336575318,53.874714508,55.169234962
98.766666667,109.176858304,-0.332216854,53.949550587,55.227307717
98.800000000,109.308606149,-0.327903725,54.023718988,55.284887161
98.833333333,109.439181417,-0.323635629,54.097214499,55.341966919
98.866666667,109.568572504,-0.319412266,54.170031894,55.398540610
98.900000000,109.696767782,-0.315233337,54.242165935,55.454601848
98.933333333,109.823755607,-0.311098546,54.313611369,55.510144238
98.966666667,109.949524312,-0.307007597,54.384362930,55.565161382
99.000000000,110.074062213,-0.302960200,54.454415338,55.619646875
99.033333333,110.197357604,-0.298956062,54.523763298,55.673594306
99.066666667,110.319398758,-0.294994897,54.592401501,55.726997257
99.100000000,110.440173930,-0.291076417,54.660324624,55.779849306
99.133333333,110.559671351,-0.287200340,54.727527329,55.832144023
99.166666667,110.677879235,-0.283366384,54.794004263,55.883874972
99.200000000,110.794785771,-0.279574269,54.859750060,55.935035711
99.233333333,110.910379131,-0.275823719,54.924759337,55.985619794
99.266666667,111.024647461,-0.272114457,54.989026697,56.035620764
99.300000000,111.137578889,-0.268446213,55.052546728,56.085032161
99.333333333,111.249161521,-0.264818714,55.115314002,56.133847518
99.366666667,111.359383439,-0.261231694,55.177323077,56.182060362
99.400000000,111.468232706,-0.257684887,55.238568493,56.229664213
99.433333333,111.575697360,-0.254178030,55.299044777,56.276652583
99.466666667,111.681765419,-0.250710861,55.358746439,56.323018980
99.500000000,111.786424877,-0.247283122,55.417667972,56.368756905
99.533333333,111.889663706,-0.243894558,55.475803856,56.413859850
99.566666667,111.991469856,-0.240544915,55.533148553,56.458321303
99.600000000,112.091831253,-0.237233942,55.589696508,56.502134746
99.633333333,112.190735800,-0.233961390,55.645442150,56.545293650
99.666666667,112.288171378,-0.230727013,55.700379894,56.587791484
99.700000000,112.384125844,-0.227530569,55.754504135,56.629621708
99.733333333,112.478587030,-0.224371816,55.807809254,56.670777776
99.766666667,112.571542747,-0.221250515,55.860289613,56.711253133
99.800000000,112.662980780,-0.218166432,55.911939559,56.751041221
99.833333333,112.752888893,-0.215119333,55.962753421,56.790135472
99.866666667,112.841254822,-0.212108989,56.012725510,56.828529313
99.900000000,112.928066283,-0.209135171,56.061850121,56.866216162
99.933333333,113.013310964,-0.206197655,56.110121531,56.903189433
99.966666667,113.096976531,-0.203296218,56.157534000,56.939442531
100.000000000,113.179050624,-0.200430642,56.204081770,56.974968854
100.033333333,113.259520860,-0.197600710,56.249759065,57.009761795
100.066666667,113.338374829,-0.194806208,56.294560092,57.043814737
100.100000000,113.415600097,-0.192046925,56.338479039,57.077121058
100.133333333,113.491184206,-0.189322654,56.381510076,57.109674130
100.166666667,113.565114671,-0.186633189,56.423647356,57.141467315
100.200000000,113.637378982,-0.183978329,56.464885012,57.172493970
100.233333333,113.707964605,-0.181357875,56.505217159,57.202747446
100.266666667,113.776858978,-0.178771629,56.544637895,57.232221084
100.300000000,113.844049516,-0.176219400,56.583141296,57.260908220
100.333333333,113.909523605,-0.173700998,56.620721423,57.288802183
100.366666667,113.973268608,-0.171216234,56.657372315,57.315896293
100.400000000,114.035271860,-0.168764927,56.693087993,57.342183867
100.433333333,114.095520670,-0.166346895,56.727862460,57.367658210
100.466666667,114.154002322,-0.163961961,56.761689698,57.392312624
100.500000000,114.210704072,-0.161609950,56.794563670,57.416140402
100.533333333,114.265613150,-0.159290693,56.826478319,57.439134830
100.566666667,114.318716758,-0.157004021,56.857427570,57.461289188
100.600000000,114.370002075,-0.154749770,56.887405326,57.482596749
100.633333333,114.419456249,-0.152527779,56.916405472,57.503050777
100.666666667,114.467066402,-0.150337892,56.944421871,57.522644531
100.700000000,114.512819631,-0.148179953,56.971448367,57.541371264
100.733333333,114.556703003,-0.146053814,56.997478783,57.559224220
100.766666667,114.598703559,-0.143959326,57.022506922,57.576196637
100.800000000,114.638807519,-0.141897406,57.046524133,57.592283386
100.833333333,114.677003817,-0.139861953,57.069536615,57.607467202
100.866666667,114.713281084,-0.137849584,57.091545188,57.621735896
100.900000000,114.747626364,-0.135863216,57.112537766,57.635088598
100.933333333,114.780029504,-0.133900869,57.132513080,57.647516424
100.966666667,114.810479675,-0.131962364,57.151466060,57.659013615
101.000000000,114.838966191,-0.130047508,57.169391734,57.669574457
101.033333333,114.865478509,-0.128156095,57.186285225,57.679193283
101.066666667,114.890006225,-0.126287911,57.202141745,57.687864480
101.100000000,114.912539080,-0.124442734,57.216956591,57.695582489
101.133333333,114.933066954,-0.122620333,57.230725145,57.702341809
101.166666667,114.951579869,-0.120820473,57.243442871,57.708136998
101.200000000,114.968067990,-0.119042915,57.255105313,57.712962677
101.233333333,114.982521620,-0.117287414,57.265708090,57.716813529
101.266666667,114.994931205,-0.115553725,57.275246900,57.719684305
101.300000000,115.005287333,-0.113841600,57.283717513,57.721569820
101.333333333,115.013580732,-0.112150787,57.291115775,57.722464957
101.366666667,115.019802269,-0.110481037,57.297437601,57.722364668
101.400000000,115.023942953,-0.108832098,57.302678980,57.721263973
101.433333333,115.025993935,-0.107203718,57.306835971,57.719157965
101.466666667,115.025946505,-0.105595647,57.309904701,57.716041804
101.500000000,115.023792093,-0.104007633,57.311881369,57.711910725
101.533333333,115.019522271,-0.102439426,57.312762239,57.706760031
101.566666667,115.013128748,-0.100890778,57.312543646,57.700585102
101.600000000,115.004603377,-0.099361442,57.311221992,57.693381385
101.633333333,114.993938149,-0.097851172,57.308793744,57.685144404
101.666666667,114.981125194,-0.096359722,57.305255439,57.675869755
101.700000000,114.966156784,-0.094886852,57.300603677,57.665553106
101.733333333,114.949025329,-0.093432319,57.294835128,57.654190200
101.766666667,114.929723380,-0.091995885,57.287946526,57.641776853
101.800000000,114.908243626,-0.090577314,57.279934671,57.628308955
101.833333333,114.884578898,-0.089176370,57.270796429,57.613782468
101.866666667,114.858722163,-0.087792822,57.260528731,57.598193432
101.900000000,114.830666531,-0.086426439,57.249128575,57.581537957
101.933333333,114.800405249,-0.085076994,57.236593021,57.563812228
101.966666667,114.767931703,-0.083744260,57.222919197,57.545012506
102.000000000,114.733239420,-0.082428015,57.208104296,57.525135123
102.033333333,114.696322063,-0.081128037,57.192145575,57.504176488
102.066666667,114.657173438,-0.079844109,57.175040356,57.482133082
102.100000000,114.615787487,-0.078576013,57.156786026,57.459001461
102.133333333,114.572158292,-0.077323536,57.137380038,57.434778254
