t,x,y,psi,u,v,r,tau_u,tau_r,T1,T2,jerk_x,jerk_y
95.200000000,29.419222636,5.686806646,-2.623086655,0.584969648,0.018136765,-0.041827096,15.163032633,-0.109525833,7.370889714,7.792142919,0.002347227,-0.002397703
95.233333333,29.402559832,5.676620721,-2.624468887,0.586243384,0.018031521,-0.041466965,15.204653189,-0.108192421,7.394264247,7.810388942,0.002383974,-0.002384499
95.266666667,29.385844364,5.666439816,-2.625839187,0.587517743,0.017926437,-0.041109015,15.246286213,-0.106871435,7.417621116,7.828665097,0.002420875,-0.002371130
95.300000000,29.369076322,5.656263843,-2.627197629,0.588792654,0.017821515,-0.040753244,15.287929475,-0.105562794,7.440959364,7.846970111,0.002457929,-0.002357595
95.333333333,29.352255796,5.646092714,-2.628544284,0.590068046,0.017716759,-0.040399649,15.329580738,-0.104266416,7.464278031,7.865302707,0.002495137,-0.002343896
95.366666667,29.335382877,5.635926343,-2.629879225,0.591343851,0.017612174,-0.040048230,15.371237754,-0.102982217,7.487576151,7.883661603,0.002532499,-0.002330032
95.400000000,29.318457659,5.625764642,-2.631202524,0.592619997,0.017507762,-0.039698983,15.412898263,-0.101710116,7.510852754,7.902045509,0.002570014,-0.002316003
95.433333333,29.301480236,5.615607526,-2.632514254,0.593896415,0.017403529,-0.039351907,15.454559996,-0.100450031,7.534106861,7.920453135,0.002607683,-0.002301810
95.466666667,29.284450704,5.605454909,-2.633814488,0.595173034,0.017299476,-0.039006999,15.496220673,-0.099201879,7.557337492,7.938883181,0.002645505,-0.002287451
95.500000000,29.267369161,5.595306707,-2.635103296,0.596449785,0.017195609,-0.038664255,15.537878003,-0.097965579,7.580543658,7.957334345,0.002683481,-0.002272927
95.533333333,29.250235704,5.585162834,-2.636380752,0.597726597,0.017091929,-0.038323673,15.579529685,-0.096741048,7.603724366,7.975805320,0.002721611,-0.002258238
95.566666667,29.233050434,5.575023206,-2.637646927,0.599003401,0.016988442,-0.037985249,15.621173407,-0.095528205,7.626878616,7.994294791,0.002759894,-0.002243385
95.600000000,29.215813453,5.564887742,-2.638901893,0.600280125,0.016885150,-0.037648979,15.662806845,-0.094326970,7.650005404,8.012801441,0.002798330,-0.002228366
95.633333333,29.198524864,5.554756357,-2.640145722,0.601556701,0.016782056,-0.037314860,15.704427667,-0.093137259,7.673103720,8.031323947,0.002836921,-0.002213182
95.666666667,29.181184770,5.544628969,-2.641378485,0.602833058,0.016679165,-0.036982887,15.746033526,-0.091958993,7.696172546,8.049860981,0.002875665,-0.002197834
95.700000000,29.163793278,5.534505497,-2.642600253,0.604109126,0.016576478,-0.036653056,15.787622069,-0.090792091,7.719210860,8.068411209,0.002914562,-0.002182321
95.733333333,29.146350495,5.524385859,-2.643811098,0.605384836,0.016474000,-0.036325362,15.829190929,-0.089636471,7.742217635,8.086973294,0.002953613,-0.002166642
95.766666667,29.128856529,5.514269976,-2.645011092,0.606660116,0.016371734,-0.035999801,15.870737729,-0.088492054,7.765191836,8.105545892,0.002992818,-0.002150799
95.800000000,29.111311492,5.504157766,-2.646200304,0.607934898,0.016269682,-0.035676368,15.912260079,-0.087358760,7.788132423,8.124127656,0.003032176,-0.002134791
95.833333333,29.093715493,5.494049152,-2.647378806,0.609209111,0.016167847,-0.035355058,15.953755582,-0.086236509,7.811038350,8.142717232,0.003071688,-0.002118617
95.866666667,29.076068646,5.483944053,-2.648546668,0.610482685,0.016066234,-0.035035864,15.995221827,-0.085125221,7.833908565,8.161313262,0.003111354,-0.002102279
95.900000000,29.058371067,5.473842392,-2.649703961,0.611755550,0.015964844,-0.034718783,16.036656393,-0.084024818,7.856742009,8.179914384,0.003151173,-0.002085776
95.933333333,29.040622870,5.463744091,-2.650850755,0.613027636,0.015863680,-0.034403808,16.078056846,-0.082935219,7.879537617,8.198519229,0.003191145,-0.002069108
95.966666667,29.022824173,5.453649074,-2.651987119,0.614298874,0.015762746,-0.034090934,16.119420744,-0.081856347,7.902294320,8.217126424,0.003231272,-0.002052275
96.000000000,29.004975096,5.443557263,-2.653113124,0.615569193,0.015662044,-0.033780154,16.160745632,-0.080788123,7.925011040,8.235734591,0.003271552,-0.002035277
96.033333333,28.987075758,5.433468584,-2.654228840,0.616838523,0.015561578,-0.033471463,16.202029043,-0.079730470,7.947686695,8.254342348,0.003311985,-0.002018114
96.066666667,28.969126281,5.423382961,-2.655334335,0.618106795,0.015461349,-0.033164853,16.243268501,-0.078683309,7.970320194,8.272948307,0.003352572,-0.002000786
96.100000000,28.951126790,5.413300320,-2.656429679,0.619373938,0.015361361,-0.032860320,16.284461517,-0.077646564,7.992910443,8.291551074,0.003393313,-0.001983293
96.133333333,28.933077408,5.403220587,-2.657514941,0.620639882,0.015261615,-0.032557856,16.325605591,-0.076620157,8.015456339,8.310149252,0.003434207,-0.001965636
96.166666667,28.914978262,5.393143688,-2.658590189,0.621904557,0.015162116,-0.032257454,16.366698212,-0.075604013,8.037956774,8.328741438,0.003475255,-0.001947813
96.200000000,28.896829481,5.383069553,-2.659655493,0.623167894,0.015062865,-0.031959108,16.407736859,-0.074598054,8.060410634,8.347326225,0.003516457,-0.001929825
96.233333333,28.878631193,5.372998107,-2.660710920,0.624429823,0.014963864,-0.031662812,16.448718996,-0.073602204,8.082816797,8.365902199,0.003557812,-0.001911673
96.266666667,28.860383530,5.362929281,-2.661756538,0.625690272,0.014865118,-0.031368557,16.489642079,-0.072616390,8.105174136,8.384467943,0.003599320,-0.001893355
96.300000000,28.842086624,5.352863005,-2.662792416,0.626949173,0.014766626,-0.031076337,16.530503552,-0.071640534,8.127481518,8.403022035,0.003640983,-0.001874873
96.333333333,28.823740610,5.342799207,-2.663818621,0.628206456,0.014668394,-0.030786144,16.571300846,-0.070674564,8.149737800,8.421563046,0.003682799,-0.001856225
96.366666667,28.805345622,5.332737819,-2.664835220,0.629462049,0.014570421,-0.030497972,16.612031383,-0.069718404,8.171941838,8.440089545,0.003724768,-0.001837413
96.400000000,28.786901799,5.322678774,-2.665842280,0.630715884,0.014472712,-0.030211812,16.652692570,-0.068771980,8.194092477,8.458600093,0.003766891,-0.001818436
96.433333333,28.768409278,5.312622002,-2.666839869,0.631967890,0.014375268,-0.029927658,16.693281807,-0.067835220,8.216188558,8.477093249,0.003809168,-0.001799293
96.466666667,28.749868201,5.302567437,-2.667828052,0.633217996,0.014278091,-0.029645501,16.733796479,-0.066908049,8.238228914,8.495567565,0.003851598,-0.001779986
96.500000000,28.731278709,5.292515013,-2.668806897,0.634466134,0.014181185,-0.029365334,16.774233960,-0.065990396,8.260212372,8.514021588,0.003894182,-0.001760514
96.533333333,28.712640945,5.282464664,-2.669776468,0.635712232,0.014084550,-0.029087149,16.814591614,-0.065082188,8.282137753,8.532453862,0.003936919,-0.001740877
96.566666667,28.693955054,5.272416326,-2.670736833,0.636956221,0.013988189,-0.028810939,16.854866793,-0.064183354,8.304003870,8.550862923,0.003979810,-0.001721075
96.600000000,28.675221184,5.262369934,-2.671688056,0.638198030,0.013892105,-0.028536694,16.895056837,-0.063293821,8.325809532,8.569247305,0.004022855,-0.001701108
96.633333333,28.656439481,5.252325424,-2.672630203,0.639437590,0.013796298,-0.028264408,16.935159074,-0.062413520,8.347553538,8.587605536,0.004066053,-0.001680976
96.666666667,28.637610097,5.242282735,-2.673563339,0.640674829,0.013700773,-0.027994072,16.975170821,-0.061542378,8.369234683,8.605936138,0.004109405,-0.001660679
96.700000000,28.618733183,5.232241804,-2.674487528,0.641909678,0.013605529,-0.027725678,17.015089384,-0.060680328,8.390851754,8.624237630,0.004152911,-0.001640217
96.733333333,28.599808890,5.222202570,-2.675402835,0.643142067,0.013510570,-0.027459218,17.054912056,-0.059827298,8.412403532,8.642508524,0.004196570,-0.001619591
96.766666667,28.580837375,5.212164974,-2.676309325,0.644371924,0.013415897,-0.027194684,17.094636119,-0.058983219,8.433888792,8.660747328,0.004240382,-0.001598799
96.800000000,28.561818793,5.202128954,-2.677207060,0.645599180,0.013321513,-0.026932066,17.134258845,-0.058148024,8.455306300,8.678952545,0.004284349,-0.001577842
96.833333333,28.542753303,5.192094453,-2.678096106,0.646823765,0.013227419,-0.026671358,17.173777492,-0.057321643,8.476654818,8.697122674,0.004328468,-0.001556721
96.866666667,28.523641063,5.182061412,-2.678976524,0.648045608,0.013133617,-0.026412549,17.213189308,-0.056504008,8.497933100,8.715256208,0.004372742,-0.001535434
96.900000000,28.504482235,5.172029774,-2.679848378,0.649264638,0.013040109,-0.026155633,17.252491528,-0.055695053,8.519139894,8.733351634,0.004417169,-0.001513983
96.933333333,28.485276981,5.161999483,-2.680711732,0.650480785,0.012946896,-0.025900600,17.291681377,-0.054894709,8.540273940,8.751407437,0.004461750,-0.001492366
96.966666667,28.466025467,5.151970483,-2.681566647,0.651693979,0.012853981,-0.025647442,17.330756068,-0.054102912,8.561333973,8.769422095,0.004506484,-0.001470585
97.000000000,28.446727857,5.141942719,-2.682413185,0.652904148,0.012761365,-0.025396150,17.369712801,-0.053319594,8.582318720,8.787394081,0.004551372,-0.001448638
97.033333333,28.427384321,5.131916137,-2.683251409,0.654111223,0.012669051,-0.025146716,17.408548766,-0.052544690,8.603226903,8.805321863,0.004596413,-0.001426527
97.066666667,28.407995027,5.121890684,-2.684081380,0.655315133,0.012577039,-0.024899131,17.447261141,-0.051778134,8.624057235,8.823203906,0.004641608,-0.001404251
97.100000000,28.388560146,5.111866308,-2.684903159,0.656515806,0.012485331,-0.024653387,17.485847092,-0.051019863,8.644808424,8.841038668,0.004686957,-0.001381810
97.133333333,28.369079851,5.101842956,-2.685716808,0.657713173,0.012393929,-0.024409474,17.524303774,-0.050269812,8.665479171,8.858824603,0.004732459,-0.001359204
97.166666667,28.349554316,5.091820578,-2.686522388,0.658907162,0.012302835,-0.024167384,17.562628330,-0.049527917,8.686068171,8.876560159,0.004778115,-0.001336433
97.200000000,28.329983718,5.081799124,-2.687319958,0.660097703,0.012212050,-0.023927108,17.600817892,-0.048794115,8.706574110,8.894243782,0.004823924,-0.001313497
97.233333333,28.310368235,5.071778545,-2.688109579,0.661284724,0.012121576,-0.023688637,17.638869580,-0.048068342,8.726995671,8.911873910,0.004869887,-0.001290396
97.266666667,28.290708046,5.061758793,-2.688891312,0.662468156,0.012031415,-0.023451963,17.676780503,-0.047350537,8.747331526,8.929448977,0.004916004,-0.001267130
97.300000000,28.271003331,5.051739820,-2.689665214,0.663647926,0.011941567,-0.023217077,17.714547757,-0.046640638,8.767580344,8.946967413,0.004962274,-0.001243699
97.333333333,28.251254275,5.041721580,-2.690431346,0.664823964,0.011852034,-0.022983970,17.752168428,-0.045938583,8.787740786,8.964427642,0.005008698,-0.001220103
97.366666667,28.231461062,5.031704028,-2.691189768,0.665996198,0.011762819,-0.022752634,17.789639591,-0.045244310,8.807811506,8.981828085,0.005055275,-0.001196342
97.400000000,28.211623878,5.021687118,-2.691940536,0.667164558,0.011673921,-0.022523058,17.826958307,-0.044557761,8.827791152,8.999167155,0.005102006,-0.001172417
97.433333333,28.191742911,5.011670807,-2.692683711,0.668328973,0.011585344,-0.022295236,17.864121629,-0.043878874,8.847678365,9.016443264,0.005148891,-0.001148326
97.466666667,28.171818351,5.001655052,-2.693419349,0.669489370,0.011497087,-0.022069157,17.901126596,-0.043207589,8.867471780,9.033654816,0.005195929,-0.001124071
97.500000000,28.151850389,4.991639810,-2.694147510,0.670645679,0.011409153,-0.021844813,17.937970237,-0.042543849,8.887170025,9.050800212,0.005243121,-0.001099650
97.533333333,28.131839220,4.981625041,-2.694868250,0.671797828,0.011321543,-0.021622196,17.974649568,-0.041887593,8.906771720,9.067877847,0.005290466,-0.001075065
97.566666667,28.111785037,4.971610704,-2.695581626,0.672945746,0.011234259,-0.021401295,18.011161595,-0.041238764,8.926275482,9.084886113,0.005337965,-0.001050314
97.600000000,28.091688039,4.961596760,-2.696287696,0.674089362,0.011147300,-0.021182104,18.047503313,-0.040597304,8.945679917,9.101823396,0.005385618,-0.001025399
97.633333333,28.071548423,4.951583170,-2.696986517,0.675228602,0.011060670,-0.020964612,18.083671705,-0.039963156,8.964983629,9.118688076,0.005433424,-0.001000318
97.666666667,28.051366389,4.941569897,-2.697678144,0.676363397,0.010974369,-0.020748811,18.119663743,-0.039336263,8.984185211,9.135478531,0.005481384,-0.000975073
97.700000000,28.031142141,4.931556904,-2.698362633,0.677493674,0.010888398,-0.020534692,18.155476387,-0.038716569,9.003283254,9.152193133,0.005529497,-0.000949663
97.733333333,28.010875881,4.921544156,-2.699040042,0.678619362,0.010802759,-0.020322247,18.191106588,-0.038104017,9.022276339,9.168830249,0.005577764,-0.000924088
97.766666667,27.990567816,4.911531618,-2.699710424,0.679740388,0.010717453,-0.020111467,18.226551283,-0.037498552,9.041163042,9.185388241,0.005626185,-0.000898348
97.800000000,27.970218153,4.901519256,-2.700373835,0.680856681,0.010632480,-0.019902342,18.261807400,-0.036900119,9.059941932,9.201865468,0.005674759,-0.000872443
97.833333333,27.949827100,4.891507038,-2.701030331,0.681968168,0.010547844,-0.019694865,18.296871855,-0.036308665,9.078611573,9.218260283,0.005723487,-0.000846373
97.866666667,27.929394871,4.881494931,-2.701679965,0.683074777,0.010463543,-0.019489026,18.331741554,-0.035724133,9.097170520,9.234571034,0.005772368,-0.000820138
97.900000000,27.908921676,4.871482905,-2.702322792,0.684176437,0.010379581,-0.019284817,18.366413390,-0.035146472,9.115617325,9.250796065,0.005821403,-0.000793738
97.933333333,27.888407732,4.861470930,-2.702958867,0.685273075,0.010295957,-0.019082230,18.400884246,-0.034575629,9.133950530,9.266933716,0.005870592,-0.000767173
97.966666667,27.867853254,4.851458976,-2.703588242,0.686364618,0.010212673,-0.018881255,18.435150996,-0.034011549,9.152168673,9.282982323,0.005919934,-0.000740443
98.000000000,27.847258460,4.841447017,-2.704210971,0.687450994,0.010129729,-0.018681884,18.469210500,-0.033454182,9.170270286,9.298940214,0.005969430,-0.000713549
98.033333333,27.826623572,4.831435025,-2.704827108,0.688532131,0.010047129,-0.018484108,18.503059610,-0.032903475,9.188253892,9.314805717,0.006019079,-0.000686489
98.066666667,27.805948810,4.821422974,-2.705436705,0.689607956,0.009964871,-0.018287920,18.536695165,-0.032359377,9.206118012,9.330577153,0.006068882,-0.000659265
98.100000000,27.785234399,4.811410839,-2.706039816,0.690678396,0.009882957,-0.018093309,18.570113995,-0.031821837,9.223861156,9.346252839,0.006118839,-0.000631875
98.133333333,27.764480565,4.801398596,-2.706636491,0.691743378,0.009801389,-0.017900269,18.603312919,-0.031290806,9.241481832,9.361831086,0.006168949,-0.000604320
98.166666667,27.743687535,4.791386223,-2.707226784,0.692802830,0.009720167,-0.017708790,18.636288744,-0.030766233,9.258978539,9.377310204,0.006219213,-0.000576601
98.200000000,27.722855538,4.781373698,-2.707810746,0.693856679,0.009639292,-0.017518864,18.669038268,-0.030248069,9.276349771,9.392688497,0.006269630,-0.000548717
98.233333333,27.701984807,4.771360999,-2.708388429,0.694904851,0.009558766,-0.017330482,18.701558278,-0.029736264,9.293594015,9.407964262,0.006320201,-0.000520667
98.266666667,27.681075572,4.761348107,-2.708959884,0.695947274,0.009478589,-0.017143637,18.733845551,-0.029230771,9.310709754,9.423135797,0.006370926,-0.000492453
98.300000000,27.660128071,4.751335004,-2.709525161,0.696983874,0.009398763,-0.016958320,18.765896854,-0.028731541,9.327695462,9.438201391,0.006421804,-0.000464074
98.333333333,27.639142540,4.741321670,-2.710084312,0.698014577,0.009319287,-0.016774522,18.797708941,-0.028238528,9.344549610,9.453159331,0.006472836,-0.000435530
98.366666667,27.618119217,4.731308091,-2.710637386,0.699039311,0.009240164,-0.016592236,18.829278561,-0.027751682,9.361270660,9.468007900,0.006524021,-0.000406821
98.400000000,27.597058344,4.721294250,-2.711184435,0.700058001,0.009161394,-0.016411453,18.860602447,-0.027270959,9.377857071,9.482745376,0.006575360,-0.000377947
98.433333333,27.575960162,4.711280132,-2.711725507,0.701070575,0.009082979,-0.016232165,18.891677325,-0.026796312,9.394307293,9.497370032,0.006626852,-0.000348908
98.466666667,27.554824917,4.701265725,-2.712260653,0.702076958,0.009004918,-0.016054364,18.922499913,-0.026327695,9.410619773,9.511880139,0.006678499,-0.000319704
98.500000000,27.533652854,4.691251015,-2.712789921,0.703077076,0.008927213,-0.015878042,18.953066914,-0.025865063,9.426792951,9.526273963,0.006730298,-0.000290335
98.533333333,27.512444223,4.681235992,-2.713313360,0.704070856,0.008849865,-0.015703191,18.983375025,-0.025408371,9.442825260,9.540549765,0.006782252,-0.000260801
98.566666667,27.491199273,4.671220646,-2.713831020,0.705058223,0.008772875,-0.015529802,19.013420933,-0.024957575,9.458715129,9.554705804,0.006834359,-0.000231102
98.600000000,27.469918256,4.661204966,-2.714342949,0.706039103,0.008696243,-0.015357868,19.043201313,-0.024512631,9.474460980,9.568740332,0.006886619,-0.000201238
98.633333333,27.448601427,4.651188946,-2.714849195,0.707013422,0.008619971,-0.015187382,19.072712832,-0.024073496,9.490061231,9.582651601,0.006939033,-0.000171210
98.666666667,27.427249041,4.641172578,-2.715349806,0.707981106,0.008544059,-0.015018334,19.101952148,-0.023640127,9.505514292,9.596437856,0.006991601,-0.000141016
98.700000000,27.405861357,4.631155856,-2.715844830,0.708942080,0.008468508,-0.014850717,19.130915909,-0.023212480,9.520818569,9.610097340,0.007044322,-0.000110657
98.733333333,27.384438634,4.621138777,-2.716334315,0.709896269,0.008393320,-0.014684525,19.159600754,-0.022790515,9.535972463,9.623628291,0.007097197,-0.000080134
