t,tau_u_applied,tau_r_applied,T1_applied,T2_applied
86.200000000,9.749390294,-0.574624746,3.769647558,5.979742736
86.233333333,9.737450469,-0.576138780,3.760766042,5.976684427
86.266666667,9.725727424,-0.577621974,3.752052223,5.973675201
86.300000000,9.714222792,-0.579073730,3.743508069,5.970714723
86.333333333,9.702938186,-0.580493452,3.735135531,5.967802655
86.366666667,9.691875204,-0.581880551,3.726936542,5.964938661
86.400000000,9.681035423,-0.583234441,3.718913017,5.962122406
86.433333333,9.670420405,-0.584554544,3.711066849,5.959353556
86.466666667,9.660031691,-0.585840285,3.703399914,5.956631777
86.500000000,9.649870806,-0.587091097,3.695914063,5.953956742
86.533333333,9.639939253,-0.588306419,3.688611128,5.951328125
86.566666667,9.630238518,-0.589485699,3.681492915,5.948745603
86.600000000,9.620770067,-0.590628390,3.674561207,5.946208859
86.633333333,9.611535346,-0.591733953,3.667817763,5.943717583
86.666666667,9.602535781,-0.592801861,3.661264312,5.941271469
86.700000000,9.593772779,-0.593831590,3.654902562,5.938870217
86.733333333,9.585247725,-0.594822631,3.648734187,5.936513538
86.766666667,9.576961984,-0.595774481,3.642760837,5.934201147
86.800000000,9.568916901,-0.596686647,3.636984130,5.931932771
86.833333333,9.561113797,-0.597558648,3.631405653,5.929708145
86.866666667,9.553553976,-0.598390013,3.626026962,5.927527014
86.900000000,9.546238717,-0.599180283,3.620849583,5.925389134
86.933333333,9.539169278,-0.599929010,3.615875005,5.923294273
86.966666667,9.532346896,-0.600635757,3.611104685,5.921242211
87.000000000,9.525772785,-0.601300101,3.606540044,5.919232740
87.033333333,9.519448136,-0.601921631,3.602182469,5.917265666
87.066666667,9.513374118,-0.602499950,3.598033309,5.915340809
87.100000000,9.507551878,-0.603034674,3.594093874,5.913458004
87.133333333,9.501982539,-0.603525432,3.590365439,5.911617099
87.166666667,9.496667200,-0.603971868,3.586849239,5.909817961
87.200000000,9.491606939,-0.604373641,3.583546467,5.908060472
87.233333333,9.486802809,-0.604730426,3.580458278,5.906344531
87.266666667,9.482255838,-0.605041910,3.577585785,5.904670053
87.300000000,9.477967033,-0.605307798,3.574930059,5.903036975
87.333333333,9.473937375,-0.605527811,3.572492128,5.901445248
87.366666667,9.470167821,-0.605701686,3.570272977,5.899894845
87.400000000,9.466659305,-0.605829175,3.568273548,5.898385757
87.433333333,9.463412734,-0.605910048,3.566494736,5.896917998
87.466666667,9.460428993,-0.605944093,3.564937395,5.895491598
87.500000000,9.457708941,-0.605931113,3.563602330,5.894106611
87.533333333,9.455253412,-0.605870931,3.562490301,5.892763112
87.566666667,9.453063217,-0.605763386,3.561602021,5.891461196
87.600000000,9.451139138,-0.605608335,3.560938156,5.890200982
87.633333333,9.449481937,-0.605405654,3.560499326,5.888982610
87.666666667,9.448092346,-0.605155237,3.560286102,5.887806244
87.700000000,9.446971075,-0.604856996,3.560299006,5.886672068
87.733333333,9.446118807,-0.604510863,3.560538513,5.885580294
87.766666667,9.445536200,-0.604116787,3.561005048,5.884531152
87.800000000,9.445223887,-0.603674737,3.561698987,5.883524899
87.833333333,9.445182475,-0.603184701,3.562620658,5.882561816
87.866666667,9.445412545,-0.602646685,3.563770339,5.881642206
87.900000000,9.445914653,-0.602060716,3.565148257,5.880766396
87.933333333,9.446689329,-0.601426839,3.566754591,5.879934739
87.966666667,9.447737079,-0.600745117,3.568589469,5.879147610
88.000000000,9.449058380,-0.600015634,3.570652970,5.878405410
88.033333333,9.450653687,-0.599238494,3.572945124,5.877708563
88.066666667,9.452523426,-0.598413818,3.575465910,5.877057517
88.100000000,9.454668001,-0.597541747,3.578215257,5.876452744
88.133333333,9.457087786,-0.596622441,3.581193045,5.875894741
88.166666667,9.459783133,-0.595656079,3.584399106,5.875384027
88.200000000,9.462754368,-0.594642860,3.587833222,5.874921146
88.233333333,9.466001789,-0.593583001,3.591495124,5.874506666
88.266666667,9.469525672,-0.592476736,3.595384497,5.874141175
88.300000000,9.473326265,-0.591324321,3.599500977,5.873825288
88.333333333,9.477403792,-0.590126027,3.603844152,5.873559639
88.366666667,9.481758450,-0.588882145,3.608413563,5.873344888
88.400000000,9.486390414,-0.587592983,3.613208702,5.873181713
88.433333333,9.491299832,-0.586258868,3.618229016,5.873070816
88.466666667,9.496486826,-0.584880144,3.623473905,5.873012920
88.500000000,9.501951494,-0.583457171,3.628942725,5.873008769
88.533333333,9.507693911,-0.581990328,3.634634786,5.873059126
88.566666667,9.513714126,-0.580480010,3.640549352,5.873164774
88.600000000,9.520012161,-0.578926627,3.646685644,5.873326517
88.633333333,9.526588019,-0.577330607,3.653042843,5.873545176
88.666666667,9.533441673,-0.575692392,3.659620082,5.873821591
88.700000000,9.540573077,-0.574012442,3.666416458,5.874156619
88.733333333,9.547982157,-0.572291229,3.673431022,5.874551135
88.766666667,9.555668818,-0.570529243,3.680662788,5.875006030
88.800000000,9.563632940,-0.568726985,3.688110730,5.875522210
88.833333333,9.571874379,-0.566884971,3.695773783,5.876100596
88.866666667,9.580392970,-0.565003733,3.703650845,5.876742125
88.900000000,9.589188522,-0.563083812,3.711740776,5.877447746
88.933333333,9.598260823,-0.561125765,3.720042402,5.878218422
88.966666667,9.607609639,-0.559130160,3.728554512,5.879055127
89.000000000,9.617234710,-0.557097576,3.737275862,5.879958848
89.033333333,9.627135757,-0.555028605,3.746205176,5.880930581
89.066666667,9.637312479,-0.552923849,3.755341145,5.881971334
89.100000000,9.647764549,-0.550783920,3.764682428,5.883082121
89.133333333,9.658491624,-0.548609441,3.774227656,5.884263968
89.166666667,9.669493335,-0.546401044,3.783975429,5.885517906
89.200000000,9.680769293,-0.544159369,3.793924321,5.886844972
89.233333333,9.692319089,-0.541885067,3.804072877,5.888246212
89.266666667,9.704142292,-0.539578795,3.814419618,5.889722674
89.300000000,9.716238451,-0.537241217,3.824963039,5.891275412
89.333333333,9.728607095,-0.534873006,3.835701612,5.892905483
89.366666667,9.741247731,-0.532474841,3.846633786,5.894613945
89.400000000,9.754159848,-0.530047407,3.857757988,5.896401860
89.433333333,9.767342914,-0.527591393,3.869072625,5.898270289
89.466666667,9.780796378,-0.525107494,3.880576085,5.900220294
89.500000000,9.794519672,-0.522596412,3.892266736,5.902252936
89.533333333,9.808512205,-0.520058849,3.904142931,5.904369274
89.566666667,9.822773369,-0.517495514,3.916203004,5.906570365
89.600000000,9.837302539,-0.514907116,3.928445277,5.908857262
89.633333333,9.852099070,-0.512294369,3.940868056,5.911231014
89.666666667,9.867162300,-0.509657989,3.953469634,5.913692667
89.700000000,9.882491549,-0.506998691,3.966248291,5.916243258
89.733333333,9.898086118,-0.504317195,3.979202298,5.918883820
89.766666667,9.913945293,-0.501614220,3.992329916,5.921615377
89.800000000,9.930068342,-0.498890483,4.005629396,5.924438947
89.833333333,9.946454516,-0.496146705,4.019098979,5.927355537
89.866666667,9.963103050,-0.493383603,4.032736904,5.930366146
89.900000000,9.980013163,-0.490601894,4.046541400,5.933471763
89.933333333,9.997184057,-0.487802295,4.060510692,5.936673364
89.966666667,10.014614918,-0.484985518,4.074643001,5.939971916
90.000000000,10.032304917,-0.482152275,4.088936545,5.943368372
90.033333333,10.050253211,-0.479303275,4.103389539,5.946863673
90.066666667,10.068458941,-0.476439222,4.118000196,5.950458744
90.100000000,10.086921231,-0.473560820,4.132766731,5.954154500
90.133333333,10.105639194,-0.470668765,4.147687356,5.957951838
90.166666667,10.124611926,-0.467763752,4.162760286,5.961851640
90.200000000,10.143838510,-0.464846469,4.177983737,5.965854773
90.233333333,10.163318015,-0.461917601,4.193355928,5.969962087
90.266666667,10.183049495,-0.458977827,4.208875081,5.974174415
90.300000000,10.203031994,-0.456027819,4.224539422,5.978492572
90.333333333,10.223264538,-0.453068245,4.240347182,5.982917356
90.366666667,10.243746143,-0.450099766,4.256296598,5.987449545
90.400000000,10.264475813,-0.447123037,4.272385912,5.992089900
90.433333333,10.285452536,-0.444138705,4.288613374,5.996839162
90.466666667,10.306675291,-0.441147411,4.304977239,6.001698052
90.500000000,10.328143042,-0.438149789,4.321475773,6.006667269
90.533333333,10.349854744,-0.435146464,4.338107248,6.011747495
90.566666667,10.371809337,-0.432138055,4.354869947,6.016939390
90.600000000,10.394005751,-0.429125172,4.371762160,6.022243592
90.633333333,10.416442906,-0.426108417,4.388782189,6.027660717
90.666666667,10.439119708,-0.423088384,4.405928346,6.033191362
90.700000000,10.462035054,-0.420065658,4.423198953,6.038836100
90.733333333,10.485187828,-0.417040816,4.440592345,6.044595483
90.766666667,10.508576906,-0.414014424,4.458106868,6.050470038
90.800000000,10.532201152,-0.410987043,4.475740879,6.056460274
90.833333333,10.556059420,-0.407959220,4.493492748,6.062566672
90.866666667,10.580150553,-0.404931498,4.511360858,6.068789695
90.900000000,10.604473385,-0.401904405,4.529343605,6.075129780
90.933333333,10.629026740,-0.398878465,4.547439398,6.081587342
90.966666667,10.653809432,-0.395854189,4.565646660,6.088162772
91.000000000,10.678820265,-0.392832079,4.583963827,6.094856438
91.033333333,10.704058035,-0.389812628,4.602389349,6.101668686
91.066666667,10.729521527,-0.386796318,4.620921690,6.108599837
91.100000000,10.755209518,-0.383783623,4.639559330,6.115650188
91.133333333,10.781120776,-0.380775006,4.658300761,6.122820015
91.166666667,10.807254059,-0.377770920,4.677144491,6.130109568
91.200000000,10.833608118,-0.374771808,4.696089043,6.137519075
91.233333333,10.860181694,-0.371778105,4.715132953,6.145048742
91.266666667,10.886973521,-0.368790233,4.734274773,6.152698748
91.300000000,10.913982322,-0.365808607,4.753513070,6.160469252
91.333333333,10.941206813,-0.362833630,4.772846426,6.168360388
91.366666667,10.968645704,-0.359865696,4.792273436,6.176372268
91.400000000,10.996297694,-0.356905190,4.811792713,6.184504981
91.433333333,11.024161476,-0.353952485,4.831402883,6.192758593
91.466666667,11.052235732,-0.351007946,4.851102586,6.201133146
91.500000000,11.080519140,-0.348071927,4.870890479,6.209628661
91.533333333,11.109010369,-0.345144775,4.890765232,6.218245137
91.566666667,11.137708079,-0.342226824,4.910725531,6.226982548
91.600000000,11.166610924,-0.339318401,4.930770075,6.235840849
91.633333333,11.195717550,-0.336419822,4.950897579,6.244819971
91.666666667,11.225026595,-0.333531394,4.971106771,6.253919824
91.700000000,11.254536691,-0.330653415,4.991396394,6.263140297
91.733333333,11.284246463,-0.327786173,5.011765206,6.272481257
91.766666667,11.314154526,-0.324929949,5.032211977,6.281942549
91.800000000,11.344259490,-0.322085012,5.052735492,6.291523999
91.833333333,11.374559959,-0.319251624,5.073334548,6.301225411
91.866666667,11.405054527,-0.316430038,5.094007959,6.311046568
91.900000000,11.435741784,-0.313620498,5.114754549,6.320987235
91.933333333,11.466620310,-0.310823239,5.135573157,6.331047154
91.966666667,11.497688681,-0.308038488,5.156462632,6.341226049
92.000000000,11.528945465,-0.305266464,5.177421840,6.351523625
92.033333333,11.560389221,-0.302507377,5.198449656,6.361939566
92.066666667,11.592018506,-0.299761428,5.219544968,6.372473538
92.100000000,11.623831865,-0.297028813,5.240706677,6.383125188
92.133333333,11.655827840,-0.294309717,5.261933695,6.393894144
92.166666667,11.688004964,-0.291604319,5.283224947,6.404780018
92.200000000,11.720361766,-0.288912789,5.304579366,6.415782400
92.233333333,11.752896765,-0.286235291,5.325995899,6.426900865
92.266666667,11.785608475,-0.283571981,5.347473504,6.438134971
92.300000000,11.818495404,-0.280923008,5.369011148,6.449484256
92.333333333,11.851556052,-0.278288513,5.390607808,6.460948243
92.366666667,11.884788912,-0.275668631,5.412262473,6.472526439
92.400000000,11.918192474,-0.273063490,5.433974141,6.484218333
92.433333333,11.951765216,-0.270473210,5.455741819,6.496023397
92.466666667,11.985505613,-0.267897907,5.477564523,6.507941089
92.500000000,12.019412132,-0.265337689,5.499441280,6.519970852
92.533333333,12.053483234,-0.262792656,5.521371124,6.532112110
92.566666667,12.087717374,-0.260262906,5.543353099,6.544364275
92.600000000,12.122112997,-0.257748527,5.565386254,6.556726743
92.633333333,12.156668546,-0.255249604,5.587469651,6.569198895
92.666666667,12.191382455,-0.252766213,5.609602355,6.581780099
92.700000000,12.226253149,-0.250298429,5.631783442,6.594469707
92.733333333,12.261279051,-0.247846317,5.654011994,6.607267057
92.766666667,12.296458574,-0.245409938,5.676287098,6.620171476
92.800000000,12.331790125,-0.242989350,5.698607850,6.633182274
92.833333333,12.367272104,-0.240584604,5.720973353,6.646298751
92.866666667,12.402902905,-0.238195744,5.743382714,6.659520192
92.900000000,12.438680915,-0.235822814,5.765835047,6.672845868
92.933333333,12.474604514,-0.233465848,5.788329472,6.686275042
92.966666667,12.510672073,-0.231124880,5.810865113,6.699806960
93.000000000,12.546881960,-0.228799937,5.833441102,6.713440859
93.033333333,12.583232534,-0.226491041,5.856056572,6.727175962
93.066666667,12.619722146,-0.224198213,5.878710664,6.741011482
93.100000000,12.656349141,-0.221921465,5.901402522,6.754946619
93.133333333,12.693111858,-0.219660810,5.924131295,6.768980564
93.166666667,12.730008628,-0.217416254,5.946896134,6.783112495
93.200000000,12.767037774,-0.215187800,5.969696195,6.797341579
93.233333333,12.804197613,-0.212975447,5.992530639,6.811666974
93.266666667,12.841486454,-0.210779192,6.015398627,6.826087827
93.300000000,12.878902599,-0.208599026,6.038299326,6.840603273
93.333333333,12.916444343,-0.206434940,6.061231903,6.855212440
93.366666667,12.954109974,-0.204286917,6.084195531,6.869914444
93.400000000,12.991897772,-0.202154942,6.107189382,6.884708391
93.433333333,13.029806010,-0.200038994,6.130212632,6.899593378
93.466666667,13.067832952,-0.197939049,6.153264459,6.914568494
93.500000000,13.105976857,-0.195855082,6.176344041,6.929632816
93.533333333,13.144235974,-0.193787063,6.199450559,6.944785415
93.566666667,13.182608546,-0.191734960,6.222583195,6.960025350
93.600000000,13.221092808,-0.189698741,6.245741133,6.975351674
93.633333333,13.259686986,-0.187678367,6.268923556,6.990763430
93.666666667,13.298389301,-0.185673801,6.292129649,7.006259653
93.700000000,13.337197964,-0.183685001,6.315358596,7.021839368
93.733333333,13.376111178,-0.181711923,6.338609584,7.037501594
93.766666667,13.415127139,-0.179754521,6.361881798,7.053245341
93.800000000,13.454244035,-0.177812749,6.385174424,7.069069611
93.833333333,13.493460046,-0.175886556,6.408486647,7.084973399
93.866666667,13.532773342,-0.173975890,6.431817651,7.100955691
93.900000000,13.572182089,-0.172080699,6.455166622,7.117015466
93.933333333,13.611684440,-0.170200928,6.478532743,7.133151697
93.966666667,13.651278543,-0.168336519,6.501915197,7.149363346
94.000000000,13.690962537,-0.166487414,6.525313165,7.165649372
94.033333333,13.730734552,-0.164653553,6.548725828,7.182008723
94.066666667,13.770592709,-0.162834874,6.572152366,7.198440344
94.100000000,13.810535124,-0.161031316,6.595591955,7.214943169
94.133333333,13.850559900,-0.159242813,6.619043771,7.231516128
94.166666667,13.890665134,-0.157469300,6.642506990,7.248158144
94.200000000,13.930848913,-0.155710711,6.665980782,7.264868131
94.233333333,13.971109318,-0.153966977,6.689464318,7.281644999
94.266666667,14.011444417,-0.152238030,6.712956766,7.298487651
94.300000000,14.051852273,-0.150523800,6.736457291,7.315394982
94.333333333,14.092330939,-0.148824215,6.759965057,7.332365882
94.366666667,14.132878457,-0.147139203,6.783479222,7.349399235
94.400000000,14.173492864,-0.145468693,6.806998945,7.366493918
94.433333333,14.214172184,-0.143812610,6.830523381,7.383648802
94.466666667,14.254914434,-0.142170879,6.854051681,7.400862753
94.500000000,14.295717622,-0.140543425,6.877582994,7.418134628
94.533333333,14.336579746,-0.138930173,6.901116465,7.435463282
94.566666667,14.377498796,-0.137331045,6.924651235,7.452847561
94.600000000,14.418472751,-0.135745964,6.948186444,7.470286307
94.633333333,14.459499582,-0.134174854,6.971721226,7.487778356
94.666666667,14.500577249,-0.132617634,6.995254713,7.505322536
94.700000000,14.541703705,-0.131074227,7.018786032,7.522917673
94.733333333,14.582876890,-0.129544552,7.042314306,7.540562584
94.766666667,14.624094739,-0.128028531,7.065838656,7.558256083
94.800000000,14.665355173,-0.126526083,7.089358196,7.575996977
94.833333333,14.706656107,-0.125037127,7.112872039,7.593784068
94.866666667,14.747995442,-0.123561583,7.136379291,7.611616151
94.900000000,14.789371074,-0.122099370,7.159879056,7.629492018
94.933333333,14.830780886,-0.120650406,7.183370432,7.647410454
94.966666667,14.872222751,-0.119214609,7.206852512,7.665370240
95.000000000,14.913694535,-0.117791898,7.230324386,7.683370149
95.033333333,14.955194090,-0.116382191,7.253785139,7.701408951
95.066666667,14.996719261,-0.114985406,7.277233851,7.719485411
95.100000000,15.038267883,-0.113601460,7.300669596,7.737598287
95.133333333,15.079837778,-0.112230270,7.324091446,7.755746332
95.166666667,15.121426760,-0.110871756,7.347498465,7.773928295
95.200000000,15.163032633,-0.109525833,7.370889714,7.792142919
95.233333333,15.204653189,-0.108192421,7.394264247,7.810388942
95.266666667,15.246286213,-0.106871435,7.417621116,7.828665097
95.300000000,15.287929475,-0.105562794,7.440959364,7.846970111
95.333333333,15.329580738,-0.104266416,7.464278031,7.865302707
95.366666667,15.371237754,-0.102982217,7.487576151,7.883661603
95.400000000,15.412898263,-0.101710116,7.510852754,7.902045509
95.433333333,15.454559996,-0.100450031,7.534106861,7.920453135
95.466666667,15.496220673,-0.099201879,7.557337492,7.938883181
95.500000000,15.537878003,-0.097965579,7.580543658,7.957334345
95.533333333,15.579529685,-0.096741048,7.603724366,7.975805320
95.566666667,15.621173407,-0.095528205,7.626878616,7.994294791
95.600000000,15.662806845,-0.094326970,7.650005404,8.012801441
95.633333333,15.704427667,-0.093137259,7.673103720,8.031323947
95.666666667,15.746033526,-0.091958993,7.696172546,8.049860981
95.700000000,15.787622069,-0.090792091,7.719210860,8.068411209
95.733333333,15.829190929,-0.089636471,7.742217635,8.086973294
95.766666667,15.870737729,-0.088492054,7.765191836,8.105545892
95.800000000,15.912260079,-0.087358760,7.788132423,8.124127656
95.833333333,15.953755582,-0.086236509,7.811038350,8.142717232
95.866666667,15.995221827,-0.085125221,7.833908565,8.161313262
95.900000000,16.036656393,-0.084024818,7.856742009,8.179914384
95.933333333,16.078056846,-0.082935219,7.879537617,8.198519229
95.966666667,16.119420744,-0.081856347,7.902294320,8.217126424
96.000000000,16.160745632,-0.080788123,7.925011040,8.235734591
96.033333333,16.202029043,-0.079730470,7.947686695,8.254342348
96.066666667,16.243268501,-0.078683309,7.970320194,8.272948307
96.100000000,16.284461517,-0.077646564,7.992910443,8.291551074
96.133333333,16.325605591,-0.076620157,8.015456339,8.310149252
96.166666667,16.366698212,-0.075604013,8.037956774,8.328741438
96.200000000,16.407736859,-0.074598054,8.060410634,8.347326225
96.233333333,16.448718996,-0.073602204,8.082816797,8.365902199
96.266666667,16.489642079,-0.072616390,8.105174136,8.384467943
96.300000000,16.530503552,-0.071640534,8.127481518,8.403022035
96.333333333,16.571300846,-0.070674564,8.149737800,8.421563046
96.366666667,16.612031383,-0.069718404,8.171941838,8.440089545
96.400000000,16.652692570,-0.068771980,8.194092477,8.458600093
96.433333333,16.693281807,-0.067835220,8.216188558,8.477093249
96.466666667,16.733796479,-0.066908049,8.238228914,8.495567565
96.500000000,16.774233960,-0.065990396,8.260212372,8.514021588
96.533333333,16.814591614,-0.065082188,8.282137753,8.532453862
96.566666667,16.854866793,-0.064183354,8.304003870,8.550862923
96.600000000,16.895056837,-0.063293821,8.325809532,8.569247305
96.633333333,16.935159074,-0.062413520,8.347553538,8.587605536
96.666666667,16.975170821,-0.061542378,8.369234683,8.605936138
96.700000000,17.015089384,-0.060680328,8.390851754,8.624237630
96.733333333,17.054912056,-0.059827298,8.412403532,8.642508524
96.766666667,17.094636119,-0.058983219,8.433888792,8.660747328
96.800000000,17.134258845,-0.058148024,8.455306300,8.678952545
96.833333333,17.173777492,-0.057321643,8.476654818,8.697122674
96.866666667,17.213189308,-0.056504008,8.497933100,8.715256208
96.900000000,17.252491528,-0.055695053,8.519139894,8.733351634
96.933333333,17.291681377,-0.054894709,8.540273940,8.751407437
96.966666667,17.330756068,-0.054102912,8.561333973,8.769422095
97.000000000,17.369712801,-0.053319594,8.582318720,8.787394081
97.033333333,17.408548766,-0.052544690,8.603226903,8.805321863
97.066666667,17.447261141,-0.051778134,8.624057235,8.823203906
97.100000000,17.485847092,-0.051019863,8.644808424,8.841038668
97.133333333,17.524303774,-0.050269812,8.665479171,8.858824603
97.166666667,17.562628330,-0.049527917,8.686068171,8.876560159
97.200000000,17.600817892,-0.048794115,8.706574110,8.894243782
97.233333333,17.638869580,-0.048068342,8.726995671,8.911873910
97.266666667,17.676780503,-0.047350537,8.747331526,8.929448977
97.300000000,17.714547757,-0.046640638,8.767580344,8.946967413
97.333333333,17.752168428,-0.045938583,8.787740786,8.964427642
97.366666667,17.789639591,-0.045244310,8.807811506,8.981828085
97.400000000,17.826958307,-0.044557761,8.827791152,8.999167155
97.433333333,17.864121629,-0.043878874,8.847678365,9.016443264
97.466666667,17.901126596,-0.043207589,8.867471780,9.033654816
97.500000000,17.937970237,-0.042543849,8.887170025,9.050800212
97.533333333,17.974649568,-0.041887593,8.906771720,9.067877847
97.566666667,18.011161595,-0.041238764,8.926275482,9.084886113
97.600000000,18.047503313,-0.040597304,8.945679917,9.101823396
97.633333333,18.083671705,-0.039963156,8.964983629,9.118688076
97.666666667,18.119663743,-0.039336263,8.984185211,9.135478531
97.700000000,18.155476387,-0.038716569,9.003283254,9.152193133
97.733333333,18.191106588,-0.038104017,9.022276339,9.168830249
97.766666667,18.226551283,-0.037498552,9.041163042,9.185388241
97.800000000,18.261807400,-0.036900119,9.059941932,9.201865468
97.833333333,18.296871855,-0.036308665,9.078611573,9.218260283
97.866666667,18.331741554,-0.035724133,9.097170520,9.234571034
97.900000000,18.366413390,-0.035146472,9.115617325,9.250796065
97.933333333,18.400884246,-0.034575629,9.133950530,9.266933716
97.966666667,18.435150996,-0.034011549,9.152168673,9.282982323
98.000000000,18.469210500,-0.033454182,9.170270286,9.298940214
98.033333333,18.503059610,-0.032903475,9.188253892,9.314805717
98.066666667,18.536695165,-0.032359377,9.206118012,9.330577153
98.100000000,18.570113995,-0.031821837,9.223861156,9.346252839
98.133333333,18.603312919,-0.031290806,9.241481832,9.361831086
98.166666667,18.636288744,-0.030766233,9.258978539,9.377310204
98.200000000,18.669038268,-0.030248069,9.276349771,9.392688497
98.233333333,18.701558278,-0.029736264,9.293594015,9.407964262
98.266666667,18.733845551,-0.029230771,9.310709754,9.423135797
98.300000000,18.765896854,-0.028731541,9.327695462,9.438201391
98.333333333,18.797708941,-0.028238528,9.344549610,9.453159331
98.366666667,18.829278561,-0.027751682,9.361270660,9.468007900
98.400000000,18.860602447,-0.027270959,9.377857071,9.482745376
98.433333333,18.891677325,-0.026796312,9.394307293,9.497370032
98.466666667,18.922499913,-0.026327695,9.410619773,9.511880139
98.500000000,18.953066914,-0.025865063,9.426792951,9.526273963
98.533333333,18.983375025,-0.025408371,9.442825260,9.540549765
98.566666667,19.013420933,-0.024957575,9.458715129,9.554705804
98.600000000,19.043201313,-0.024512631,9.474460980,9.568740332
98.633333333,19.072712832,-0.024073496,9.490061231,9.582651601
98.666666667,19.101952148,-0.023640127,9.505514292,9.596437856
98.700000000,19.130915909,-0.023212480,9.520818569,9.610097340
98.733333333,19.159600754,-0.022790515,9.535972463,9.623628291
98.766666667,19.188003310,-0.022374190,9.550974367,9.637028944
98.800000000,19.216120200,-0.021963463,9.565822670,9.650297530
98.833333333,19.243948033,-0.021558295,9.580515757,9.663432276
98.866666667,19.271483411,-0.021158644,9.595052005,9.676431406
98.900000000,19.298722929,-0.020764472,9.609429788,9.689293141
98.933333333,19.325663170,-0.020375739,9.623647472,9.702015698
98.966666667,19.352300711,-0.019992406,9.637703421,9.714597290
99.000000000,19.378632117,-0.019614435,9.651595991,9.727036126
99.033333333,19.404653948,-0.019241789,9.665323534,9.739330414
99.066666667,19.430362755,-0.018874429,9.678884398,9.751478357
99.100000000,19.455755080,-0.018512320,9.692276924,9.763478156
99.133333333,19.480827455,-0.018155425,9.705499449,9.775328006
99.166666667,19.505576408,-0.017803708,9.718550305,9.787026103
99.200000000,19.529998457,-0.017457133,9.731427819,9.798570638
99.233333333,19.554090111,-0.017115666,9.744130314,9.809959797
99.266666667,19.577847874,-0.016779272,9.756656107,9.821191767
99.300000000,19.601268240,-0.016447917,9.769003510,9.832264729
99.333333333,19.624347697,-0.016121568,9.781170833,9.843176864
99.366666667,19.647082726,-0.015800192,9.793156379,9.853926347
99.400000000,19.669469799,-0.015483756,9.804958446,9.864511353
99.433333333,19.691505384,-0.015172228,9.816575330,9.874930054
99.466666667,19.713185940,-0.014865577,9.828005321,9.885180618
99.500000000,19.734507918,-0.014563772,9.839246705,9.895261213
99.533333333,19.755467765,-0.014266782,9.850297763,9.905170002
99.566666667,19.776061922,-0.013974577,9.861156773,9.914905148
99.600000000,19.796286820,-0.013687128,9.871822009,9.924464811
99.633333333,19.816138888,-0.013404406,9.882291740,9.933847148
99.666666667,19.835614546,-0.013126382,9.892564231,9.943050315
99.700000000,19.854710209,-0.012853028,9.902637744,9.952072466
99.733333333,19.873422288,-0.012584316,9.912510536,9.960911752
99.766666667,19.891747185,-0.012320221,9.922180861,9.969566325
99.800000000,19.909681301,-0.012060714,9.931646969,9.978034332
99.833333333,19.927221027,-0.011805771,9.940907107,9.986313920
99.866666667,19.944362753,-0.011555367,9.949959518,9.994403236
99.900000000,19.961102863,-0.011309475,9.958802441,10.002300421
99.933333333,19.977437733,-0.011068072,9.967434113,10.010003620
99.966666667,19.993363740,-0.010831134,9.975852766,10.017510974
100.000000000,20.008877252,-0.010598638,9.984056629,10.024820623
100.033333333,20.023974636,-0.010370562,9.992043930,10.031930706
100.066666667,20.038652253,-0.010146882,9.999812892,10.038839361
100.100000000,20.052906461,-0.009927578,10.007361734,10.045544727
100.133333333,20.066733613,-0.009712629,10.014688674,10.052044939
100.166666667,20.080130062,-0.009502013,10.021791928,10.058338134
100.200000000,20.093092153,-0.009295713,10.028669706,10.064422447
100.233333333,20.105616232,-0.009093707,10.035320219,10.070296013
100.266666667,20.117698640,-0.008895977,10.041741672,10.075956968
100.300000000,20.129335716,-0.008702506,10.047932270,10.081403446
100.333333333,20.140523797,-0.008513276,10.053890215,10.086633582
100.366666667,20.151259216,-0.008328269,10.059613706,10.091645510
100.400000000,20.161538306,-0.008147471,10.065100940,10.096437366
100.433333333,20.171357396,-0.007970864,10.070350113,10.101007283
100.466666667,20.180712817,-0.007798435,10.075359418,10.105353398
100.500000000,20.189600894,-0.007630168,10.080127046,10.109473847
100.533333333,20.198017953,-0.007466051,10.084651187,10.113366766
100.566666667,20.205960321,-0.007306069,10.088930028,10.117030293
100.600000000,20.213424321,-0.007150211,10.092961755,10.120462567
100.633333333,20.220406278,-0.006998465,10.096744552,10.123661725
100.666666667,20.226902514,-0.006850820,10.100276604,10.126625910
100.700000000,20.232909353,-0.006707265,10.103556091,10.129353263
100.733333333,20.238423120,-0.006567791,10.106581193,10.131841926
100.766666667,20.243440138,-0.006432388,10.109350091,10.134090046
100.800000000,20.247956751,-0.006300456,10.111862114,10.136094637
100.833333333,20.251969542,-0.006169106,10.114121106,10.137848436
100.866666667,20.255475539,-0.006036037,10.116130005,10.139345534
100.900000000,20.258472044,-0.005901866,10.117886279,10.140585764
100.933333333,20.260956423,-0.005767586,10.119386700,10.141569723
100.966666667,20.262926087,-0.005633876,10.120628666,10.142297421
101.000000000,20.264378490,-0.005501197,10.121610020,10.142768470
101.033333333,20.265311131,-0.005369857,10.122328917,10.142982214
101.066666667,20.265721555,-0.005240062,10.122783736,10.142937819
101.100000000,20.265607350,-0.005111942,10.122973018,10.142634332
101.133333333,20.264966150,-0.004985578,10.122895425,10.142070726
101.166666667,20.263795637,-0.004861018,10.122549706,10.141245931
